masked	src
Mes mout petit au [MASK] li toche,	Mes mout petit au cuer li toche,
[MASK] Vostre merci, sire »	- Vostre merci, sire »
La chace mout longuemant dure Tant que cil qui fuient estanchent Et [MASK] qui chacent lor detranchent Toz lor chevax et [MASK].	La chace mout longuemant dure Tant que cil qui fuient estanchent Et cil qui chacent lor detranchent Toz lor chevax et esboelent.
Tant vos ai quis [MASK] [MASK] Deu merci, Qu' asanblee sui a vos ci;	Tant vos ai quis, la Deu merci, Qu'asanblee sui a vos ci ;
Et dahez ait cui ce [MASK] bel,	Et dahez ait cui ce est bel,
Et cil, cui bien estoit mestiers [MASK] Menja	Et cil, cui bien estoit mestiers, Menja
Car mervoille est comant ele ose De honte [MASK] malvés leu descendre.	Car mervoille est comant ele ose De honte an malvés leu descendre.
La vostre leingue [MASK] honie,	La vostre leingue soit honie,
Que mari a prendre m' otroient Por le [MASK] que il i voient.	Que mari a prendre m'otroient Por le besoing que il i voient.
[MASK] n' i a mes que del monter.	Si n'i a mes que del monter.
Devant Nostre Dame del Val [MASK] ses ostex tot a estal.	Devant Nostre Dame del Val Est ses ostex tot a estal.
[MASK] leissons cez qui ancor durent,	Si leissons cez qui ancor durent,
Or dites:	Or dites :
- Et Dex, fet ele [MASK] me maint [MASK] Ou je voire novele en oie!	- Et Dex, fet ele, me maint la Ou je voire novele en oie !
Qu' il lor rant [MASK] bonté a doble.	Qu'il lor rant la bonté a doble.
Messire Yvains de la [MASK] s' anble Si qu' a nul home [MASK] s' asanble,	Messire Yvains de la cort s'anble Si qu'a nul home ne s'asanble,
et demant [MASK] Se tu sez, que tu me [MASK] Ou d' aventure ou de mervoille.	et demant, Se tu sez, que tu me consoille Ou d'aventure ou de mervoille.
Veant toz ses barons se done La dame [MASK] monseignor Yvain.	Veant toz ses barons se done La dame a monseignor Yvain.
Que voir, se vos li envoiez, Mout [MASK] sera bien anploiez;	Que voir, se vos li envoiez, Mout i sera bien anploiez ;
An ce voloir m' a mes cuers [MASK].	An ce voloir m'a mes cuers mis.
- Tel, fet il, qui mout m' a [MASK].	- Tel, fet il, qui mout m'a pleü.
Et ce est il qui me [MASK].	Et ce est il qui me requiert.
Por coi m' aquiaus?	Por coi m'aquiaus ?
Lors [MASK] [MASK] tot cerchié et quis Et reverchié et tremué, [MASK] que tuit furent [MASK] De grant angoisse et de tooil Qu' il orent por le sanc vermoil Qui devant aus fu degotez.	Lors ont par tot cerchié et quis Et reverchié et tremué, Si que tuit furent tressué De grant angoisse et de tooil Qu'il orent por le sanc vermoil Qui devant aus fu degotez.
Et li cors vit en esperance De retorner au cuer [MASK];	Et li cors vit en esperance De retorner au cuer arriere ;
Que leingue [MASK] puet pas retreire Tant d' enor con prodon set feire.	Que leingue ne puet pas retreire Tant d'enor con prodon set feire.
- Il m' est avis que tu m' [MASK],	- Il m'est avis que tu m'agueites,
Qant vint que l' aube [MASK] crevee [MASK] La dameisele fu levee, Qui an mout grant espans [MASK] De trover ce qu' ele queroit.	Qant vint que l'aube fu crevee, La dameisele fu levee, Qui an mout grant espans estoit De trover ce qu'ele queroit.
si nel savez . »	si nel savez. »
Qu' [MASK] s' est tote a lui randue.	Qu'Amors s'est tote a lui randue.
D' autre part, ra tel [MASK] De la bele dame veoir [MASK] moins, se plus n' en puet avoir, Que de [MASK] prison ne li chaut:	D'autre part, ra tel covoitié De la bele dame veoir Au moins, se plus n'en puet avoir, Que de la prison ne li chaut :
Mes tote nuit conte	Mes tote nuit conte
Lors que l' en pot le jor veoir, Si fu [MASK] fette ma [MASK];	Lors que l'en pot le jor veoir, Si fu bien fette ma proiere ;
Que tu le [MASK] anbles a veüe.	Que tu le m'anbles a veüe.
Et [MASK] toz raseoir les fist.	Et il toz raseoir les fist.
cil l' atorna.	cil l'atorna.
et lisoit Une pucele [MASK] lui En .i. romans,	et lisoit Une pucele devant lui En.i. romans,
Et feroit peis [MASK] sa devise.	Et feroit peis a sa devise.
et espert toz.	et espert toz.
Que del cors qu' [MASK] voit qu' an enfuet Li poise, quant [MASK] n' en puet Aucune chose qui l' an [MASK] Tesmoing qu' il l' a ocis et mort.	Que del cors qu'il voit qu'an enfuet Li poise, quant avoir n'en puet Aucune chose qui l'an port Tesmoing qu'il l'a ocis et mort.
Si faites tant [MASK] vos l' aiez,	Si faites tant que vos l'aiez,
Et trop i avroit grant domage Se li uns d' [MASK] l' autre afoloit	Et trop i avroit grant domage Se li uns d'ax l'autre afoloit
[MASK] si amainnent Les chevaliers enmi la cort.	et si amainnent Les chevaliers enmi la cort.
Les bestes par [MASK] bois agueite,	Les bestes par le bois agueite,
Vos estes rois,	Vos estes rois,
« Alez,	« Alez,
Si soiez de l' amande quites, Se vos de rien me mesfeïstes, Quant [MASK] mon seignor m' oceïstes [MASK]	Si soiez de l'amande quites, Se vos de rien me mesfeïstes, Quant vos mon seignor m'oceïstes.
Et cuide [MASK] l' en nel conoisse.	Et cuide que l'en nel conoisse.
Si [MASK] ont en une estable mis;	Si l'ont en une estable mis ;
Einz le garde,	Einz le garde,
Et mistrent feu	Et mistrent feu
[MASK] tant di de la moie part [MASK] mout vos dot et mout vos pris,	Mes tant di de la moie part Que mout vos dot et mout vos pris,
Li rois les oï volantiers	Li rois les oï volantiers
Que lors vi le ciel si derot Que de [MASK] de .xiiii. parz Me feroit es ialz li [MASK]	Que lors vi le ciel si derot Que de plus de.xiiii. parz Me feroit es ialz li esparz
et clarté rant Par toz les leus ou il s' espant [MASK]	et clarté rant Par toz les leus ou il s'espant.
La querele, tot sanz mantir, Eüst desresnié quitemant Par reison [MASK] par jugemant Se [MASK] seus jorz fust trespassez.	La querele, tot sanz mantir, Eüst desresnié quitemant Par reison et par jugemant Se cil seus jorz fust trespassez.
Qu' il sanbloit que jusqu' an abisme Deüst fondre la forez [MASK].	Qu'il sanbloit que jusqu'an abisme Deüst fondre la forez tote.
Ja Dex [MASK] part ne m' i doint,	Ja Dex ensi part ne m'i doint,
Et sa confesse avoit ja prise, A Deu [MASK] ses pechiez requise Merci, et sa [MASK] clamee;	Et sa confesse avoit ja prise, A Deu de ses pechiez requise Merci, et sa corpe clamee ;
Si me met an vostre menaie [MASK]	Si me met an vostre menaie.
Si pert son cop	Si pert son cop
Et il me dist tot maintenant, Plus de [MASK] foiz en un tenant, Que [MASK] fust la voie Par ou [MASK] entrez estoie.	Et il me dist tot maintenant, Plus de.vii. foiz en un tenant, Que beneoite fust la voie Par ou leanz entrez estoie.
Mes or me dites de quel part Je le [MASK]. »	Mes or me dites de quel part Je le siue. »
Car quant j' en puis une tenir, Si l' [MASK] si par les .ii. corz, As poinz que j' ai et durs et forz [MASK] Que les [MASK] de peor tranblent	Car quant j'en puis une tenir, Si l'estraing si par les.ii. corz, As poinz que j'ai et durs et forz, Que les autres de peor tranblent
Cil qui leissus erent [MASK] Oïrent la voiz et le son;	Cil qui leissus erent anclos Oïrent la voiz et le son ;
se Dex me voie!	se Dex me voie !
- Mes ge »	- Mes ge »
Chemise risdee li tret [MASK] de son cofre, et braies blanches,	Chemise risdee li tret Fors de son cofre, et braies blanches,
Qant li sires la [MASK] ot, Tot maintenant que il le sot Vient an [MASK] cort,	Qant li sires la novele ot, Tot maintenant que il le sot Vient an la cort,
si s' antresloingnent;	si s'antresloingnent ;
Que j' ai anpris .i. autre afeire Que [MASK] ne lesseroie pas . »	Que j'ai anpris.i. autre afeire Que je ne lesseroie pas. »
Vos voldriez or la fors estre [MASK]	Vos voldriez or la fors estre,
Lors quiert tant que il trueve [MASK] uis Del prael ou [MASK] dameiseles Ovroient;	Lors quiert tant que il trueve l'uis Del prael ou les dameiseles Ovroient ;
et aparçoit [MASK] a ces armes que il tienent Conbatre a son seignor [MASK] vienent;	et aparçoit Que a ces armes que il tienent Conbatre a son seignor se vienent ;
[MASK] Dex salt le roi et sa mesniee!	« Dex salt le roi et sa mesniee !
[MASK] je remanderai mes genz . »	Et je remanderai mes genz. »
[MASK] Haïne dire ne set Por coi li uns d' ax [MASK] autre het,	Et Haïne dire ne set Por coi li uns d'ax l'autre het,
[MASK] Por Deu, [MASK] [MASK], biax dolz chiers sire, Ice pleiroit vos il a dire Por coi m' avez tant enoré Et tant fet joie, et puis ploré?	« Por Deu, fet il, biax dolz chiers sire, Ice pleiroit vos il a dire Por coi m'avez tant enoré Et tant fet joie, et puis ploré ?
N' est pas venue a desreison Sa conplainte [MASK] devant jor,	N'est pas venue a desreison Sa conplainte ne devant jor,
Qu' ancor [MASK] trestot [MASK] tans Vostre suer ci, si con je pans . »	Qu'ancor vendra trestot a tans Vostre suer ci, si con je pans. »
D' unes corgiees a .vi. [MASK] Don mout cuidoit feire que preuz Les batoit [MASK] que tuit seinnoient;	D'unes corgiees a.vi. neuz Don mout cuidoit feire que preuz Les batoit si que tuit seinnoient ;
Et de ce mout [MASK] li avint Qu' il se fu avant estanduz:	Et de ce mout bien li avint Qu'il se fu avant estanduz :
Ne puis ne nos antreveïsmes	Ne puis ne nos antreveïsmes
Je, qui Gauvains vostre niés sui, Mon conpaignon ne reconui, Monseignor Yvain, qui est ci, Tant que [MASK], [MASK] soe merci [MASK] Si [MASK] Deu plot, mon non enquist.	Je, qui Gauvains vostre niés sui, Mon conpaignon ne reconui, Monseignor Yvain, qui est ci, Tant que il, la soe merci, Si con Deu plot, mon non enquist.
Trestoz [MASK] son escu se cuevre	Trestoz de son escu se cuevre
[MASK] voit que il li avoit tote L' espaule fors de son leu trete [MASK]	Si voit que il li avoit tote L'espaule fors de son leu trete.
Fors de l' ostel, a [MASK] [MASK], A l' aube aparissant s' an issent;	Fors de l'ostel, a grant besoing, A l'aube aparissant s'an issent ;
- Tu, fet [MASK] dame [MASK] qui tant sez, Me di comant j' en panserai,	- Tu, fet la dame, qui tant sez, Me di comant j'en panserai,
Mes se uns [MASK] [MASK] en [MASK] Por li armer, qui que il soit, Qui voelle desresnier son droit, Si veingne trestot maintenant.	Mes se uns chevaliers s'en ose Por li armer, qui que il soit, Qui voelle desresnier son droit, Si veingne trestot maintenant.
Si vit les [MASK] et le vilain, Qui la voie li anseingna;	Si vit les tors et le vilain, Qui la voie li anseingna ;
Et dit:	Et dit :
si s' an va, Tant que delez le pin trova [MASK] [MASK] ele ne cuidoit pas Trover a si petit de pas,	si s'an va, Tant que delez le pin trova Celui qu'ele ne cuidoit pas Trover a si petit de pas,
[MASK] l' oi mie bien salué, Quant il me vint a l' estrié prendre [MASK]	Ne l'oi mie bien salué, Quant il me vint a l'estrié prendre,
Des autres parole [MASK] faz Comant ele les conjoï,	Des autres parole ne faz Comant ele les conjoï,
Seul vos covient o nos [MASK],	Seul vos covient o nos deduire,
Mes mout en ai [MASK] cuer dolant,	Mes mout en ai le cuer dolant,
« Encor, s' il ne [MASK] estoit grief, [MASK] remenoir vos prieroie.	« Encor, s'il ne vos estoit grief, De remenoir vos prieroie.
Mes de conter ne de retreire As genz qui je sui ne [MASK] chaille [MASK]	Mes de conter ne de retreire As genz qui je sui ne vos chaille !
[MASK] seriez contre nos deus.	Dui seriez contre nos deus.
Ne sai [MASK] il me voloit tochier	Ne sai s'il me voloit tochier
Et Kex, [MASK] [MASK] fu ranponeus, Fel et poignanz et venimeus, Li dist:	Et Kex, qui mout fu ranponeus, Fel et poignanz et venimeus, Li dist :
S' aparçut l' en bien a son vout Que [MASK] [MASK] estoit mie sainne.	S'aparçut l'en bien a son vout Que ele n'estoit mie sainne.
- Dame, fet il, Dex [MASK] en oie! »	- Dame, fet il, Dex vos en oie ! »
Ci poez ester [MASK] seoir, Et anz et fors [MASK] genz veoir Qui passeront parmi la voie,	Ci poez ester et seoir, Et anz et fors les genz veoir Qui passeront parmi la voie,
Que l' en ne vos apiaut jalos [MASK]	Que l'en ne vos apiaut jalos.
Messire Yvains pansis chemine Par une parfonde gaudine Tant qu' il oï enmi le [MASK] [MASK] cri mout dolereus et haut.	Messire Yvains pansis chemine Par une parfonde gaudine Tant qu'il oï enmi le gaut.I. cri mout dolereus et haut.
« Biax sire [MASK], Vos [MASK] establir voz lois Tex con vos plest et boen vos iert,	« Biax sire rois, Vos poez establir voz lois Tex con vos plest et boen vos iert,
C' une tel plaie el [MASK] avoit Messire Yvains,	C'une tel plaie el vis avoit Messire Yvains,
Qu' il n' en [MASK] reançon;	Qu'il n'en panroient reançon ;
fet il.	fet il.
Si con girfauz grue randone, [MASK] de loing muet et [MASK] l' aproche Qu' il la cuide panre et n' i [MASK], Ensi cil fuit,	Si con girfauz grue randone, Qui de loing muet et tant l'aproche Qu'il la cuide panre et n'i toche, Ensi cil fuit,
N' [MASK] trovai consoil en nelui	N'i trovai consoil en nelui
Por lui [MASK] rien ne se deshete,	Por lui de rien ne se deshete,
Si bret	Si bret
Ne tex [MASK] fu escriz an livre;	Ne tex ne fu escriz an livre ;
- Je gart si cestes	- Je gart si cestes
et que preuz fet Quant de malvés leu se retret Por ce qu' a lui tote [MASK] doint [MASK]	et que preuz fet Quant de malvés leu se retret Por ce qu'a lui tote se doint.
Mout l' ai bien [MASK] et tracié.	Mout l'ai bien seü et tracié.
« Sire, fet il [MASK] la nuiz aproche;	« Sire, fet il, la nuiz aproche ;
Et dist:	Et dist :
Et puis si li pleüst adonques Qu' il remassist en vostre aïe [MASK]	Et puis si li pleüst adonques Qu'il remassist en vostre aïe !
Ou tolu [MASK] nos ont maufé . »	Ou tolu le nos ont maufé. »
Se j' avoie si bele amie Con [MASK] avez, [MASK] dolz conpainz! Foi que je doi Deu et toz sainz, Mout a enviz [MASK] leisseroie.	Se j'avoie si bele amie Con vos avez, biax dolz conpainz ! Foi que je doi Deu et toz sainz, Mout a enviz la leisseroie.
[MASK] li fist par ce sanblant [MASK] ele de lui rien ne seüst N' onques la veü ne l' eüst;	Cuidier li fist par ce sanblant Qu'ele de lui rien ne seüst N'onques la veü ne l'eüst ;
An tel qu' [MASK] pansser ne puis;	An tel qu'aillors pansser ne puis ;
Mon chastel et [MASK] fille a per Doit avoir, et tote ma terre [MASK] Cil qui porra en chanp conquerre [MASK] qui vos vanront asaillir.	Mon chastel et ma fille a per Doit avoir, et tote ma terre, Cil qui porra en chanp conquerre Çaus qui vos vanront asaillir.
Que n' [MASK] puis droiz que ele l' aint Que ses los et ses [MASK] remaint.	Que n'est puis droiz que ele l'aint Que ses los et ses pris remaint.
Si li sont a l' [MASK] alé.	Si li sont a l'encontre alé.
C' onques ses [MASK] ne prenoit fin,	C'onques ses diax ne prenoit fin,
S' il [MASK] s' an vient ansanble o moi, Donc ai ge ma poinne gastee . [MASK]	S'il ne s'an vient ansanble o moi, Donc ai ge ma poinne gastee. »
Qu' a grant [MASK] a chascun vient Qui cil est qui se contretient Ancontre lui [MASK] fieremant.	Qu'a grant mervoille a chascun vient Qui cil est qui se contretient Ancontre lui si fieremant.
Ja mes mire a tans [MASK] i avra;	Ja mes mire a tans n'i avra ;
Et de ce firent mout que preu C' onques lor cheval an [MASK] leu Ne ferirent ne maheignierent [MASK] Qu' il ne vostrent [MASK] ne deignierent,	Et de ce firent mout que preu C'onques lor cheval an nul leu Ne ferirent ne maheignierent, Qu'il ne vostrent ne ne deignierent,
[MASK] la verité provee Vos ai de m' aventure dite.	Tote la verité provee Vos ai de m'aventure dite.
Que de feire sa volanté Estoient tuit [MASK].	Que de feire sa volanté Estoient tuit antalanté.
Car se il el chastel geüssent, Totes les genz les [MASK],	Car se il el chastel geüssent, Totes les genz les coneüssent,
[MASK] Bien vaingne, font il, ceste rote [MASK] de tant prodomes est plainne.	« Bien vaingne, font il, ceste rote Qui de tant prodomes est plainne.
Tel noise et tel bruit demenoit Uns seus chevaliers qui venoit [MASK]	Tel noise et tel bruit demenoit Uns seus chevaliers qui venoit.
Mes onques chevalier n' i ot [MASK] a moi deignast parler .i. mot Fors vos, tot seul, qui estes ci [MASK]	Mes onques chevalier n'i ot Qu'a moi deignast parler.i. mot Fors vos, tot seul, qui estes ci ;
Ci iert ele bien maintenue	Ci iert ele bien maintenue
Quant grant piece se sont lassé Tant que li hiaume sont quassé Et [MASK] escu fandu et fret, Un [MASK] se [MASK] arrieres tret,	Quant grant piece se sont lassé Tant que li hiaume sont quassé Et li escu fandu et fret, Un po se sont arrieres tret,
Des le plus [MASK] jusqu' au menor, Li font joie	Des le plus haut jusqu'au menor, Li font joie
Mes assez ferirent antor	Mes assez ferirent antor
Si saluent mout hautemant Le roi Artus premieremant Et puis [MASK] conpaignie tote:	Si saluent mout hautemant Le roi Artus premieremant Et puis sa conpaignie tote :
Or [MASK] devez vos [MASK] songier, Mes les tornoiemanz ongier Et anpanre, et tot fors giter, Que que il [MASK] doie coster.	Or ne devez vos pas songier, Mes les tornoiemanz ongier Et anpanre, et tot fors giter, Que que il vos doie coster.
[MASK] de ce pas tant ne s' esmaie Con de son lyon, qui se dialt [MASK]	Mes de ce pas tant ne s'esmaie Con de son lyon, qui se dialt.
Que l' en voit bien apertemant [MASK] [MASK] uns vialt envaïr l' autre, Lance levee sor le fautre;	Que l'en voit bien apertemant Que li uns vialt envaïr l'autre, Lance levee sor le fautre ;
[MASK] Sire conpainz, [MASK] Dex m' aïst, Mout m' avez bien avileni.	« Sire conpainz, se Dex m'aïst, Mout m'avez bien avileni.
Se li [MASK] volentiers dire,	Se li orroit volentiers dire,
Jorz avoit passez ne sai quanz Que messire Gauvains [MASK] estoit Herbergiez, si qu' [MASK] ne savoit De lui a cort nule novele, [MASK] que seulemant la pucele Por cui il se [MASK] conbatre.	Jorz avoit passez ne sai quanz Que messire Gauvains s'estoit Herbergiez, si qu'an ne savoit De lui a cort nule novele, Fors que seulemant la pucele Por cui il se voloit conbatre.
Que sa [MASK] amoit plus Que conpaignie qu' il eüst [MASK] chevalier que l' en seüst.	Que sa conpaingnie amoit plus Que conpaignie qu'il eüst A chevalier que l'en seüst.
Si dïent:	Si dïent :
Et la [MASK] mout s' esjoï Tantost con la novele oï [MASK] sa pucele qui venoit Et de ce [MASK] ele amenoit Le lyeon et le chevalier Qu' ele voloit mout acointier Et mout conoistre et mout veoir [MASK]	Et la dame mout s'esjoï Tantost con la novele oï De sa pucele qui venoit Et de ce que ele amenoit Le lyeon et le chevalier Qu'ele voloit mout acointier Et mout conoistre et mout veoir.
A ce cop, li lyons se [MASK],	A ce cop, li lyons se creste,
Ou [MASK] vos randez recreanz;	Ou vos vos randez recreanz ;
Et mes [MASK] te raseüre . »	Et mes lyeons te raseüre. »
Si se herice	Si se herice
Car [MASK] i porroie [MASK] ester, Espoir [MASK] l' en m' an mescresroit Por ce que l' en ne me verroit Avoec les autres an la presse,	Car g'i porroie trop ester, Espoir que l'en m'an mescresroit Por ce que l'en ne me verroit Avoec les autres an la presse,
« Dameisele, car parlez d' [MASK]!	« Dameisele, car parlez d'el !
Mes [MASK] remest tote sole,	Mes iqui remest tote sole,
N' [MASK] a maille qui ne descloe,	N'i a maille qui ne descloe,
Ja del Chevalier au lyon N' orroiz parler se [MASK] moi non;	Ja del Chevalier au lyon N'orroiz parler se de moi non ;
N' est mie prodon qui [MASK] dote;	N'est mie prodon qui trop dote ;
Car, s' [MASK] la puet [MASK] son oïr Prendre, et [MASK], et retenir, Les oroilles sont voie et doiz Par ou s' an vient au cuer la voiz;	Car, s'il la puet an son oïr Prendre, et anclorre, et retenir, Les oroilles sont voie et doiz Par ou s'an vient au cuer la voiz ;
Et des tapiz font pavemant [MASK]	Et des tapiz font pavemant,
Mes je ne puis esposer fame Ne remenoir por nule painne [MASK]	Mes je ne puis esposer fame Ne remenoir por nule painne.
Cuidiez vos que tote proesce Soit morte avoec vostre seignor [MASK]	Cuidiez vos que tote proesce Soit morte avoec vostre seignor ?
[MASK] dirai mie toz voz buens,	Ne dirai mie toz voz buens,
Ja a la [MASK] prover N' i covient autre rescondire.	Ja a la verité prover N'i covient autre rescondire.
[MASK] jorz amerai m' anemie,	Toz jorz amerai m'anemie,
Einz [MASK] fet cil qui se revanche.	Einz la fet cil qui se revanche.
Et il respont:	Et il respont :
Ne je ne truis qui m' an desfande, [MASK] l' endemain ne m' arde [MASK] pande.	Ne je ne truis qui m'an desfande, Que l'endemain ne m'arde ou pande.
Ne [MASK] devant moi ne reveingnes Por coi de lui parole teignes.	Ne mes devant moi ne reveingnes Por coi de lui parole teignes.
Ne se la dame [MASK] donast Congié et si li pardonast [MASK] mort son seignor boenemant, Si s' en alast seüremant,	Ne se la dame li donast Congié et si li pardonast La mort son seignor boenemant, Si s'en alast seüremant,
« Ha! [MASK], est ce ore avenant, Qui si de duel vos ociez [MASK]	« Ha ! dame, est ce ore avenant, Qui si de duel vos ociez ?
et quier	et quier
- Gardes?	- Gardes ?
Ensi li [MASK] amant font Contre le tans et la seison.	Ensi li leal amant font Contre le tans et la seison.
Si [MASK] s' an fuit, com il s' apansse, Vers son chastel, toz [MASK],	Si tost s'an fuit, com il s'apansse, Vers son chastel, toz esleissiez,
Entre le roi et [MASK] soloil Cuevrent les rues des cortines.	Entre le roi et le soloil Cuevrent les rues des cortines.
Or le me dites,	Or le me dites,
Einz remanroiz en [MASK] prison.	Einz remanroiz en ma prison.
Et aprés ce le [MASK] pria Que [MASK] et tuit si chevalier Venissent a lui herbergier,	Et aprés ce le roi pria Que il et tuit si chevalier Venissent a lui herbergier,
[MASK] je n' ai cure de tancier Ne de folie ancomancier;	Mes je n'ai cure de tancier Ne de folie ancomancier ;
[MASK] en a pitié ne tant ne qant,	N'en a pitié ne tant ne qant,
Et si li prïent de boen cuer Que sofrir ne vuelle a nul fuer Que cil i soit morz ne conquis Qui por li [MASK] [MASK] an painne [MASK].	Et si li prïent de boen cuer Que sofrir ne vuelle a nul fuer Que cil i soit morz ne conquis Qui por li s'est an painne mis.
Einz cort [MASK] uns a l' autre sore Plus fieremant qu' ainz mes [MASK] firent,	Einz cort li uns a l'autre sore Plus fieremant qu'ainz mes ne firent,
Por Deu, sont il donc [MASK]?	Por Deu, sont il donc troi ?
et vint avant	et vint avant
Certes, vostre leingue vos het [MASK]	Certes, vostre leingue vos het,
Por Deu, dites vos [MASK]?	Por Deu, dites vos voir ?
Et mout i ot joie et leesce, Plus que [MASK] ne [MASK] porroie Qant lonc tans panssé i avroie;	Et mout i ot joie et leesce, Plus que conter ne vos porroie Qant lonc tans panssé i avroie ;
Si se [MASK] mout esjoïr De li bien veoir et oïr,	Si se porent mout esjoïr De li bien veoir et oïr,
Que rescorre et tolir li [MASK].	Que rescorre et tolir li vialt.
Plus biax el [MASK] ne savoie;	Plus biax el monde ne savoie ;
Einz lor fermerent si bien l' uis Que il n' en porent issir puis Jusqu' [MASK] demain a l' enjornee [MASK]	Einz lor fermerent si bien l'uis Que il n'en porent issir puis Jusqu'au demain a l'enjornee.
N' est que nus pener i puisse Jusque [MASK] i truisse;	N'est que nus pener i puisse Jusque desleauté i truisse ;
Einz firent lor paveillon [MASK] Fors de la vile	Einz firent lor paveillon tendre Fors de la vile
Et doit [MASK] ele ami clamer?	Et doit me ele ami clamer ?
[MASK]! Por coi fet si grant folie	Dex ! Por coi fet si grant folie
Car [MASK] an estes costumiers.	Car bien an estes costumiers.
Si l' a de busche sesche [MASK];	Si l'a de busche sesche espris ;
« Certes, fet ele, ce me poise Que por [MASK].ii. se conbatront Dui si [MASK] con cist sont.	« Certes, fet ele, ce me poise Que por nos.ii. se conbatront Dui si preudome con cist sont.
[MASK] Sire, fet il, je n' en quier point.	- Sire, fet il, je n'en quier point.
Et san et [MASK] fist . Quant devant lui vint,	Et san et corteisie fist. Quant devant lui vint,
Neporquant ja ne [MASK] en eüst Menee, por rien qu' il peüst, Ne [MASK] Kex, qui anbricona Le [MASK] tant que il li bailla La reïne et mist en sa [MASK].	Neporquant ja ne l'en eüst Menee, por rien qu'il peüst, Ne fust Kex, qui anbricona Le roi tant que il li bailla La reïne et mist en sa garde.
Li mur croslent	Li mur croslent
« Merci crier vos vuel [MASK] grant oltrage [MASK] de l' orguel Que je vos ai dit come fole,	« Merci crier vos vuel Del grant oltrage et de l'orguel Que je vos ai dit come fole,
Qu' ele onques ne [MASK] an entremist.	Qu'ele onques ne s'an entremist.
Bien a donc cist ou [MASK],	Bien a donc cist ou delaier,
Mout sui fos quant je m' an despoir [MASK]	Mout sui fos quant je m'an despoir,
Si se donent [MASK] groigniees A ce qu' il tienent anpoigniees Les espees, qui [MASK] aïe Lor font quant il fierent a hie.	Si se donent males groigniees A ce qu'il tienent anpoigniees Les espees, qui grant aïe Lor font quant il fierent a hie.
Ensi alai,	Ensi alai,
qu' il ne savra de cui [MASK]	qu'il ne savra de cui.
Car si les ont harigotez Qu' [MASK] delivre sor les costez Et sor les piz [MASK] sor les hanches Essaient les espees blanches.	Car si les ont harigotez Qu'a delivre sor les costez Et sor les piz et sor les hanches Essaient les espees blanches.
Ce cop vuelent mout tuit [MASK] Cil qui estoient as creniax.	Ce cop vuelent mout tuit veoir Cil qui estoient as creniax.
Et de chose qui vos enuit [MASK] Si con je le desir, vos gart! [MASK]	Et de chose qui vos enuit, Si con je le desir, vos gart ! »
Cos d' espee garist	Cos d'espee garist
Atant vers sa chanbre retorne, La ou messire Yvains sejorne, Cui ele [MASK] [MASK] mout grant eise;	Atant vers sa chanbre retorne, La ou messire Yvains sejorne, Cui ele garde a mout grant eise ;
Car qui gaaigne la semainne XX [MASK] n' est mie fors de painne.	Car qui gaaigne la semainne XX solz n'est mie fors de painne.
[MASK] lors li ancomance a dire Messire Yvains, con frans et dolz:	Et lors li ancomance a dire Messire Yvains, con frans et dolz :
Mes dites moi, se vos savez [MASK] Del [MASK] don vos m' avez Tenue a plet si longuemant:	Mes dites moi, se vos savez, Del chevalier don vos m'avez Tenue a plet si longuemant :
[MASK] li lyeons ne vint pas lant Vers son seignor, la ou [MASK] sist.	Et li lyeons ne vint pas lant Vers son seignor, la ou il sist.
Et Haïne [MASK] an ert alee As loges par devers la voie Por ce qu' el vialt que [MASK] en la voie.	Et Haïne s'an ert alee As loges par devers la voie Por ce qu'el vialt que l'en la voie.
Or savez vos bien se je [MASK].	Or savez vos bien se je mant.
Or primes doit vostre [MASK] croistre.	Or primes doit vostre pris croistre.
Ceste mançonge voldra faindre Qant devant [MASK] dame iert venue.	Ceste mançonge voldra faindre Qant devant sa dame iert venue.
Et por ce grant peor [MASK] ot,	Et por ce grant peor en ot,
tex [MASK] i font Que son poing i puet an boter.	tex tros i font Que son poing i puet an boter.
Et dit que avoec lui iroient Tuit cil qui aler [MASK] voldroient.	Et dit que avoec lui iroient Tuit cil qui aler i voldroient.
An piez sailli li vilains lués [MASK] il me vit vers lui aprochier.	An piez sailli li vilains lués Qu'il me vit vers lui aprochier.
Tote enor vialt que [MASK] en li face Li peres, si con [MASK] fet.	Tote enor vialt que l'en li face Li peres, si con ele fet.
- Dame, nule force si forz [MASK] est come cele, sanz mantir, Qui me comande a consantir [MASK] voloir del [MASK] an tot.	- Dame, nule force si forz N'est come cele, sanz mantir, Qui me comande a consantir Vostre voloir del tot an tot.
Et il respont:	Et il respont :
« Viax [MASK] donc, fet ele [MASK] noier Que par toi ne soit morz mes sire?	« Viax tu donc, fet ele, noier Que par toi ne soit morz mes sire ?
- Sire, fet il, il i pert [MASK]:	- Sire, fet il, il i pert bien :
Et la dameisele [MASK] sa mere Furent an.ii. a son colchier,	Et la dameisele et sa mere Furent an.ii. a son colchier,
S' est a lui [MASK] mout tost	S'est a lui venue mout tost
- Et quant le porrons [MASK] avoir?	- Et quant le porrons nos avoir ?
[MASK] ont [MASK] de la bataille cure, Que por la nuit qui vient oscure Que por ce que mout s' antredotent.	N'ont plus de la bataille cure, Que por la nuit qui vient oscure Que por ce que mout s'antredotent.
[MASK] partir totes li anclinent,	Au partir totes li anclinent,
De lui [MASK] tant s' antremet Que l' en la bote,	De lui servir tant s'antremet Que l'en la bote,
