masked	src
тѣмь҆ бо о̑ученикъ а҅постоль҆ска и҅стѫвъ рꙙдоу [MASK] ѫ҅же приѧ҆ и҅ достои҅нѫ покаꙁа силѫ грьтань҆ и҅мже и҅ꙁидошꙙ [MASK] словеса	тѣмь҆ бо о̑ученикъ а҅постоль҆ска и҅стѫвъ рꙙдоу о̑удавь҆ѥ҅нию̑ ѫ҅же приѧ҆ и҅ достои҅нѫ покаꙁа силѫ грьтань҆ и҅мже и҅ꙁидошꙙ прѣдаа҅нию̑ словеса
о̆на же абие оставьша [MASK] ꙇ оц҃а своего по н҄емь ꙇдосте	о̆на же абие оставьша кораб҄ь ꙇ оц҃а своего по н҄емь ꙇдосте
и҅ рѣшꙙ к н҄емоу вльсви	и҅ рѣшꙙ к н҄емоу вльсви
она [MASK] вьзвѣсти бꙑвъшимъ съ нимъ плачѫштемъ сѧ и рꙑдаѭштемъ	она шьдъши вьзвѣсти бꙑвъшимъ съ нимъ плачѫштемъ сѧ и рꙑдаѭштемъ
въꙁдръжаниѥ же беꙁꙿ бь҆дѣниꙗ чистотꙑ и҅ сьмѣрениꙗ о̑управити [MASK] не можетъ	въꙁдръжаниѥ же беꙁꙿ бь҆дѣниꙗ чистотꙑ и҅ сьмѣрениꙗ о̑управити сꙙ не можетъ
Ꙇ҃с же рече имъ	Ꙇ҃с же рече имъ
[MASK] твоеѭ і добротоѭ твоеѭ Ї налѩці и спѣі	красотоѭ твоеѭ і добротоѭ твоеѭ Ї налѩці и спѣі
Въ [MASK] день пристѫпишѧ къ немоу г҃лѭште садоукеи [MASK] бꙑти вьскрѣшению ꙇ въпросишѧ и г҃лѭште	Въ тъ день пристѫпишѧ къ немоу г҃лѭште садоукеи не бꙑти вьскрѣшению ꙇ въпросишѧ и г҃лѭште
и҅ꙁлѣꙁъше фарисеи҆ о҅тъкѫдоу	и҅ꙁлѣꙁъше фарисеи҆ о҅тъкѫдоу
Ѡчи вьсѣхъ на тѩ оупъваете	Ѡчи вьсѣхъ на тѩ оупъваете
и҅ си сѫтъ таи҅нꙑ христиа҅номъ	и҅ си сѫтъ таи҅нꙑ христиа҅номъ
они же рѣшѧ	они же рѣшѧ
ꙇ блажена ѣже вѣрѫ ѩтъ ѣко бѫдетъ съвръшение г҃ланꙑмъ отъ [MASK]	ꙇ блажена ѣже вѣрѫ ѩтъ ѣко бѫдетъ съвръшение г҃ланꙑмъ отъ г҃и
ЕГДА БѢЖА ОТЪ ЛИЦА САОУЛОВА ВЪ [MASK]	ЕГДА БѢЖА ОТЪ ЛИЦА САОУЛОВА ВЪ ВРЪТОПЪ
въстанѫтъ бо лъжи хръсти [MASK] лъжи пророци ꙇ дадѧтъ знамениѣ и [MASK] да прѣльстѧтъ аще възможъно избъранꙑѩ	въстанѫтъ бо лъжи хръсти и лъжи пророци ꙇ дадѧтъ знамениѣ и чюдеса да прѣльстѧтъ аще възможъно избъранꙑѩ
и҅ много ѥ҅моу [MASK] покаа҅нии҆ продлъживъ слово о҅хѫпивъ ѥ҅го и҅ съ слъꙁами [MASK] и҅ помоливъ сꙙ о҅ н҄емъ о҅брати сꙙ въ клѣтъкѫ своѭ̑	и҅ много ѥ҅моу о҅ покаа҅нии҆ продлъживъ слово о҅хѫпивъ ѥ҅го и҅ съ слъꙁами о҅блобꙑꙁавъ и҅ помоливъ сꙙ о҅ н҄емъ о҅брати сꙙ въ клѣтъкѫ своѭ̑
вь҆сего дара нечь҆стива не приїметъ	вь҆сего дара нечь҆стива не приїметъ
Възвѣстітъ гю҃ родъ грѩдъі	Възвѣстітъ гю҃ родъ грѩдъі
что бꙑстъ	что бꙑстъ
[MASK] се сь҆ ѳумиꙗ҅тосьн҄имъ пепеломъ растварѣѣꙿше ти тако ꙗ҅дѣѣꙿше	и҅ се сь҆ ѳумиꙗ҅тосьн҄имъ пепеломъ растварѣѣꙿше ти тако ꙗ҅дѣѣꙿше
ꙇ҅ не [MASK] насъ въ іскоушение нъ и҅збави нꙑ отъ неприѣзни	ꙇ҅ не вьведи насъ въ іскоушение нъ и҅збави нꙑ отъ неприѣзни
Ї бѫді свѣтълость г҃і [MASK] нашего на насъ	Ї бѫді свѣтълость г҃і б҃а нашего на насъ
Ꙇ҅ искаахѫ ѩти и и [MASK] сѧ народа	Ꙇ҅ искаахѫ ѩти и и оубоѣшѧ сѧ народа
богъ бо своѥ҅го си сꙑна поусти [MASK] сꙙ о҅тъ женꙑ бꙑвъша подъ ꙁакономъ да подъꙁаконънꙑѧ и҅скоупитъ и҅ самого покои҅тъ [MASK]	богъ бо своѥ҅го си сꙑна поусти рождъшаа҅го сꙙ о҅тъ женꙑ бꙑвъша подъ ꙁакономъ да подъꙁаконънꙑѧ и҅скоупитъ и҅ самого покои҅тъ ꙁакона
видѣхомъ ѥ҅моу рѫцѣ и҅маже съкроуши сь҆мрь҆ть҆ [MASK] н҄ею̑же [MASK] о҅стрость҆ гвоꙁдии҆нѫѭ̑ и҅ чловѣчьскꙑѧ҆ грѣхꙑ поглади	видѣхомъ ѥ҅моу рѫцѣ и҅маже съкроуши сь҆мрь҆ть҆ вь҆ н҄ею̑же приѧ҆ о҅стрость҆ гвоꙁдии҆нѫѭ̑ и҅ чловѣчьскꙑѧ҆ грѣхꙑ поглади
Просі оу мне и дамъ ті ѩзъкъ достоѣнъе твое [MASK] одръжанье твое конець землѩ	Просі оу мне и дамъ ті ѩзъкъ достоѣнъе твое і одръжанье твое конець землѩ
ꙇ по н҄емь ꙇдошѧ народи мноѕи ꙇ ицѣли ѩ [MASK]	ꙇ по н҄емь ꙇдошѧ народи мноѕи ꙇ ицѣли ѩ всѧ
И волеѭ [MASK] исповѣмь сѩ емоу	И волеѭ моеѭ исповѣмь сѩ емоу
само бо се мнимоѥ о̑укорь҆но сꙑ то [MASK] владꙑкꙑ чловѣколюбь҆ѥ҅ ꙗ҅ко прѣданника раꙁбои҅ника тати толикоу доброу съподоби да [MASK] до послѣдь҆нꙗꙿго вечера трь҆пꙙ ѥ҅моу прѣбꙑ	само бо се мнимоѥ о̑укорь҆но сꙑ то кажетъ владꙑкꙑ чловѣколюбь҆ѥ҅ ꙗ҅ко прѣданника раꙁбои҅ника тати толикоу доброу съподоби да и҅ до послѣдь҆нꙗꙿго вечера трь҆пꙙ ѥ҅моу прѣбꙑ
[MASK] въ имⱕ г͆и и͑соу х͆а	вѣрова въ имⱕ г͆и и͑соу х͆а
и͑же тѣмъ и͑змѣн҄ениїмъ прѣльсти [MASK] доброродь͗ныѧ	и͑же тѣмъ и͑змѣн҄ениїмъ прѣльсти жены доброродь͗ныѧ
ꙇ сънидѫ сѧ къ н҄емоу вси архⸯиереі ꙇ [MASK] ꙇ кън҄ижьници	ꙇ сънидѫ сѧ къ н҄емоу вси архⸯиереі ꙇ старьци ꙇ кън҄ижьници
҆Ѡ чловѣколюбь҆ствь҆наа҅го и҅ свꙙтааго гласа	҆Ѡ чловѣколюбь҆ствь҆наа҅го и҅ свꙙтааго гласа
что о̑убо ѥ҅стъ ѥ҅же тъгда	что о̑убо ѥ҅стъ ѥ҅же тъгда
сего дѣл҄ьма бо сь҆ниде [MASK] бж꙯ии да състрои҅тъ наше ѥ҅сть҆ство съ богомь҆	сего дѣл҄ьма бо сь҆ниде сꙑнъ бж꙯ии да състрои҅тъ наше ѥ҅сть҆ство съ богомь҆
Слꙑшавъ же комисъ ꙗ҅ко вь҆си крь҆стиꙗ҅ни събрали [MASK] сѫтъ въ цръкꙿви коупно съ е҅пискоупомъ повелѣ вои҅номъ свои҅мъ о҅седълати ѥ҅моу кон҄ь цѣсарь҆скъ да въшъдъ въ о҅рѫжи своѥ҅мъ въ црькъве кръвь҆мъ пролиꙗ҅ниѥ҆ [MASK] кръстиꙗ҅номъ и҅метъ [MASK] е҅пискоупа [MASK] и҅ съ а҅рѳемомъ преꙁвутеромъ	Слꙑшавъ же комисъ ꙗ҅ко вь҆си крь҆стиꙗ҅ни събрали сꙙ сѫтъ въ цръкꙿви коупно съ е҅пискоупомъ повелѣ вои҅номъ свои҅мъ о҅седълати ѥ҅моу кон҄ь цѣсарь҆скъ да въшъдъ въ о҅рѫжи своѥ҅мъ въ црькъве кръвь҆мъ пролиꙗ҅ниѥ҆ сътворитъ кръстиꙗ҅номъ и҅метъ же е҅пискоупа сисиниꙗ и҅ съ а҅рѳемомъ преꙁвутеромъ
Напаѣѩ горъі отъ прѣвъспръніхъ своіхъ	Напаѣѩ горъі отъ прѣвъспръніхъ своіхъ
Приіми орѫжіе і щитъ	Приіми орѫжіе і щитъ
и҅ свои҅ми прь҆стꙑ о̑увѣрихъ сꙙ	и҅ свои҅ми прь҆стꙑ о̑увѣрихъ сꙙ
оужасаахѫ же сѧ вьси послоушаѭштеи его [MASK] разоумѣ и о отъвѣтѣхъ его	оужасаахѫ же сѧ вьси послоушаѭштеи его о разоумѣ и о отъвѣтѣхъ его
во [MASK] дьні нашѩ възвеселіхомъ сѩ за дьни вь нѣже лѣ съмѣрілъ нꙑ есі лѣта вь нѣже відѣхомъ [MASK]	во вьсѩ дьні нашѩ възвеселіхомъ сѩ за дьни вь нѣже лѣ съмѣрілъ нꙑ есі лѣта вь нѣже відѣхомъ зълаа
и͑ бѣа͑ше видѣти чоудо прѣславьно како тѣлеса ст͆ыи͑хъ [MASK] сⱕ сквозѣ водѫ	и͑ бѣа͑ше видѣти чоудо прѣславьно како тѣлеса ст͆ыи͑хъ ношаа͑хѫ сⱕ сквозѣ водѫ
оскръбѣ [MASK] ѣко рече емоу третици л҄юбиши ли мѧ ꙇ г҃ла емоу	оскръбѣ петръ ѣко рече емоу третици л҄юбиши ли мѧ ꙇ г҃ла емоу
ꙇ видѣхомъ славѫ его славѫ [MASK] ꙇночѧдаего отъ о҃ца ꙇсплънь благодѣти ꙇстинꙑ	ꙇ видѣхомъ славѫ его славѫ ѣко ꙇночѧдаего отъ о҃ца ꙇсплънь благодѣти ꙇстинꙑ
тѣм же достоꙇтъ въ [MASK] добро творити	тѣм же достоꙇтъ въ сѫботѫ добро творити
Ѣко щітотомъ благоволеньѣ вѣньчалъ [MASK] есі	Ѣко щітотомъ благоволеньѣ вѣньчалъ нъі есі
ноштиѭ̑ х꙯с въ [MASK] раждаѥ҅тъ сꙙ	ноштиѭ̑ х꙯с въ виѳлее҅ми раждаѥ҅тъ сꙙ
мы [MASK] по правь͗дѣ не сътрь͗пимъ ли	мы же по правь͗дѣ не сътрь͗пимъ ли
Ї бліжьни моі далече сташѩ	Ї бліжьни моі далече сташѩ
Блажені жівѫштеі въ домоу твоемь	Блажені жівѫштеі въ домоу твоемь
въ тъ день разоумѣате ѣко азъ въ о҃тци моемь ꙇ [MASK] въ мьнѣ и азъ [MASK] васъ	въ тъ день разоумѣате ѣко азъ въ о҃тци моемь ꙇ вꙑ въ мьнѣ и азъ въ васъ
вѣмь ѣко сѣмѧ аврамле есте	вѣмь ѣко сѣмѧ аврамле есте
бꙑстъ же о҅тъ того плиштъ	бꙑстъ же о҅тъ того плиштъ
рабъ божии҆ а҅ртемонъ ѧ҅тъ бꙑстъ [MASK] комисомъ	рабъ божии҆ а҅ртемонъ ѧ҅тъ бꙑстъ нечистꙑи҅мъ комисомъ
и͑ сиѧ ли поставья͑ѥши противѫ [MASK] сътворьшоуо̑умѹ хо͆у	и͑ сиѧ ли поставья͑ѥши противѫ вь͗са сътворьшоуо̑умѹ хо͆у
р ꙉ ѕ҃	р ꙉ ѕ҃
не вь҆лаꙁитъ въ о̑убител҄ьничъскѫ пештерѫ	не вь҆лаꙁитъ въ о̑убител҄ьничъскѫ пештерѫ
зѣло любь͗ѭ҄ вышь͗нѫѭ҄ честь͗	зѣло любь͗ѭ҄ вышь͗нѫѭ҄ честь͗
не вѣсте ли ꙗ͑ко [MASK] нео̑угасаѥмоу [MASK] и͑ чрьви нео̑усꙑпаѭ̑штоу и͑ бездьнѣи тинѣ и͑ прѣи͑сподьн̑ии͗ дь͗бри	не вѣсте ли ꙗ͑ко о͑гню нео̑угасаѥмоу бꙑти и͑ чрьви нео̑усꙑпаѭ̑штоу и͑ бездьнѣи тинѣ и͑ прѣи͑сподьн̑ии͗ дь͗бри
Сп҃е десніцеѭ твоеѭ [MASK] и оуслꙑша мѩ	Сп҃е десніцеѭ твоеѭ твоеѭ и оуслꙑша мѩ
мь҆нѣ ѣ҅ше повелѣно бѫде не и҅споуштѫ [MASK]	мь҆нѣ ѣ҅ше повелѣно бѫде не и҅споуштѫ мрътвааго
свѣштꙙ же сь҆де рече [MASK] даръ чистота свꙙтꙑн҄ьнаꙗ҆	свѣштꙙ же сь҆де рече дѣвествънꙑи҆ даръ чистота свꙙтꙑн҄ьнаꙗ҆
прѣстани а҅леѯанꙿдре о҅тъ блꙙди и҅ послоушаи и҅ пожь҆ри [MASK]	прѣстани а҅леѯанꙿдре о҅тъ блꙙди и҅ послоушаи и҅ пожь҆ри богомъ
чꙿто сꙙ тъштиши на съмрь҆ть҆	чꙿто сꙙ тъштиши на съмрь҆ть҆
вѣсте бо вь҆си а҅вѣ ꙗ҅ко дивъноѥ [MASK] поꙁнаниѥ видѣвъ їѡ҄сифъ своѭ҄ братиѭ҄ и҅хъже братиѭ҄ не [MASK] нарешти	вѣсте бо вь҆си а҅вѣ ꙗ҅ко дивъноѥ то поꙁнаниѥ видѣвъ їѡ҄сифъ своѭ҄ братиѭ҄ и҅хъже братиѭ҄ не хотѣ нарешти
о̑уснѫхъ [MASK] [MASK] и҅ копь҆ѥмъ прободенъ бꙑхъ вь ребра тебе ради о̑уснѫвъшаꙿго въ раи и҅ е҅угѫ о҅тъ ребра и҅ꙁведъша	о̑уснѫхъ на крь҆стѣ и҅ копь҆ѥмъ прободенъ бꙑхъ вь ребра тебе ради о̑уснѫвъшаꙿго въ раи и҅ е҅угѫ о҅тъ ребра и҅ꙁведъша
и҅ бꙑстъ чоудо сицево	и҅ бꙑстъ чоудо сицево
се дрѣво поминаа҅тъ и҅ [MASK] глагол҄ѫшти	се дрѣво поминаа҅тъ и҅ мѫдрость҆ глагол҄ѫшти
да придетъ бестоудь͗ници приѥ͑мл̑ꙙи͗ жрътвѫ	да придетъ бестоудь͗ници приѥ͑мл̑ꙙи͗ жрътвѫ
и҅ [MASK] бꙑваатъ длань҆ми съдръжꙙи҆ ꙁемь҆ѭ̑ рѫкоѭ̑	и҅ въꙁдвиженъ бꙑваатъ длань҆ми съдръжꙙи҆ ꙁемь҆ѭ̑ рѫкоѭ̑
Не оувѣдѣшѩ ні разоумѣшѩ	Не оувѣдѣшѩ ні разоумѣшѩ
[MASK] и҅ꙁ ѫтробꙑ твоѥѧ и҅ꙁидетъ и҅ двьрии не врѣдитъ	и҅ и҅ꙁ ѫтробꙑ твоѥѧ и҅ꙁидетъ и҅ двьрии не врѣдитъ
Ѡ҃̆че мои аште възможьно естъ да мимо идетъ отъ мене чаша [MASK]	Ѡ҃̆че мои аште възможьно естъ да мимо идетъ отъ мене чаша си
ꙇ҃с [MASK] [MASK] видѣ ѭ плачѫштѫ сѧ ꙇ пришедъшѧѩ съ неѭ июдеѩ плачѫштѧ сѧ запрѣти д҃хоу	ꙇ҃с же ѣко видѣ ѭ плачѫштѫ сѧ ꙇ пришедъшѧѩ съ неѭ июдеѩ плачѫштѧ сѧ запрѣти д҃хоу
Възіде б҃ъ во вьскликновеньі	Възіде б҃ъ во вьскликновеньі
вѣдѫште бѫдѣте сѫдиѧ и҅ цр꙯и ꙗ҅ко богъ мои и҅жде и҅ꙁволи доуша моꙗ о҅тън҄елѣже [MASK] мꙙ о҅ц꙯ь мои҆ и҅ помьн҄ѫ и҅ вѣдѣ николиже таковꙑѧ добрꙑ подастъ [MASK] [MASK]	вѣдѫште бѫдѣте сѫдиѧ и҅ цр꙯и ꙗ҅ко богъ мои и҅жде и҅ꙁволи доуша моꙗ о҅тън҄елѣже роди мꙙ о҅ц꙯ь мои҆ и҅ помьн҄ѫ и҅ вѣдѣ николиже таковꙑѧ добрꙑ подастъ ми ношти
Ї бъістъ гъ прібѣжище оубогоумоу помощьникъ въ благо врѣмѩ вь [MASK]	Ї бъістъ гъ прібѣжище оубогоумоу помощьникъ въ благо врѣмѩ вь печалехъ
и҅ [MASK] въ рѣчи соугоубородьствоу вешти	и҅ слꙑша въ рѣчи соугоубородьствоу вешти
а͑зъ бърахъ пріпадати въ домъ бога моѥ͑го [MASK] некъли жити въ жилиштихъ грѣшънꙑи͑хъ	а͑зъ бърахъ пріпадати въ домъ бога моѥ͑го паче некъли жити въ жилиштихъ грѣшънꙑи͑хъ
ꙇ вьзѧшѧ [MASK] б҃ꙇ коша ꙇсплънь ꙇ отъ рꙑбоу	ꙇ вьзѧшѧ оукроухъ б҃ꙇ коша ꙇсплънь ꙇ отъ рꙑбоу
Пріклоні къ мьнѣ [MASK] твое ї сп҃і мѩ	Пріклоні къ мьнѣ оухо твое ї сп҃і мѩ
нъ о҅баче и҅ тѫ самѫ крь҆вь [MASK] пролиꙗшꙙ на сь҆пасениѥ҆ пролиꙗвъшиимъ дастъ	нъ о҅баче и҅ тѫ самѫ крь҆вь ѭ̑же пролиꙗшꙙ на сь҆пасениѥ҆ пролиꙗвъшиимъ дастъ
[MASK] азъ сълѭ вꙑ ѣко овьцѧ по срѣдѣ влъкъ	Се азъ сълѭ вꙑ ѣко овьцѧ по срѣдѣ влъкъ
СѢН	СѢН
о правьдѣ же ѣко [MASK] отьцю идѫ ꙇ къ томоу не видите мене	о правьдѣ же ѣко къ отьцю идѫ ꙇ къ томоу не видите мене
рече же емоу и҃с	рече же емоу и҃с
о н҄ихъже славити и҅ величати [MASK] блажꙙтъ	о н҄ихъже славити и҅ величати не блажꙙтъ
ꙇ мꙑшъца г҃нѣ комоу [MASK] сѧ	ꙇ мꙑшъца г҃нѣ комоу отъкрꙑ сѧ
Блс҃твіхомъ въ-і з домоу гн҃ѣ	Блс҃твіхомъ въ-і з домоу гн҃ѣ
томоу слава	томоу слава
чъто оубо естъ се	чъто оубо естъ се
и оставішѩ одълѣкъ младенъцемъ своімъ	и оставішѩ одълѣкъ младенъцемъ своімъ
раꙁори же и҅ сьвꙙꙁанꙑи їс꙯	раꙁори же и҅ сьвꙙꙁанꙑи їс꙯
егда прошибаѭтъ сѧ юже [MASK] о себѣ вѣсте ѣко юже близъ жѧтва естъ	егда прошибаѭтъ сѧ юже видѧще о себѣ вѣсте ѣко юже близъ жѧтва естъ
тѣмьже самого его раді даръи ꙇ [MASK] пріемлемъ [MASK] въ любъві живемъ х҃мь г҃мь нашімь	тѣмьже самого его раді даръи ꙇ мілость пріемлемъ ꙇ въ любъві живемъ х҃мь г҃мь нашімь
[MASK] нихъже сънемъшемъ сѧ тъмамъ народа ѣко попираахѫ дроугъ дроуга начѧтъ г҃лати къ оученикомъ [MASK] пръвѣе	о нихъже сънемъшемъ сѧ тъмамъ народа ѣко попираахѫ дроугъ дроуга начѧтъ г҃лати къ оученикомъ своимъ пръвѣе
чꙿто ѥ слово	чꙿто ѥ слово
[MASK] бо естъ законъ и пророци	се бо естъ законъ и пророци
Рѣхъ законопрѣстѫпьнікомъ	Рѣхъ законопрѣстѫпьнікомъ
и҅ꙁиде бо и҅мꙑ и҅соуса вѣнь҆чана и҅ въ багрѣницѫ о҅бль҆чена о̑уже побѣждьша о̑уже въ [MASK] [MASK] о҅бль҆чена	и҅ꙁиде бо и҅мꙑ и҅соуса вѣнь҆чана и҅ въ багрѣницѫ о҅бль҆чена о̑уже побѣждьша о̑уже въ о҅браꙁꙿ цѣсарь҆скъ о҅бль҆чена
Паче старець разоумѣхъ	Паче старець разоумѣхъ
Ѣко въісокъ г҃ь ї [MASK] съмѣрена прізіраетъ Ї въісокаа їздалече съвѣстъ	Ѣко въісокъ г҃ь ї на съмѣрена прізіраетъ Ї въісокаа їздалече съвѣстъ
[MASK] кръви іхъ ѣко водѫ окръстъ іел҃іма	Пролишѩ кръви іхъ ѣко водѫ окръстъ іел҃іма
Вѣровааше бо ꙗко вь҆сꙙ страсти и҅ всꙙ ꙗ҅ꙁвꙑ тѣлесьнꙑѧ҆ о҅тъ [MASK] сълоучаѭ҄тъ сꙙ сѫштааго въ и҅стинѫ нео҄укротимааго врага чловѣчоу родоу и҅ [MASK] сꙙ словеси владꙑчьни о҅бѣштавꙿшоу о҄умоу подаꙗ҅ти власть свои҅мъ ѥ҅го ходити по ꙁмиꙗ҅мъ и҅ [MASK] и҅ по [MASK] силѣ вражии	Вѣровааше бо ꙗко вь҆сꙙ страсти и҅ всꙙ ꙗ҅ꙁвꙑ тѣлесьнꙑѧ҆ о҅тъ сотонꙑ сълоучаѭ҄тъ сꙙ сѫштааго въ и҅стинѫ нео҄укротимааго врага чловѣчоу родоу и҅ надѣѧ҆ сꙙ словеси владꙑчьни о҅бѣштавꙿшоу о҄умоу подаꙗ҅ти власть свои҅мъ ѥ҅го ходити по ꙁмиꙗ҅мъ и҅ скорпиꙗ҅мъ и҅ по вь҆сеи силѣ вражии
ꙇ ведошѧ [MASK] къ архⸯиереоу каꙇфѣ	ꙇ ведошѧ и҃са къ архⸯиереоу каꙇфѣ
и͑ рече и͑мъ	и͑ рече и͑мъ
ꙇ хотѣ минѫти ѩ	ꙇ хотѣ минѫти ѩ
слꙑшасте власфимиѭ его	слꙑшасте власфимиѭ его
и҅деже їѡ̑сифъ и҅ никодимъ не тоу ли сь҆нꙙшꙙ сꙙ и҅ [MASK] божии а҅ггелъ народи	и҅деже їѡ̑сифъ и҅ никодимъ не тоу ли сь҆нꙙшꙙ сꙙ и҅ вь҆си божии а҅ггелъ народи
придѣте [MASK] видите ч҃лка ꙇ҅же рече ми вьсѣ елико сътворихъ	придѣте и видите ч҃лка ꙇ҅же рече ми вьсѣ елико сътворихъ
и простьрѣ	и простьрѣ
г꙯и вь҆седръжителю благословь҆ѥ҅нъ ѥ҅си [MASK] и҅мꙙ твоѥ҆ да прославитъ сꙙ и҅же дь҆н҄ешьн҄иї дьнь҆ вь вѣкꙑ радости [MASK] своѥ҅моу даръствовавꙑи	г꙯и вь҆седръжителю благословь҆ѥ҅нъ ѥ҅си и҅ и҅мꙙ твоѥ҆ да прославитъ сꙙ и҅же дь҆н҄ешьн҄иї дьнь҆ вь вѣкꙑ радости рабоу своѥ҅моу даръствовавꙑи
ꙇ пристѫпь къ дроугоумоу [MASK] такожде	ꙇ пристѫпь къ дроугоумоу рече такожде
г҃и коль кратꙑ съгрѣшитъ братръ мои въ [MASK] ꙇ отъпоуштѫ емоу	г҃и коль кратꙑ съгрѣшитъ братръ мои въ мѧ ꙇ отъпоуштѫ емоу
да не бѫдетъ	да не бѫдетъ
хлѣбъ пль҆ть҆ христосова	хлѣбъ пль҆ть҆ христосова
Г҃ла имъ пилатъ	Г҃ла имъ пилатъ
Весь день пооучение мое естъ	Весь день пооучение мое естъ
пѡлемѡ̑нъ рече	пѡлемѡ̑нъ рече
а҅склипиꙗ҅дъ рече	а҅склипиꙗ҅дъ рече
ѥ҅гда владꙑкѫ си видѣ чтома и҅ многоцѣнноѥ муро на [MASK] ѥ҅моу главѫ видѣ лѣѥ҅мо и҅ чꙿтѫштии женѣ ꙁаꙁь҆рꙙ [MASK]	ѥ҅гда владꙑкѫ си видѣ чтома и҅ многоцѣнноѥ муро на гръдѫѭ̑ ѥ҅моу главѫ видѣ лѣѥ҅мо и҅ чꙿтѫштии женѣ ꙁаꙁь҆рꙙ вь҆пиꙗ҅ше
ч҃҃҃ а҃҃҃	ч҃҃҃ а҃҃҃
и҅ и҅спльни дш꙯ѫ [MASK] своѥ҅го твоѥ҅ѧ благостꙑн҄ꙙ	и҅ и҅спльни дш꙯ѫ раба своѥ҅го твоѥ҅ѧ благостꙑн҄ꙙ
и҅ ꙗ҅ко [MASK] вѣ хоштевѣ крь҆стиꙗ҅на бꙑти повѣдаа҅ста	и҅ ꙗ҅ко и҅ вѣ хоштевѣ крь҆стиꙗ҅на бꙑти повѣдаа҅ста
коѥ҅го б꙯а чь҆тете	коѥ҅го б꙯а чь҆тете
ꙇ прѣшьдъ мало паде ницъ молѧ сѧ и [MASK]	ꙇ прѣшьдъ мало паде ницъ молѧ сѧ и г҃лѧ
[MASK] же имъ се приложь притъчѫ рече [MASK] тъ бѣ близъ и҃ма ꙇ мьнѣахѫ ѣко абие хоштетъ ц҃срствие б҃жие авити сѧ	Слꙑшѧщемъ же имъ се приложь притъчѫ рече занеже тъ бѣ близъ и҃ма ꙇ мьнѣахѫ ѣко абие хоштетъ ц҃срствие б҃жие авити сѧ
въста отъ мрътвꙑхъ ꙇ се варѣатъ вꙑ въ [MASK]	въста отъ мрътвꙑхъ ꙇ се варѣатъ вꙑ въ галилей
иже аште поуститъ женѫ своѭ ꙇ оженитъ сѧ [MASK] прѣлюбꙑ творитъ на нѭ	иже аште поуститъ женѫ своѭ ꙇ оженитъ сѧ иноѭ прѣлюбꙑ творитъ на нѭ
ꙇштѣте же паче ц҃срствиѣ б҃жиѣ ꙇ҅ правъдꙑ его ꙇ҅ [MASK] вьсѣ приложѧтъ сѧ вамъ	ꙇштѣте же паче ц҃срствиѣ б҃жиѣ ꙇ҅ правъдꙑ его ꙇ҅ си вьсѣ приложѧтъ сѧ вамъ
Ꙇ пристѫпишѧ къ немоу хроми и [MASK] въ ц҃ркве и исцѣли ѩ҅	Ꙇ пристѫпишѧ къ немоу хроми и слѣпии въ ц҃ркве и исцѣли ѩ҅
да не подражаи҅мъ жидовь҆ска ѫ҅родь҆ства [MASK] дѣть҆скоу поꙁавидимъ благодарению̑	да не подражаи҅мъ жидовь҆ска ѫ҅родь҆ства нъ дѣть҆скоу поꙁавидимъ благодарению̑
г꙯ь мои и҅ б꙯ъ мои҆	г꙯ь мои и҅ б꙯ъ мои҆
[MASK] же бѣсъ рече къ рабоу бж꙯ию҄	послѣдьн҄еѥ҅ же бѣсъ рече къ рабоу бж꙯ию҄
принесъше же ꙗ въ своѧ [MASK] положишꙙ чь͗стьно	принесъше же ꙗ въ своѧ градꙑ положишꙙ чь͗стьно
вь͗сь͗жде коления	вь͗сь͗жде коления
та прь҆стомъ дръжахъ	та прь҆стомъ дръжахъ
р к҃҃҃ е	р к҃҃҃ е
Ꙇ бꙑстъ егда съконьча и҃съ вьсѣ словеса си [MASK] оученикомъ своимъ	Ꙇ бꙑстъ егда съконьча и҃съ вьсѣ словеса си рече оученикомъ своимъ
о҅гн҄емъ [MASK] сѫдоу о҅тъ б꙯а словесе ѥ҅го ради їсоуса христоса	о҅гн҄емъ бꙑти сѫдоу о҅тъ б꙯а словесе ѥ҅го ради їсоуса христоса
чим бо пъваѭ̑ште	чим бо пъваѭ̑ште
година бѣ ѣко девѧтаѣ	година бѣ ѣко девѧтаѣ
владычице моѥ͑ѧ дш͆ⱕ и͑о҄улияниѥ	владычице моѥ͑ѧ дш͆ⱕ и͑о҄улияниѥ
и҅ сърѣтꙿша цѣсара съповѣдаста ѥ҅моу вь҆се ѥ҅же о҅ свꙙтѣѣмь҆ и҅сак҄ии҆ и҅ о҅ прорицании ѥ҅го ѥ҅же вь лице глагола о҅кааноуо̑умоу о҅уа҅лоу [MASK] како [MASK] сꙙ ѥ҅моу	и҅ сърѣтꙿша цѣсара съповѣдаста ѥ҅моу вь҆се ѥ҅же о҅ свꙙтѣѣмь҆ и҅сак҄ии҆ и҅ о҅ прорицании ѥ҅го ѥ҅же вь лице глагола о҅кааноуо̑умоу о҅уа҅лоу и҅ како събꙑ сꙙ ѥ҅моу
моли [MASK] богоу о҅ть҆че ꙗ҅ко цѣсарь побѣди рать҆никꙑ и҅ се грꙙдетъ	моли сꙙ богоу о҅ть҆че ꙗ҅ко цѣсарь побѣди рать҆никꙑ и҅ се грꙙдетъ
