masked	src
[MASK]. ainmnid uathaid latindae ua genitin grecdi	.i. ainmnid uathaid latindae ua genitin grecdi
Immacomhtuairc doib iersin ⁊ doberid Cuchulaind da beim im gach [MASK] do-ssom .i . tathbem ⁊ bem co [MASK] co roforuaislig Cuchulaind a bruth ⁊ a brig an [MASK] co-rrosdislig na h-eocha ⁊ an aruid ⁊ co ruc eocha ⁊ arudhai an lochta [MASK] uaid .i . Conaill ⁊ Loegairi fo an cuma cetno Cuchulaind remi cou Heomain Macha a [MASK] an [MASK] oili ⁊ dobretha a n-eoucha ⁊ a n-arudha [MASK]	Immacomhtuairc doib iersin ⁊ doberid Cuchulaind da beim im gach mbeim do-ssom .i. tathbem ⁊ bem co comus co roforuaislig Cuchulaind a bruth ⁊ a brig an scail co-rrosdislig na h-eocha ⁊ an aruid ⁊ co ruc eocha ⁊ arudhai an lochta oili uaid .i. Conaill ⁊ Loegairi fo an cuma cetno Cuchulaind remi cou Heomain Macha a ndiaid an lochta oili ⁊ dobretha a n-eoucha ⁊ a n-arudha doib
.i . [MASK] sain láa leiss	.i. biid sain láa leiss
.i . innarrath	.i. innarrath
arisand [MASK] isfissid cách iar netarcnu crist	arisand isecne isfissid cách iar netarcnu crist
cairhe biit	cairhe biit
.i . innalobri	.i. innalobri
Ba cumung [MASK] cid ar indus	Ba cumung dano cid ar indus
.i . ardiambemni hicombás [MASK] icomindocbáil	.i. ardiambemni hicombás bemmi icomindocbáil
.i . itimmaircnib	.i. itimmaircnib
La h-Accobrán úanni pais ocht n-úag co [MASK]: gabsat búaid co n-dírgi [MASK] már Messoriáni.	La h-Accobrán úanni pais ocht n-úag co n-áni: gabsat búaid co n-dírgi slúag már Messoriáni.
trechomdlúthad	trechomdlúthad
nonas Febr.	nonas Febr.
‘ Is ann-sa limm-sa mo tech oldas mo trebad Es [MASK] daib tra ’ [MASK] Bricriu ‘ ol na longud na codlud co farcaib sib mo tec-sa amal fodrarnecbabair ar bhar cinn [MASK]	‘Is ann-sa limm-sa mo tech oldas mo trebad Es ges daib tra’ ol Bricriu ‘ol na longud na codlud co farcaib sib mo tec-sa amal fodrarnecbabair ar bhar cinn’
noscomalnid hore atá lib fiuss	noscomalnid hore atá lib fiuss
.i . ónd oén ranndato són .i [MASK] ond óengné randatad ⁊ folid air is folud [MASK] doḟoirde eiusdem intamail méte immurgu doḟoirnde tantundem	.i. ónd oén ranndato són .i. ond óengné randatad ⁊ folid air is folud persine doḟoirde eiusdem intamail méte immurgu doḟoirnde tantundem
Atfrecat for lar tiche ⁊ gabdait [MASK] sciathu [MASK] ⁊ taurlingid a claidmi a triar	Atfrecat for lar tiche ⁊ gabdait a sciathu foraib ⁊ taurlingid a claidmi a triar
.i . combiam indeilb [MASK].i . inoentid achoirp	.i. combiam indeilb ísu .i. inoentid achoirp
.i . isairi asbersom inso	.i. isairi asbersom inso
[MASK] [MASK] martrae naptar ili lochtae, la Tiamdae ro rímed fiche míled mochtae.	Co m-már-buidin martrae naptar ili lochtae, la Tiamdae ro rímed fiche míled mochtae.
[MASK] Ni ansæ, a chaillech, [MASK] do bendacht for cuad n-usci, ⁊ fothraicthir in clam as iarum ’.	‘Ni ansæ, a chaillech, tabarr do bendacht for cuad n-usci, ⁊ fothraicthir in clam as iarum’.
.i . amal donducatsidi	.i. amal donducatsidi
ar inni a ndéde-so	ar inni a ndéde-so
Errid Ulad olchenae inna carptib .i . Conall ⁊ [MASK] ⁊ cách olchenae	Errid Ulad olchenae inna carptib .i. Conall ⁊ Lóeguire ⁊ cách olchenae
‘ Celebrad dit, a Chú chain [MASK] ’	‘Celebrad dit, a Chú chain!’
.i . niarcaínduthracht domsa dognither	.i. niarcaínduthracht domsa dognither
.i . óigthidi	.i. óigthidi
as ṅdirruidigthe a n-ainmm-sin	as ṅdirruidigthe a n-ainmm-sin
[MASK]. amal ṁbís ingen athir siur brathir	.i. amal ṁbís ingen athir siur brathir
‘ Táthut fáelte.	‘Táthut fáelte.
.i . inso sís	.i. inso sís
Óenchlár [MASK] dét, dearb doma sgélaibh, scor íar múraibh, sé meóir for [MASK] chosaib cáelaibh isnaib rúnaibh.	Óenchlár a dét, dearb doma sgélaibh, scor íar múraibh, sé meóir for a chosaib cáelaibh isnaib rúnaibh.
Trí fichit gamnach oca bíathad side co [MASK] secht mbliadan.	Trí fichit gamnach oca bíathad side co cenn secht mbliadan.
[MASK] céssais ro-chneit, int airdirc a h-Afraic.	Hermes céssais ro-chneit, int airdirc a h-Afraic.
Boí and do aidchi dano aithirriuch [MASK]	Boí and do aidchi dano aithirriuch.
.i . notaitir	.i. notaitir
[MASK]. fosisetar in gním gnither foraib	.i. fosisetar in gním gnither foraib
nonas Martii.	nonas Martii.
.i . imfolngi apthin doibsom	.i. imfolngi apthin doibsom
Is í immorro [MASK] chúis.	Is í immorro in chúis.
.i . dondí rodndolbi	.i. dondí rodndolbi
Is amlaid dogníthe in tarbfhes sin .i . tarb find do marbad ⁊ óenfher do chathim a shátha dia eóil ⁊ dá enbruthi, ⁊ chotlud dó [MASK] sáith [MASK], ⁊ ór fírindi do chantain do chethri drúdib fair, ⁊ atchíthe dó [MASK] n-aslingi innas ind [MASK] no rígfaide and [MASK] deilb ⁊ asa thúarascbáil ⁊ innas ind oprid dogníth [MASK]	Is amlaid dogníthe in tarbfhes sin .i. tarb find do marbad ⁊ óenfher do chathim a shátha dia eóil ⁊ dá enbruthi, ⁊ chotlud dó fón sáith sin, ⁊ ór fírindi do chantain do chethri drúdib fair, ⁊ atchíthe dó i n-aslingi innas ind fhir no rígfaide and asa deilb ⁊ asa thúarascbáil ⁊ innas ind oprid dogníth.
.i . nígatda diib [MASK] imnetha inbetho .i . breth [MASK] anasansam diib díth fochricce	.i. nígatda diib cammaif imnetha inbetho .i. breth altram anasansam diib díth fochricce
‘ Rel dun ’, ol sude frisin drúid [MASK] ‘ ar ní [MASK] ’.	‘Rel dun’, ol sude frisin drúid, ‘ar ní tucaim-si’.
Coíca mac [MASK] rop é lín a theglaich, comaís comchutrumma fris uile eter chruth ⁊ écosc [MASK]	Coíca mac ríg rop é lín a theglaich, comaís comchutrumma fris uile eter chruth ⁊ écosc.
.i . doadbadar nanetrantach áirnigdesom [MASK]	.i. doadbadar nanetrantach áirnigdesom asniressach
Ind locáin ro gabtha déssib ocus trírib, it rúama [MASK] n-dálaib, [MASK] cétaib, co mílib.	Ind locáin ro gabtha déssib ocus trírib, it rúama co n-dálaib, co cétaib, co mílib.
[MASK]. nifil nech and occtadrad so acht meisse móinur	.i. nifil nech and occtadrad so acht meisse móinur
.i . berrthar.ɫ . is cumme dí [MASK]	.i. berrthar.ɫ. is cumme dí noberrthe
Is ed do-rroíga [MASK] drúth, bennachtu Lagen ⁊ soíri a chlainne co bráth; ar maithius dia mac do-chuaid in [MASK].	Is ed do-rroíga in drúth, bennachtu Lagen ⁊ soíri a chlainne co bráth; ar maithius dia mac do-chuaid in ben.
Pridie nonas Iunii.	Pridie nonas Iunii.
‘ Do-ucus-sa in [MASK] si éim ’ ol sí ‘ a síd Crúachan condo [MASK] in Donn Cúailgni lem .i . tarb Dáre maic Fiachnui ocus is é aret [MASK] i mbetho [MASK] rab dartaid in lóeg fil ina [MASK] ina bó so ocus is hé consaídfe Táin Bé Cúailgni ’	‘Do-ucus-sa in mboin si éim’ ol sí ‘a síd Crúachan condo rodart in Donn Cúailgni lem .i. tarb Dáre maic Fiachnui ocus is é aret bia-so i mbetho gu rab dartaid in lóeg fil ina bruinn ina bó so ocus is hé consaídfe Táin Bé Cúailgni’
In bith trúag h-i táam is duthain a ríge [MASK] in [MASK] con-ic aingliu, is Coimmdiu cech thíre.	In bith trúag h-i táam is duthain a ríge, in rí con-ic aingliu, is Coimmdiu cech thíre.
Rechtus immorro ro gab-som ⁊ lánríge la Cobthach [MASK]	Rechtus immorro ro gab-som ⁊ lánríge la Cobthach.
.i . léic uáit innabiada [MASK] tomil innahí siu dommeil [MASK] chenél arnáphé som conéit détso	.i. léic uáit innabiada mílsi tomil innahí siu dommeil do chenél arnáphé som conéit détso
‘ Cid do-genam? ’, ar Brigit fria h-ingena [MASK]	‘Cid do-genam?’, ar Brigit fria h-ingena.
h-Úasal-athraig, fáithi, do Chríst cíaptar céli, la dóini [MASK] l-láini ní [MASK] a féli.	h-Úasal-athraig, fáithi, do Chríst cíaptar céli, la dóini i l-láini ní fessa a féli.
Fo-rurmed dano	Fo-rurmed dano
hi sui conathuislib	hi sui conathuislib
Nos-molammar menicc fobíth nídat calaid [MASK] lucht céssais cen chinaid i féil Antóin [MASK].	Nos-molammar menicc fobíth nídat calaid, lucht céssais cen chinaid i féil Antóin manaig.
.i . [MASK] immurgu bamaithsón act ní bed [MASK] and atá són and tra ní béo de	.i. afiussin immurgu bamaithsón act ní bed uall and atá són and tra ní béo de
Eogan Manistrech, ob.	Eogan Manistrech, ob.
maṡenaigidir	maṡenaigidir
Aculius cruimther cona chléir as nóebu, a fhuil [MASK] cech díniu do-rortad [MASK] róenu.	Aculius cruimther cona chléir as nóebu, a fhuil fíad cech díniu do-rortad for róenu.
‘ As-bert Cremthann Nia [MASK]: [MASK] ‘ ni-tardda do rúin do mnáib ’ ‘ rún mná ní [MASK] con-celar, ’ ‘ maín ar mug ni-aithenar ’	‘As-bert Cremthann Nia Náir:’ ‘ni-tardda do rúin do mnáib’ ‘rún mná ní maith con-celar,’ ‘maín ar mug ni-aithenar’
[MASK] fithog foibharamnus fethal feula fedchlessaib [MASK] do Breig m-braitfiter braighit di thuaith tithsithir tren cithach coictigis cichis do buar m-belata ba [MASK] fri slog sirdochrae silfis de fhuil flandtedman fernaib ilib idlochtaib cuan dia-lilis loscandaib lin [MASK] ildamaib ilar fuili firfith-for Coin [MASK] cen colainn Ceisfe alag n-enchride al de dalaib dedairbe didirn brodircc brisfithir bruthaich [MASK] toinn trechtaide frissin m-belend m-bandernech belenn di chet clesamnach cichet biet [MASK] baiti Medb sceo Aillellai arat-osa [MASK] otharlighi	Tithis fithog foibharamnus fethal feula fedchlessaib fearba do Breig m-braitfiter braighit di thuaith tithsithir tren cithach coictigis cichis do buar m-belata ba hoín fri slog sirdochrae silfis de fhuil flandtedman fernaib ilib idlochtaib cuan dia-lilis loscandaib lin do-fedat ildamaib ilar fuili firfith-for Coin Culainn cen colainn Ceisfe alag n-enchride al de dalaib dedairbe didirn brodircc brisfithir bruthaich fri toinn trechtaide frissin m-belend m-bandernech belenn di chet clesamnach cichet biet banchuire baiti Medb sceo Aillellai arat-osa ollgabadh otharlighi
.i . amal bimmis [MASK] ed ón	.i. amal bimmis octarche ed ón
Fodáile dóib a mbiad.	Fodáile dóib a mbiad.
.i . dénma ferte	.i. dénma ferte
.i [MASK] isguforcell doberam dodia amalsodin	.i. isguforcell doberam dodia amalsodin
A m-batar deud lái co n-accatar Patraic dochum [MASK].	A m-batar deud lái co n-accatar Patraic dochum lis.
Gebti Connall dano in roth ⁊ [MASK] do laur ⁊ focherd iarom in roth co h-ochtaig ind [MASK]	Gebti Connall dano in roth ⁊ ba do laur ⁊ focherd iarom in roth co h-ochtaig ind ricthigi
.i . niécen dobimchomartt achtis dúdract [MASK]	.i. niécen dobimchomartt achtis dúdract lib
Is 'na hamsir [MASK] roforbad tempull Solman.	Is 'na hamsir sidhe roforbad tempull Solman.
.i . issamlid achoméit	.i. issamlid achoméit
Dorummenaiter ind fir tra ⁊ muinter na catrach uili ba leim roleabluingseom tar [MASK] catraig amuich dia facuhail for na feroib aili mbatar co [MASK] lai co trath na faire luid Connall Ceruach isan suidi [MASK] [MASK] ba sine oldass Cuchulaind	Dorummenaiter ind fir tra ⁊ muinter na catrach uili ba leim roleabluingseom tar an catraig amuich dia facuhail for na feroib aili mbatar co diaid lai co trath na faire luid Connall Ceruach isan suidi fairi uairi ba sine oldass Cuchulaind
mustéla .i . ness mús longa [MASK]	mustéla .i. ness mús longa mustellinus
Amal no [MASK] na téta sin, imreithitis na delba sin íarum inna firu [MASK] cúaird.	Amal no glúaistis na téta sin, imreithitis na delba sin íarum inna firu imme cúaird.
.i . [MASK] mochuimregasa líin diapridchimm	.i. eter mochuimregasa líin diapridchimm
.i . cuitbedcha	.i. cuitbedcha
huandi as nepós	huandi as nepós
.i . cinidaccastar ni [MASK] agním [MASK] iártichte dagní amuntar dagniat abaill ished inso fodrig	.i. cinidaccastar ni nachthised agním arandogenadsom iártichte dagní amuntar dagniat abaill ished inso fodrig
.i . nec coniungunt prepositiones amal [MASK] coniunctiones	.i. nec coniungunt prepositiones amal adindchomlat coniunctiones
[MASK]. ainmnid airticuil o fortórmach de .i . si vere	.i. ainmnid airticuil o fortórmach de .i. si vere
.i . imdibthe ólanamnas ar ni dond imdibu [MASK] lessom inso	.i. imdibthe ólanamnas ar ni dond imdibu colnidiu lessom inso
Ba iar sin icsais [MASK] sentine m-bachaige fo-rumad i [MASK] in charpuit oc Cill Suirdd i n-desciurt Bregh.	Ba iar sin icsais in sentine m-bachaige fo-rumad i fosscud in charpuit oc Cill Suirdd i n-desciurt Bregh.
.i . amal ropridchad dúib badsamlith [MASK]	.i. amal ropridchad dúib badsamlith nachomalnith
.i . istarissiu leu precept soscéli infecht [MASK]	.i. istarissiu leu precept soscéli infecht so
⁊ polibius medicus dicit novem glandulae .i . [MASK] reliqua	⁊ polibius medicus dicit novem glandulae .i. nóisethir reliqua
Scéith co fethul [MASK] la cech n-áe, co círbachlaib, co n-esnadaib [MASK] íarna tóebaib.	Scéith co fethul chondúala la cech n-áe, co círbachlaib, co n-esnadaib crédumai íarna tóebaib.
ismacc hitaig aathar son ⁊ [MASK]	ismacc hitaig aathar son ⁊ iscoimdiu
.i . icachimniud	.i. icachimniud
.i . [MASK] dagduine ciniestar cachtúari	.i. bésu dagduine ciniestar cachtúari
[MASK] mílib a m-mór-sin a m-muir m-brígach m-búan-sin, ní tucsam dind [MASK] acht ríga na slúag-sin.	De mílib a m-mór-sin a m-muir m-brígach m-búan-sin, ní tucsam dind lín-sin acht ríga na slúag-sin.
Níro regart béus Labraid.	Níro regart béus Labraid.
‘ Níbu sirsan dúib ém ’, ol sí [MASK] ‘ dul fo dírimm inna [MASK].	‘Níbu sirsan dúib ém’, ol sí, ‘dul fo dírimm inna mná.
‘ Airg aitherruch ’, ar in drui, ‘ ⁊ iarfaig ní di [MASK] [MASK] ar at-bera ni frit nunc ’.	‘Airg aitherruch’, ar in drui, ‘⁊ iarfaig ní di indossa, ar at-bera ni frit nunc’.
a buith ar chonsin diuit	a buith ar chonsin diuit
in genitin as quorum	in genitin as quorum
ondí as nostra	ondí as nostra
Cách [MASK] derchóinedh tre bithu, [MASK] fota, daoine becca, étach n-ecca, ilar coca.	Cách oc derchóinedh tre bithu, díghal fota, daoine becca, étach n-ecca, ilar coca.
‘ In duineba thanaic [MASK] [MASK]? olat-bebatar an t-sluaig-si uili diar n-éis an tan forsa-ragabsam ’.	‘In duineba thanaic diar n-eis? olat-bebatar an t-sluaig-si uili diar n-éis an tan forsa-ragabsam’.
‘ Ní móo mo éolas in-dáthe-si [MASK].	‘Ní móo mo éolas in-dáthe-si’.
Boi tra dia fod na laime co nruact tar na teora futoirbhi bo etorro h-oc imdiprocud conid iersodain [MASK] [MASK] glaic	Boi tra dia fod na laime co nruact tar na teora futoirbhi bo etorro h-oc imdiprocud conid iersodain rogab ina glaic
[MASK], Gordianus, Antherus uno mennse.	Maximus, Gordianus, Antherus uno mennse.
Dochumlaísom ass [MASK] tríb nónbaraib, ⁊ fidchúach [MASK] cú lomna leu, co lluid [MASK] crích n-Hulad co comairnaic ri Conall Cernach oc Bennaib Bairchi.	Dochumlaísom ass íarum tríb nónbaraib, ⁊ fidchúach ⁊ cú lomna leu, co lluid hi crích n-Hulad co comairnaic ri Conall Cernach oc Bennaib Bairchi.
Is derb lem-sae, cia domaimse in fer líath, nícon áithiu uig a [MASK], nícon ba letha [MASK] scíath.	Is derb lem-sae, cia domaimse in fer líath, nícon áithiu uig a gái, nícon ba letha a scíath.
.i . in óin ṡyllaib ataat [MASK]	.i. in óin ṡyllaib ataat aṅdíis
sulbairegthid	sulbairegthid
.i . prefectus .i [MASK] immscerde	.i. prefectus .i. immscerde
Asbert in fer fri Ultu íarom boí a ben fri idna inna Luid [MASK] a [MASK] atdises birt mac	Asbert in fer fri Ultu íarom boí a ben fri idna inna Luid Deichtine a dochum atdises birt mac
.i . is hed asbeirsom [MASK] airmitiu féid donaib preceptorib .i . aracomalnither	.i. is hed asbeirsom aratartar airmitiu féid donaib preceptorib .i. aracomalnither
Ni fil isan churach-sa nabad i tig m'athar-sa ⁊ [MASK] máthar do-ucabtha ’	Ni fil isan churach-sa nabad i tig m'athar-sa ⁊ mo máthar do-ucabtha’
.i [MASK] asin magnus dogníthaer a ndede-sin .i . diles ⁊ doacaldmach	.i. asin magnus dogníthaer a ndede-sin .i. diles ⁊ doacaldmach
nípagóo andorairngert tra cateat asbeirsom	nípagóo andorairngert tra cateat asbeirsom
Gaius [MASK], ⁊ mís ⁊ laithe.	Gaius Gallicula, ⁊ mís ⁊ laithe.
.i . eterachomalnad aprecept	.i. eterachomalnad aprecept
‘ Domiced claideb úaib! [MASK] ol sé.	‘Domiced claideb úaib!’ ol sé.
Metropoil [MASK] Eoin, inmain féil co n-áni, i n-airecht co n-nóebi corpán soér [MASK].	Metropoil ind Eoin, inmain féil co n-áni, i n-airecht co n-nóebi corpán soér Stefáni.
.i . dered fersa	.i. dered fersa
Triar cruittire co n-écosc ríg im [MASK] n-áe.	Triar cruittire co n-écosc ríg im cech n-áe.
[MASK] ám in-chrut sin quando reliqua	ataat ám in-chrut sin quando reliqua
Cathail, Indrechtach	Cathail, Indrechtach
Tinta co Conchobar, co mac níthach Nessa; co Sencha mac coscrach Oilella; co Cethirn mac fáebarderg Fintain, co tenid leónas [MASK] [MASK] co h-Aimirgin n-éices; co [MASK] mórmuirnech.	Tinta co Conchobar, co mac níthach Nessa; co Sencha mac coscrach Oilella; co Cethirn mac fáebarderg Fintain, co tenid leónas ergala; co h-Aimirgin n-éices; co Cumscraid mórmuirnech.
[MASK] ass do Chrúachnaib cossind écusc sin leu.	Documlát ass do Chrúachnaib cossind écusc sin leu.
.i . [MASK].i . alled friabracham	.i. nífedligedar .i. alled friabracham
Esnad dano in choícat ingen for lár in tige ina lennaib corcraib cona mongaib órbuidib [MASK] n-étaige ⁊ a n-esnad oc airfitiud int sluaig [MASK]	Esnad dano in choícat ingen for lár in tige ina lennaib corcraib cona mongaib órbuidib dara n-étaige ⁊ a n-esnad oc airfitiud int sluaig.
idus Septembris.	idus Septembris.
.i . manibée dechur isint [MASK] nítucatar innarríara	.i. manibée dechur isint senmuim nítucatar innarríara
Fithchell for muin cach gillai co feraib óir ⁊ airgid [MASK] timpán [MASK] in láim chlí [MASK] gillai; da mílchoin ar slabraid airgit ina láim deis	Fithchell for muin cach gillai co feraib óir ⁊ airgid; timpán créda in láim chlí in gillai; da mílchoin ar slabraid airgit ina láim deis
‘ Ránacsa rem rebrad rán, ’ ‘ bale ingnád cíarbo gnád, ’ ‘ [MASK] in carnd, fichtib drong, ’ [MASK] h-i fúar Labraid lebarmong . [MASK]	‘Ránacsa rem rebrad rán,’ ‘bale ingnád cíarbo gnád,’ ‘connici in carnd, fichtib drong,’ ‘h-i fúar Labraid lebarmong.’
.i . ishé aammus lemm	.i. ishé aammus lemm
Conchubur dano i sudiu inna charput [MASK] a ingen Deichtine os sí macdacht	Conchubur dano i sudiu inna charput ⁊ a ingen Deichtine os sí macdacht
.i . conrochomalnid apridchither dúib	.i. conrochomalnid apridchither dúib
.i . combad tothim cen éirge nobed and [MASK] tha diaméit	.i. combad tothim cen éirge nobed and ni tha diaméit
.i . [MASK] amne asruluús airi	.i. is amne asruluús airi
‘ Ticed íarom, [MASK] ar ind ingen, ‘ Lóeg and sút d'is cech réta [MASK] ’	‘Ticed íarom,’ ar ind ingen, ‘Lóeg and sút d'is cech réta.’
[MASK] nínach Anissi co cléir báin ba daithiu, do-beir barr tre bithu Marta for [MASK] saithiu.	Croch nínach Anissi co cléir báin ba daithiu, do-beir barr tre bithu Marta for slúaig saithiu.
.i . tre [MASK] inna sen-grec comroircnech	.i. tre intṡamail inna sen-grec comroircnech
.i [MASK] isfollus dunni triahesséirgesom asfirdia	.i. isfollus dunni triahesséirgesom asfirdia
[MASK] íar sin ocus luid Cú Chuluinn for cúlo dorithisiu do Dún Imrith ocus luithi in Morrígan cona buin hi síd Crúachan [MASK] Connachta	Scarsait íar sin ocus luid Cú Chuluinn for cúlo dorithisiu do Dún Imrith ocus luithi in Morrígan cona buin hi síd Crúachan la Connachta
Taimthiu Eutaic [MASK], Damasi co n-áni, paiss [MASK] rígdai, riag már Martiáni.	Taimthiu Eutaic epscoip, Damasi co n-áni, paiss Processi rígdai, riag már Martiáni.
.i . nípa mad	.i. nípa mad
.i . ro bo dúibsi cinirbo etruib [MASK]	.i. ro bo dúibsi cinirbo etruib robammarni
Óengus Ólmucaid, a Temuir [MASK]	Óengus Ólmucaid, a Temuir.
Fecht n-ale iar sin [MASK] visitare matrem baí i n-doiri i tír Muman [MASK] ⁊ ba gair nis-leceth a pater ⁊ a mummi.	Fecht n-ale iar sin voluit visitare matrem baí i n-doiri i tír Muman, ⁊ ba gair nis-leceth a pater ⁊ a mummi.
.i . cách rotchechladar ocprecept	.i. cách rotchechladar ocprecept
.i . ni [MASK] amal ṡodain acht is nertad	.i. ni forgare amal ṡodain acht is nertad
.i . iiiae .i . acht asringba désyllábchi mathechtaid í [MASK] tus bid airdixa	.i. iiiae .i. acht asringba désyllábchi mathechtaid í re tus bid airdixa
augmentum augtor thórmachtaid fo sodain [MASK] augeo	augmentum augtor thórmachtaid fo sodain ab augeo
Is h-í [MASK] ríaguil chert sech ní mór ní becc, fognad cách Dé mog cen on is cen [MASK].	Is h-í ind ríaguil chert sech ní mór ní becc, fognad cách Dé mog cen on is cen ecc.
is is fricomacnabad donchésad	is is fricomacnabad donchésad
Dobretha a Cruachain iad ⁊ scorther i [MASK]	Dobretha a Cruachain iad ⁊ scorther i neich
.i . celide [MASK] cendenum neich	.i. celide buith cendenum neich
Fer serbh serigh, sraigleóir iffirn [MASK] fír dom cédul, braithemh [MASK] dían, ocus tom líath assa édun.	Fer serbh serigh, sraigleóir iffirn, fír dom cédul, braithemh dub dían, ocus tom líath assa édun.
Is and sin asbert Cú [MASK]:	Is and sin asbert Cú Chulainn:
Cinip áithiu uig a gái is cinip letha [MASK] scíath, fri úair n-imbertae i cath bid foracal [MASK] fer líath.	Cinip áithiu uig a gái is cinip letha a scíath, fri úair n-imbertae i cath bid foracal in fer líath.
[MASK] amlaid tanic [MASK] laun a di glac leis do lomanuib daruch [MASK] dobi oiri quingi sesrigi in cec lomcrann dib ⁊ nir aitherracht bem do buain craind dib acht aon beim di claidiub	Is amlaid tanic ⁊ laun a di glac leis do lomanuib daruch ⁊ dobi oiri quingi sesrigi in cec lomcrann dib ⁊ nir aitherracht bem do buain craind dib acht aon beim di claidiub
do glúais a n-arbos	do glúais a n-arbos
.i . oinecht appecad amal [MASK] rombebe colinn crist	.i. oinecht appecad amal noinect rombebe colinn crist
as máthir a ṡotho feissin cach [MASK]	as máthir a ṡotho feissin cach n-óen-chrann
.i . gnúis láma cossa	.i. gnúis láma cossa
Is and as-bered-si:	Is and as-bered-si:
.i . isdínnimu dongní alaill	.i. isdínnimu dongní alaill
.i . ismó rochéess crist airi .i . báas [MASK] léic uáit innatuari nocari	.i. ismó rochéess crist airi .i. báas olisamein léic uáit innatuari nocari
[MASK] n-and atraig deud aidche do inlut dond abaind.	Laithe n-and atraig deud aidche do inlut dond abaind.
.i . di imradud dǽ	.i. di imradud dǽ
Cid diatá Eomuin Machae?	Cid diatá Eomuin Machae?
Boí a [MASK] colléic oc fuiniu na fíadmíl.	Boí a muinter colléic oc fuiniu na fíadmíl.
.i . ordad tabarte gráid	.i. ordad tabarte gráid
.i . arnách róllca derchoiniud dílgid dó [MASK]	.i. arnách róllca derchoiniud dílgid dó dandonid
‘ Ron-ánac-sa [MASK] n-erruch, coro marb a oendam dam-sa.	‘Ron-ánac-sa i n-erruch, coro marb a oendam dam-sa.
[MASK]. ní comsuidigud fri tobarthid	.i. ní comsuidigud fri tobarthid
[MASK]. rofetarsa ebarthir dúib ↄricubsa cucuib	.i. rofetarsa ebarthir dúib ↄricubsa cucuib
ainm toimse	ainm toimse
.i [MASK] forcain [MASK] arnaérbarat robtar irlithi armoge dúun resíu tised hiress robtar anirlithi iarum níáil tra insin doepirt olsesom ar nidoforcitul anirlatad dodechuid	.i. forcain som arnaérbarat robtar irlithi armoge dúun resíu tised hiress robtar anirlithi iarum níáil tra insin doepirt olsesom ar nidoforcitul anirlatad dodechuid
⁊ postea liberata est [MASK] per gratiam Brigitae sanctae.	⁊ postea liberata est ancella per gratiam Brigitae sanctae.
Cest, cid ma ndénai-si in n-usce ⁊ in [MASK] ⁊ in t-ass do chomraind [MASK]	Cest, cid ma ndénai-si in n-usce ⁊ in luachair ⁊ in t-ass do chomraind?
.i . arnaérbarthar o chretsit nintá [MASK] armban	.i. arnaérbarthar o chretsit nintá airli armban
‘ Mo lécudsa didiu [MASK] ’ ol Fand.	‘Mo lécudsa didiu,’ ol Fand.
.i . arícc cáich	.i. arícc cáich
Níro díbdad teni fo a choiriu ó ro gab threbad [MASK]	Níro díbdad teni fo a choiriu ó ro gab threbad.
Síaburcharpat Conculaind:	Síaburcharpat Conculaind:
.i . [MASK] massu made inchretem rochreti	.i. act massu made inchretem rochreti
‘ Fo chen Labraid [MASK] ar Claideb augra! ’	‘Fo chen Labraid Lúathlám ar Claideb augra!’
Atrarachtatar na h-aitiri lasodain ⁊ a claidmi ina lamaib dia indarba [MASK] tich	Atrarachtatar na h-aitiri lasodain ⁊ a claidmi ina lamaib dia indarba asin tich
.i . fri tairmthecht [MASK] consain	.i. fri tairmthecht hi consain
Ailill [MASK] tricha bliadan co fagbáil in ciúil [MASK] h-Ess Máge .i . Fer h-Í mac Eogabail.	Ailill iarsin tricha bliadan co fagbáil in ciúil ó h-Ess Máge .i. Fer h-Í mac Eogabail.
Laigin [MASK] i n-íd Septimbir ⁊ i mairt ⁊ i tres.	Laigin romarb i n-íd Septimbir ⁊ i mairt ⁊ i tres.
[MASK] la suithi soas co m-méit [MASK] dom Chummain caín mílti macc find Fotae Fiachnai.	Do-rindnacht la suithi soas co m-méit tiachrai dom Chummain caín mílti macc find Fotae Fiachnai.
Déntar fothrucud [MASK] dond fir sa enbruithe n-úrsaille ⁊ cárna samaisci do indarggain fo thál ⁊ béuil, [MASK] a thabairt issin fothrucud . ’	Déntar fothrucud lib dond fir sa enbruithe n-úrsaille ⁊ cárna samaisci do indarggain fo thál ⁊ béuil, ⁊ a thabairt issin fothrucud.’
nonas Febr.	nonas Febr.
‘ Ní chéltar [MASK] ón ’, ol Ailill.	‘Ní chéltar orut ón’, ol Ailill.
.i . dofarsiged alaill dom	.i. dofarsiged alaill dom
ainmm ṅ airm	ainmm ṅ airm
.i . istoich dom farṅguide hóre adimmaicc [MASK]	.i. istoich dom farṅguide hóre adimmaicc amathirse
.i . act ropochonetarceirt innambélresin	.i. act ropochonetarceirt innambélresin
‘ Assagussem uli, [MASK] ol na mná, ‘ aní sin . ’	‘Assagussem uli,’ ol na mná, ‘aní sin.’
.i . innafochide nocéssimse	.i. innafochide nocéssimse
.i . cáith bed ṡrethi	.i. cáith bed ṡrethi
Téit-side [MASK] tailce fair an-úas.	Téit-side cona tailce fair an-úas.
.i . forcomat consoin indfrec- ndairc ante .i . in [MASK]	.i. forcomat consoin indfrec- ndairc ante .i. in preterito
.i . ondí as notus	.i. ondí as notus
