masked	src
[MASK] mna co mna no co mnaib.	inna mna co mna no co mnaib.
[MASK] intsluaig dogním [MASK] noithig Nemruaid, túargabad, batren indail, coriacht súas osnanélaib.	Dorinolsatar intsluaig dogním tuir noithig Nemruaid, túargabad, batren indail, coriacht súas osnanélaib.
Cobigi celli, gan col, Is ernail [MASK] anacol.	Cobigi celli, gan col, Is ernail di anacol.
Óenmac Óengusa Loingsech.	Óenmac Óengusa Loingsech.
Gaidel mac Eithiuir meic Tai meic [MASK] do Gregaiph Sgeithia.	Gaidel mac Eithiuir meic Tai meic Barachain do Gregaiph Sgeithia.
[MASK] lorga fuach a bos Ar da locht gu lanfhollus:	Aincit lorga fuach a bos Ar da locht gu lanfhollus:
'Mad marb [MASK] [MASK] glass dochumaid, isgnim n-amnas, bid marb Iacob fodein diachainiud Beniemein '	'Mad marb duini fonim glass dochumaid, isgnim n-amnas, bid marb Iacob fodein diachainiud Beniemein'
Recles & eclais innti.	Recles & eclais innti.
Bun & lethet lanamain no gene [MASK] fiacal.	Bun & lethet lanamain no gene na fiacal.
Rí da Choncend rí dá Chí [MASK] h-ir-rói Cendfotai [MASK] a lecht isind fan inti mac Conaill Chuan dig n-usci n-and	Rí da Choncend rí dá Chí docher h-ir-rói Cendfotai Atá a lecht isind fan inti mac Conaill Chuan dig n-usci n-and
Baili Hi Fhiachain asa fuilit Hi Fiachain [MASK]	Baili Hi Fhiachain asa fuilit Hi Fiachain;
‘As maith an teccuscc tugais damh . [MASK]	‘As maith an teccuscc tugais damh.’
‘Bérat-sa [MASK] lim’, ol Mac Con.	‘Bérat-sa slán lim’, ol Mac Con.
Hi Amhradha [MASK] Hi Labhradha & Hi [MASK] a duthaid & Hi Dhuibhtrochhaeil ba tuisigh orra.	Hi Amhradha & Hi Labhradha & Hi Eirc a duthaid & Hi Dhuibhtrochhaeil ba tuisigh orra.
Cesc, an gne no in ceinel in forpaid [MASK]	Cesc, an gne no in ceinel in forpaid?
Rothrein	Rothrein
Ni ansa.	Ni ansa.
Maelcothaig, mac Donngaili, [MASK] Anmchada.	Maelcothaig, mac Donngaili, mic Anmchada.
Nó [MASK] os bansegainn ron-alt.	Nó issí os bansegainn ron-alt.
Ma scarid & bid imtocad leo, noch bid commaithi a folaid fri h-imscarad doib, rod-bi slan serthoimilt caich di [MASK] [MASK] ecubus co comtinucur fri [MASK], arna'ma-nderbara.	Ma scarid & bid imtocad leo, noch bid commaithi a folaid fri h-imscarad doib, rod-bi slan serthoimilt caich di arailiu cen ecubus co comtinucur fri h-imscarad, arna'ma-nderbara.
Roan Ri Oilech .i. [MASK] rochuir aile leg.	Roan Ri Oilech .i. rí rochuir aile leg.
Tod .i. tai a od: intan as bindi is [MASK] [MASK] is isliu ata na a n-aill.	Tod .i. tai a od: intan as bindi is tuiu & is isliu ata na a n-aill.
Ocus uair nár fharcaibhset againn ar n-aithre ni ba dín a tabairt do-som na [MASK]; ni fuicfium [MASK] cind ár mac in ni-sin’	Ocus uair nár fharcaibhset againn ar n-aithre ni ba dín a tabairt do-som na tucsat; ni fuicfium a cind ár mac in ni-sin’
'Coica cubat, gnim cenbáes, innalethet [MASK]: trichét cubat, comul nglan, hed bad [MASK] adrumlurgan.	'Coica cubat, gnim cenbáes, innalethet centogaes:trichét cubat, comul nglan, hed bad fot adrumlurgan.
'dochin huair nachatamar, dogénat [MASK] iartain dogres acin d'imresain.	'dochin huair nachatamar, dogénat doclanna iartain dogres acin d'imresain.
acht [MASK] ina templuibh & ina ceallaibh & ina caemh-dhuintibh.	acht Danair ina templuibh & ina ceallaibh & ina caemh-dhuintibh.
[MASK] fritimna trel, fri hidna, fri forcitel, sreba naslúag ascachthreib tictis isnasabboteib [MASK]	Dochoistecht fritimna trel, fri hidna, fri forcitel, sreba naslúag ascachthreib tictis isnasabboteib.
bethe.	bethe.
Is annsin do eirig in tuir gan turbrodh & in tren gan traethad & [MASK] leoman gan lagad gusan la-sin Morann mongach muinter-gharbh moir-menmach [MASK]	Is annsin do eirig in tuir gan turbrodh & in tren gan traethad & in leoman gan lagad gusan la-sin Morann mongach muinter-gharbh moir-menmach.
luis ailme [MASK] beithe ailme .i. la, ba.	luis ailme, beithe ailme .i. la, ba.
Na secht bfillti [MASK] immorro, tiaghait a bforgnuis thobartada [MASK] foxlada .i. a fior a aitreuph, og fior [MASK] fuirmed, [MASK] fior a fouthad, do fir a danadh, do fir [MASK] dighpail, iar fir a thiarmoiracht, fri fir a fhresgabail, ria fir a [MASK] iat so na secht fillti, Nit ernaile adhmillti, Tiagait [MASK] ngnuisibh glana, Tobharta ocus foxladha.	Na secht bfillti, immorro, tiaghait a bforgnuis thobartada & foxlada .i. a fior a aitreuph, og fior a fuirmed, fo fior a fouthad, do fir a danadh, do fir a dighpail, iar fir a thiarmoiracht, fri fir a fhresgabail, ria fir a reimniugudIs iat so na secht fillti, Nit ernaile adhmillti, Tiagait a ngnuisibh glana, Tobharta ocus foxladha.
‘Maith [MASK],’ ol sé, ‘mad áil dogéntar [MASK].’	‘Maith sin,’ ol sé, ‘mad áil dogéntar seacha.’
Cerbail.	Cerbail.
Dauid [MASK] tor trell forsrethbruig Hierusalem, róriagla fodelba tlacht tribliadna derba trichat.	Dauid cotrethnaib tor trell forsrethbruig Hierusalem, róriagla fodelba tlacht tribliadna derba trichat.
Ro airgeadar an tír, agus [MASK] chuirsiod teachta uatha go Cian, tigerna an tire, go Mag Seinchineoil, agus ro innisiodar aicme Cholla dá Chrioch do bheith acc cuinge [MASK] agus criche [MASK] [MASK] agus ro h-eaglaigheadh Cian ris na [MASK] sin.	Ro airgeadar an tír, agus ro chuirsiod teachta uatha go Cian, tigerna an tire, go Mag Seinchineoil, agus ro innisiodar aicme Cholla dá Chrioch do bheith acc cuinge cíosa agus criche fair; agus ro h-eaglaigheadh Cian ris na h-iomráitibh sin.
Intan robtar lán an-noí mís ingine [MASK] háiche for Cormac, lamnith.	Intan robtar lán an-noí mís ingine húilc háiche for Cormac, lamnith.
sech mnai.	sech mnai.
Gilla Coluim	Gilla Coluim
[MASK]. ni cruthaigther [MASK] hainm & a breithir, Coniungcio .i. ni cenglus na foclu re cheile.	.i. ni cruthaigther a hainm & a breithir, Coniungcio .i. ni cenglus na foclu re cheile.
'Enech Ioseph uascechdu Moisi [MASK] Iacob is Iessu, henech fodeoid oscechdáil [MASK] doib Dia Abaráim.	'Enech Ioseph uascechdu Moisi, Iacob is Iessu, henech fodeoid oscechdáil uaisliu doib Dia Abaráim.
Go heiccintech is coir a beith .i [MASK] connahi.	Go heiccintech is coir a beith .i. connahi.
Ni ansa.	Ni ansa.
Ocus [MASK] ugdair na n-Gaedheal, roba he sein Fenius Farsaigh & Iar na n-ilberla mac Nema [MASK]	Ocus na ugdair na n-Gaedheal, roba he sein Fenius Farsaigh & Iar na n-ilberla mac Nema.
Cros Chríst tarsin tairr-se	Cros Chríst tarsin tairr-se
[MASK] chodlud dano robhói Oilill intán rus-lom an ingen a ó for a chinn, ar [MASK] [MASK] fág an ingen día chlúais for Oilill acht colum na cluaissi namá.	Ina chodlud dano robhói Oilill intán rus-lom an ingen a ó for a chinn, ar nír' fág an ingen día chlúais for Oilill acht colum na cluaissi namá.
— ‘Deinidh co [MASK] faitsine dham-sa’ ar Cormac:	— ‘Deinidh co h-ullamh faitsine dham-sa’ ar Cormac:
Ceithri meic la [MASK], mac Aeda, Maeleachlainn, ocus Aed, ocus Ruaidri, ocus Eogan [MASK]	Ceithri meic la Mathgamain, mac Aeda, Maeleachlainn, ocus Aed, ocus Ruaidri, ocus Eogan.
Adubhairt nár chuma, [MASK] & [MASK] gránna h'eireadh-sa & [MASK] & do chulaidh, & ní do chaíneadh do dheilbe féin [MASK], dá ttugteá in léim, do bhiadh sisi agud & do fuighfeadh leat.’	Adubhairt nár chuma, ‘& cidh gránna h'eireadh-sa & h'éadach & do chulaidh, & ní do chaíneadh do dheilbe féin é, dá ttugteá in léim, do bhiadh sisi agud & do fuighfeadh leat.’
Ní certtuirem na gcinedh ar ni [MASK] do reir inn ugdardais.	Ní certtuirem na gcinedh ar ni phfilet do reir inn ugdardais.
Mairg aire [MASK] don gus, dianom gabad aithrechus; dá n-dernaind sin, súairc [MASK] glonn, nocha déchfaind céill ná cond.	Mairg aire do-chúaid don gus, dianom gabad aithrechus; dá n-dernaind sin, súairc in glonn, nocha déchfaind céill ná cond.
'Na nguthagtaibh immorro forpaigter f, s, n [MASK] forpaigter immorro [MASK] ind ogaim a nguthagaip	'Na nguthagtaibh immorro forpaigter f, s, n: forpaigter immorro litri ind ogaim a nguthagaip
A fhir [MASK] i mac Mag Medba, do scéla bat scothmebra!	A fhir théit i mac Mag Medba, do scéla bat scothmebra!
‘Más eadh’ ar in inghean, ‘do chualus féin [MASK] theist & do [MASK] & do ghal & do [MASK] & do bhuadha iomdha & gur tearc én-ní 'sa doman nach éireóchadh leat ionda ccuirfeá [MASK]; & ó tá sin mur sin, cuirim geassa nach fuilngit fíor-laoich fort-sa [MASK] dá fhail óir [MASK] do thabairt chugum as an loch.	‘Más eadh’ ar in inghean, ‘do chualus féin do theist & do thuarusgbáil & do ghal & do ghaisceadh & do bhuadha iomdha & gur tearc én-ní 'sa doman nach éireóchadh leat ionda ccuirfeá dúil; & ó tá sin mur sin, cuirim geassa nach fuilngit fíor-laoich fort-sa an dá fhail óir úd do thabairt chugum as an loch.
Do hoileamhadh sinn [MASK] ní [MASK], ag Manannán na [MASK]; ó' r n-oidi tángamur a le cugad-sa, a rí na féine.	Do hoileamhadh sinn, ní breág, ag Manannán na mór-tréad; ó'r n-oidi tángamur a le cugad-sa, a rí na féine.
Caitiat na da taebomna gabhait greim guthaige [MASK]	Caitiat na da taebomna gabhait greim guthaige?
Rothráeth natúatha díana, dosrat [MASK] comríada: trialonnbruth [MASK] mbassa rol-lin tondgur diummusa.	Rothráeth natúatha díana, dosrat fogláed comríada: trialonnbruth nambríg mbassa rol-lin tondgur diummusa.
[MASK] & Luimnech [MASK] Port Lairgi & Caiseal ana n-duintibh dhuinn mar do batar againn roimhe.	Corcach & Luimnech & Port Lairgi & Caiseal ana n-duintibh dhuinn mar do batar againn roimhe.
Fis Mairg theit a Mumain na marc a [MASK] fhir Crodha Caecat	Fis Mairg theit a Mumain na marc a meic fhir Crodha Caecat
Cruind Ba Drui .i. cruinn [MASK] drui, [MASK] bá beg é bá druí & bá fili a tús a aimsire, & [MASK] úadh ataít ríghrad Dhál n-Araide.	Cruind Ba Drui .i. cruinn ba drui, ar bá beg é bá druí & bá fili a tús a aimsire, & is úadh ataít ríghrad Dhál n-Araide.
bentar libh bur [MASK] a braid.	bentar libh bur n-iath a braid.
Cia rosdechraig innacri, [MASK] rosgni iarcechraig [MASK], cia cruthaig glanglanna clú nadu nachn-anmanna beo?	Cia rosdechraig innacri, cia rosgni iarcechraig gleo, cia cruthaig glanglanna clú nadu nachn-anmanna beo?
Conchobair	Conchobair
Guta & [MASK] is maith and.	Guta & consaine is maith and.
Ni ansa.	Ni ansa.
sloinnidh meid mna [MASK] Indis duin	sloinnidh meid mna & Indis duin
Ni ansa.	Ni ansa.
Báe Dauid 'sadruim frifraig.	Báe Dauid 'sadruim frifraig.
Iss ed imorro adubairt Raigellach riasi in chlann do-béradh [MASK] a marbad co díchelta arna breith fó chétóir co ná tíosadh in [MASK] út [MASK] triana claind	Iss ed imorro adubairt Raigellach riasi in chlann do-béradh sí a marbad co díchelta arna breith fó chétóir co ná tíosadh in t-imnedh út dóib triana claind
Dorairchel [MASK] tiri cuaird gairbthenn fochoemríge, Dauid, ciarbo deoda [MASK], dorigni mor d'immarbos.	Dorairchel ilar tiri cuaird gairbthenn fochoemríge, Dauid, ciarbo deoda doss, dorigni mor d'immarbos.
ruamna ruici ruis .i [MASK] trom: no ruamna ruisg .i [MASK] teine truim.	ruamna ruici ruis .i. trom: no ruamna ruisg .i. teine truim.
leic ar gcul in caemmacamh [MASK] nach comlunn comadais	leic ar gcul in caemmacamh o nach comlunn comadais
'Senistir fritoimsi dein, frisoilsi, friimcaissin, innahairdde armosmacht cenforcraid acht [MASK].	'Senistir fritoimsi dein, frisoilsi, friimcaissin, innahairdde armosmacht cenforcraid acht oenchubat.
Couitchend ar a gnathugud: & etargaire .i. co feusair ind [MASK] eurdalta bera [MASK] seachta .i. in nath [MASK] no in trebrichta, [MASK] laid ar a chair no in luipencoussach no in imrind bera re seachta.	Couitchend ar a gnathugud: & etargaire .i. co feusair ind aisti eurdalta bera re seachta .i. in nath debrichta no in trebrichta, an laid ar a chair no in luipencoussach no in imrind bera re seachta.
Flesc Moisi [MASK] flesc Aróin aith, cenlaisi, línib ollgraid, coica n-unga n-óir gleglain [MASK] nadaflescsain.	Flesc Moisi, flesc Aróin aith, cenlaisi, línib ollgraid, coica n-unga n-óir gleglain cechtarde nadaflescsain.
Tri maic [MASK] Fidgennid Brión, Sétna, Laegairi.	Tri maic Fíachach Fidgennid Brión, Sétna, Laegairi.
Na mor-Lochlannaig nar g-cenn.	Na mor-Lochlannaig nar g-cenn.
Diarmait [MASK] Conall, Blaithmac cóem, Congal, Ailill, Dúnchád dían, Maelodor míad [MASK] sóer.	Diarmait, Conall, Blaithmac cóem, Congal, Ailill, Dúnchád dían, Maelodor míad súlchar sóer.
Ata [MASK] h-animm amal gréin isin chathraig nemda etir classaib aingel & archaingel i n-oentaid iruphin & saraphin i n-oentaid meic Muire .i [MASK] i n-æntaid na næm-trinoite uaisle uíle Athar & [MASK] ocus [MASK] Noib	Ata a h-animm amal gréin isin chathraig nemda etir classaib aingel & archaingel i n-oentaid iruphin & saraphin i n-oentaid meic Muire .i. i n-æntaid na næm-trinoite uaisle uíle Athar & Mic ocus Spirat Noib
‘A bas’ ar in mathair ‘ar [MASK] lobair’	‘A bas’ ar in mathair ‘ar ro lobair’
Intan, tra, ba [MASK] leo dul [MASK] curach atconncatar buidin secha, & ba hi buidin boi ann, cliar crosan.	Intan, tra, ba mithig leo dul ana curach atconncatar buidin secha, & ba hi buidin boi ann, cliar crosan.
[MASK] Na [MASK] sin, a oga,’ bar eisiumh, ‘ar Dhia!	‘Na habruidh sin, a oga,’ bar eisiumh, ‘ar Dhia!
At-bert Brigit frisin maccæm fri thoil [MASK] h-oegedu	At-bert Brigit frisin maccæm fri thoil na h-oegedu
A airbert .i. a thapairt for v fedhaib fichit inn ogaim: no airbert .i. air epert .i. [MASK] aire [MASK]. litir no guthaighi no consaine fair [MASK]	A airbert .i. a thapairt for v fedhaib fichit inn ogaim: no airbert .i. air epert .i. eipert aire .i. litir no guthaighi no consaine fair.
.i. betha fota.	.i. betha fota.
Ni ansa.	Ni ansa.
Trefocul in tri focail, Fis a ruine is rodocair, Tricha ar a se cose Fritha tria [MASK] n-Gaedilge [MASK]	Trefocul in tri focail, Fis a ruine is rodocair, Tricha ar a se cose Fritha tria gne n-Gaedilge.
Bertait cethri meic fothri, dó fribríg bailcc foglanli, ochtur onasethraib sreith, [MASK] onahinailteib [MASK]	Bertait cethri meic fothri, dó fribríg bailcc foglanli, ochtur onasethraib sreith, cethrur onahinailteib.
Cenócdaine, cenaes mbaeth [MASK] acht [MASK] fer fíal, fírgaeth, friatimarcain, cuibdi cacht, frifuigli, fribrithemnacht.	Cenócdaine, cenaes mbaeth, acht toga fer fíal, fírgaeth, friatimarcain, cuibdi cacht, frifuigli, fribrithemnacht.
In cocad tra rómhór ro búi itir na dá Fiachna [MASK] ba h-é Fiachna [MASK] Baetáin ro beiredh coscar do ghrés	In cocad tra rómhór ro búi itir na dá Fiachna remráidte ba h-é Fiachna mac Baetáin ro beiredh coscar do ghrés
Tuirenn Beggreann .i. grenn beg [MASK] fair .i. ba beg a [MASK].	Tuirenn Beggreann .i. grenn beg bhói fair .i. ba beg a ulcha.
Conall Cremthainne .i. a Cremhtainne [MASK] h-Airghialla rotnalt.	Conall Cremthainne .i. a Cremhtainne la h-Airghialla rotnalt.
Conn fo chain	Conn fo chain
As Isin aimsir [MASK] ar iomraidhedar aicme Colla da Chríoch teacht a h-Oirgiallaibh, agus ar eadh [MASK] dubhradar:	As Isin aimsir in ar iomraidhedar aicme Colla da Chríoch teacht a h-Oirgiallaibh, agus ar eadh a dubhradar:
Do éirgedur mo muinntir-sa & tucadur a cceithre ccuilg amach & do [MASK] ag bualadh in reithe [MASK] n-aonfeacht; & nírb fearrde fordeargadh air & nír [MASK] eisean d'ithe na ceathramhan.’	Do éirgedur mo muinntir-sa & tucadur a cceithre ccuilg amach & do gabhadur ag bualadh in reithe a n-aonfeacht; & nírb fearrde fordeargadh air & nír scuir eisean d'ithe na ceathramhan.’
Rooentaig iarsin fri Boz mac Salamoin, nirb'anfost: [MASK] rogenair [MASK] mac diarbochomainm Obéid.	Rooentaig iarsin fri Boz mac Salamoin, nirb'anfost: húaide rogenair iarcéin mac diarbochomainm Obéid.
'farn Día doforfuc forbrath, cian [MASK] ocformbrecad.	'farn Día doforfuc forbrath, cian atá ocformbrecad.
Ni ansa.	Ni ansa.
[MASK] tuc som anal druagh [MASK] co nderna clocha dibh & is do na clochaibh-sin gairther ‘Leaca Raighne’ aniu	Ocus tuc som anal druagh futhaibh co nderna clocha dibh & is do na clochaibh-sin gairther ‘Leaca Raighne’ aniu
patris sui, uidelicet Aedán filium Fiacha, in contentione Lára interfecit [MASK] unde dicitur Is mór gním do mac aithich guin [MASK] [MASK] [MASK] is mend hi llaithiu dála Aedán mac Fiachnae Lára.	patris sui, uidelicet Aedán filium Fiacha, in contentione Lára interfecit, unde dicitur Is mór gním do mac aithich guin meic ríg; is mend hi llaithiu dála Aedán mac Fiachnae Lára.
Cuin is aenda [MASK] beithi?	Cuin is aenda in beithi?
Is de bá [MASK] in Chairn Cormac.	Is de bá Níadh in Chairn Cormac.
Cáeca [MASK], medar n-úag, iarsin bamarb donmorslúag, dontúaith dathglain, dine ngle [MASK] imchathraig Bidsomite.	Cáeca mili, medar n-úag, iarsin bamarb donmorslúag, dontúaith dathglain, dine ngle, imchathraig Bidsomite.
Clanna Conchobuir maic Nessa.	Clanna Conchobuir maic Nessa.
lossaig eo trian lige [MASK] reil delb [MASK] fuaith capaid Baili for a ind, unde dixid Traigh m-Baili.	lossaig eo trian lige combo reil delb & fuaith capaid Baili for a ind, unde dixid Traigh m-Baili.
At-bert in céle Dé [MASK] Sencán inní sin	At-bert in céle Dé fri Sencán inní sin
bron ar braithre	bron ar braithre
Clanna Eacach féil adhmhair.	Clanna Eacach féil adhmhair.
Is i an taophomna gapus greim feuda & taopomna & foucail .i. [MASK] [MASK]	Is i an taophomna gapus greim feuda & taopomna & foucail .i. q.
‘Is truag linn’ ar sí ‘in rí as mó dérc [MASK] einech in n-Eirinn do beith [MASK] madhmaim [MASK] naimtib ocus derg-ár a muinntire do chur’	‘Is truag linn’ ar sí ‘in rí as mó dérc ocus einech in n-Eirinn do beith i madhmaim ria naimtib ocus derg-ár a muinntire do chur’
[MASK] aire isberar Oilill Cethach fris.	Is aire isberar Oilill Cethach fris.
Demman a quo [MASK] Demáin.	Demman a quo Cenél Demáin.
[MASK] Ro bud maith [MASK]’ ol Cuimín ‘a lán do lebraib do beith acum ocus a tuidecht do aes léighinn [MASK] ro for-chaintáis in cined daenda’	‘Ro bud maith lium’ ol Cuimín ‘a lán do lebraib do beith acum ocus a tuidecht do aes léighinn co ro for-chaintáis in cined daenda’
is ri Finnlochlann folt-claen.	is ri Finnlochlann folt-claen.
Ro gab echlaisc di conda [MASK] ina tig.	Ro gab echlaisc di conda fargaib ina tig.
[MASK] robatar ann co bfacadar in t-en beg ar bord in churaig, conud ann asbert an t-en [MASK]	Amal robatar ann co bfacadar in t-en beg ar bord in churaig, conud ann asbert an t-en:
Arabharach aspert in [MASK] [MASK] imthecht, uair ni hann sut boi in [MASK] doibh eserghi; & roinnis doib a tuirrtechtae o sin amach.	Arabharach aspert in sruith friu-sumh imthecht, uair ni hann sut boi in dan doibh eserghi; & roinnis doib a tuirrtechtae o sin amach.
Ro ráid Comgall: ‘do-ghéna [MASK] amlaid	Ro ráid Comgall: ‘do-ghéna Dia amlaid
Ba [MASK] [MASK] Fir Rois a armo fén don righ, ar ni raibe arm ic neoch dibseom, & romarbsat he iarom.	Ba handsin gabsat Fir Rois a armo fén don righ, ar ni raibe arm ic neoch dibseom, & romarbsat he iarom.
lasin Laitneoir: no intan biti tri [MASK] a n-aontsillaib lasin n-Gaidel	lasin Laitneoir: no intan biti tri guthaighe a n-aontsillaib lasin n-Gaidel
Ro oipdestar Brigit in cailech [MASK]	Ro oipdestar Brigit in cailech affrind
Ro-chuaid in t-ag [MASK] snám uad	Ro-chuaid in t-ag ar snám uad
Act ni ro ghaibh nach dhibh do laimh dul [MASK] comlunn acht in cuicer druadh tuc Cormac as Sith Cleitigh .i. [MASK] & Lurga Errgi & Eng & [MASK]	Act ni ro ghaibh nach dhibh do laimh dul isin comlunn acht in cuicer druadh tuc Cormac as Sith Cleitigh .i. Colptha & Lurga Errgi & Eng & Engain
Do-berar proind céd [MASK] dóib.	Do-berar proind céd eli dóib.
I Mrulat dargarbaib gelt [MASK] iartirib amraib [MASK], il-lurg intslúaig, trúag atli, cosintuaith imbái int-ardrí.	I Mrulat dargarbaib gelt, iartirib amraib Egept, il-lurg intslúaig, trúag atli, cosintuaith imbái int-ardrí.
Domendach mac Airmedaich is [MASK] ced duine ro scar fria [MASK] a mainchine & do scuch fri Cummin & fri Brenaind & ita [MASK] digu do-sin	Domendach mac Airmedaich is e ced duine ro scar fria Cormac a mainchine & do scuch fri Cummin & fri Brenaind & ita a digu do-sin
‘[MASK] a mathair: cach [MASK] a derosc; is comaes mo thenga frium’	‘Acc a mathair: cach tengad a derosc; is comaes mo thenga frium’
Meise féin imorro’ ar sé ‘Ro [MASK] [MASK] mo beith marb indás a mheince tucad méla form	Meise féin imorro’ ar sé ‘Ro bad ferr mo beith marb indás a mheince tucad méla form
[MASK] marbad na n-Gall n-gle-glas.	do marbad na n-Gall n-gle-glas.
Gidh cúich adeir ná badh dleacht [MASK] ar an ndán [MASK] dia do chléirceacht —	Gidh cúich adeir ná badh dleacht ní ar an ndán — dia do chléirceacht —
[MASK] araile bannscál dócum na dála & lenabb ina láim	Tainic araile bannscál dócum na dála & lenabb ina láim
‘Ní dam-sa! [MASK] ora chéli aile	‘Ní dam-sa!’ ora chéli aile
Labradha Luirc lai Fercertní [MASK] fail Concobair.	Labradha Luirc lai Fercertní i fail Concobair.
[MASK] uad fón indus cetna.	Berur uad fón indus cetna.
Is and iaramh doriaghladh [MASK] mberla-sa.	Is and iaramh doriaghladh in mberla-sa.
Deus meus Deus meus [MASK] me Tuc dam do sheirc a meic mo Dé	Deus meus Deus meus adiuva me Tuc dam do sheirc a meic mo Dé
Do éirghe an [MASK] sin co humal éascaidh & do glac maidi fuair astíogh & do [MASK] é & do fhadógh teine mhór ann conár [MASK] a ttigh [MASK] na hAlmaine a macasamhla do teinidh.	Do éirghe an fear sin co humal éascaidh & do glac maidi fuair astíogh & do sgoilt é & do fhadógh teine mhór ann conár fadóigheadh a ttigh mór na hAlmaine a macasamhla do teinidh.
Maircc do-righne maircc do-gni.	Maircc do-righne maircc do-gni.
Cétaín luidh Íudás tar ord a lorg [MASK], díghal garg, Cétaín roghabh saint im saith, Cétain dóbhraith [MASK] ard.	Cétaín luidh Íudás tar ord a lorg Deamhna, díghal garg, Cétaín roghabh saint im saith, Cétain dóbhraith Isu ard.
Intan tra ro bhatar Dairine & Dergthine isin ghabhadh-soin is [MASK] do riacht athair mathar Fiachach Mullethain isin [MASK] cuca .i. Dil mac Da Creca o ata Druim n-Dil isna Deisibh & o atat Crecraige na hEirenn & [MASK] ghabh [MASK] [MASK] a acallamh & do raidh:	Intan tra ro bhatar Dairine & Dergthine isin ghabhadh-soin is and do riacht athair mathar Fiachach Mullethain isin mordhail cuca .i. Dil mac Da Creca o ata Druim n-Dil isna Deisibh & o atat Crecraige na hEirenn & do ghabh Fiacha ar a acallamh & do raidh:
Tucad uad-side for luis in ogaim, [MASK] is uad tuccad luis fair.	Tucad uad-side for luis in ogaim, ar is uad tuccad luis fair.
Dinin disail .i. ni fidh, ni nin acht [MASK] forbaid.	Dinin disail .i. ni fidh, ni nin acht is forbaid.
Nimib a airisel.	Nimib a airisel.
Adbathadur iar sin drem díb [MASK]	Adbathadur iar sin drem díb.
Cianobeth cét tengad ndron frisirlabra cenairchron, níaisneidfind triabithsír cétmad adamra m'ardríg [MASK]	Cianobeth cét tengad ndron frisirlabra cenairchron, níaisneidfind triabithsír cétmad adamra m'ardríg.
[MASK] carat .i. edadh isin caill.	Comainm carat .i. edadh isin caill.
Lanamnas fir thathigthe cen targud, cen urgnam: [MASK] a lamthoraid cuit in fir in chele, fri h-imscarad doib-ar [MASK] eneachruice [MASK] fure-si in sain; cia fo-rruastar fria, is ed as-rirtar do de- & ata a cuit se i suide./ [MASK] [MASK] & lanamnas taide: ni techtad ni do chomraind fri h-imscarad do [MASK] na marbdil acht comperta.	Lanamnas fir thathigthe cen targud, cen urgnam: cuiced a lamthoraid cuit in fir in chele, fri h-imscarad doib-ar is eneachruice dosum fure-si in sain; cia fo-rruastar fria, is ed as-rirtar do de-& ata a cuit se i suide./ Lanamnus foxail & lanamnas taide: ni techtad ni do chomraind fri h-imscarad do beodil na marbdil acht comperta.
Áéd mac Airtt íar n-Áéd aile rogab for Sairt sithgaile, dar a éis, ba slúagrí [MASK], Rúaidrí mac [MASK] acunn.	Áéd mac Airtt íar n-Áéd aile rogab for Sairt sithgaile, dar a éis, ba slúagrí sunn, Rúaidrí mac Áéda acunn.
Ferait comlann íarum & [MASK] Conán Rúad ann.	Ferait comlann íarum & marbthar Conán Rúad ann.
Sé maic Cumascaig maic Conchbair Chorraig Fland [MASK], is hé rogréss na [MASK] assin carput co rolad [MASK] comarbus Pátraic [MASK] & Bec dia rabi Cinaed mac Muiredaig & Áed Laigen ótát hÚi Erodáin [MASK] Maeldúin ó rabi Cinaed mac Congalaig & Maelbresail ótát hÚ Longáin & dia raibi Mac Cellaig maic Domnaill & Colla [MASK] trá, dá mac maithi lais Erc fri slíab [MASK], a quo hUí meic Locha Febail & hUí Fíachrach Ardsratha [MASK]	Sé maic Cumascaig maic Conchbair Chorraig Fland Roí, is hé rogréss na gagru assin carput co rolad a comarbus Pátraic, & Bec dia rabi Cinaed mac Muiredaig & Áed Laigen ótát hÚi Erodáin & Maeldúin ó rabi Cinaed mac Congalaig & Maelbresail ótát hÚ Longáin & dia raibi Mac Cellaig maic Domnaill & Colla Úais trá, dá mac maithi lais Erc fri slíab atúaid, a quo hUí meic Locha Febail & hUí Fíachrach Ardsratha.
da bh-fagha Ceallachán púdhar ní bá [MASK] a n-gáire ghuil.	da bh-fagha Ceallachán púdhar ní bá ciuin a n-gáire ghuil.
bennacht-sa fir in fath . ar [MASK] g-Caiss cinnes ar chach . crodha [MASK] i l-le do chomhull a m-braithirse.	bennacht-sa fir in fath. ar Dail g-Caiss cinnes ar chach. crodha thancadar i l-le do chomhull a m-braithirse.
Is [MASK] do riachtsad in [MASK] croda caith-milid Segda & Failbhi & Congal cu tarbh-chobhlach Clainni Tuirgeis.	Is annsin do riachtsad in triar croda caith-milid Segda & Failbhi & Congal cu tarbh-chobhlach Clainni Tuirgeis.
Ba fisig & ba draí amra intí [MASK] [MASK] & ro fer fáilti fri Congal & ro íarfacht scéla dó & ro innis Congal a scéla conid ann [MASK] Dub Díad:	Ba fisig & ba draí amra intí Dub Díad & ro fer fáilti fri Congal & ro íarfacht scéla dó & ro innis Congal a scéla conid ann as-bert Dub Díad:
