masked	src
An[_]tan denu argaib-sium a láim cosin cloidiub, aithgi[_] a at[_]air and órnasc imma méor ⁊ fris[_]omhairc cíoa bo cúich [_]n[_]láech.	An tan denu argaib-sium a láim cosin cloidiub, aithgin a athair and órnasc imma méor ⁊ friscomhairc cíoa bo cúich en láech.
Cacht ingen Chat[_]mind [_]íg Bretan máthair Moga Ru[_]th.	Cacht ingen Chathmind ríg Bretan máthair Moga Ruith.
Da cuincead[_]ne[_]ch a ndliged Cia[_]lin dam na f[_]rfhiled For feacht [_]eili, for cai cuir, For gnathlessaib, for fl[_]daibh.	Da cuincead neach a ndliged Cia lin dam na firfhiled For feacht feili, for cai cuir, For gnathlessaib, for fledaibh.
Roloiscset a mbaraca fo cétóir íar torrachtain críce Corcu Belgatan ed ón [_]onmaicne mara andíu éa[_]-[_]en[_] cona pedh a n-aire for teiched Gu rro[_][_]on a[_] déi ⁊ an cé[_] tánic denaib loggaib an ferodn ⁊ an áer [_]obo comf[_]cus [_]óib.	Roloiscset a mbaraca fo cétóir íar torrachtain críce Corcu Belgatan ed ón Conmaicne mara andíu éat-sen, cona pedh a n-aire for teiched Gu rrolíon an déi ⁊ an céu tánic denaib loggaib an ferodn ⁊ an áer robo comfocus dóib.
Inmain dam i[_] Gabol [_]lan tuc for[_]m for fid fles[_]ach: ní'r dáig luaige co logud rogáid uaid a ainm[_]igud	Inmain dam in Gabol glan tuc forom for fid flescach: ní'r dáig luaige co logud rogáid uaid a ainmnigud
Is aire sin is é a samail etir dúlib colum et[_]r énaib fínemain e[_]ir fedaib[_]grian ua[_] r[_]nnaib	Is aire sin is é a samail etir dúlib colum etir énaib fínemain etir fedaib grian uas rennaib
dona buanna[_]huibh ⁊ da [_]ocraidi.	dona buannadhuibh ⁊ da socraidi.
cía ainm boí forsin[_]rígh-sai[_]?	cía ainm boí forsin rígh-sain?
‘Is misi bur crosan,’ ar [_]n t-en, ‘ocus na biti-si br[_]nach ni is mo, oir ragatsa fho[_] nemh anos[_].[_]	‘Is misi bur crosan,’ ar in t-en, ‘ocus na biti-si bronach ni is mo, oir ragatsa fhor nemh anosa.’
gu bh-fuaradar[_]a[_] buinn[_] borb-Loc[_]annach-sin isi[_] sligid[_]⁊ isin sluagh-bhuailid sin ⁊ [_]o du[_]ned gu dighair d[_]gh-[_]haingen in dorus da n-eis ⁊ ro gabhudh[_]comach ar na curadhaibh conach fuaradar raen na roishligi[_]ona righuibh acht toitim 'na torainn truim trochamail [_][_] an lathair-sin.	gu bh-fuaradar an buinne borb-Loclannach-sin isin sligid ⁊ isin sluagh-bhuailid sin ⁊ ro duined gu dighair degh-dhaingen in dorus da n-eis ⁊ ro gabhudh comach ar na curadhaibh conach fuaradar raen na roishligi ona righuibh acht toitim 'na torainn truim trochamail ar an lathair-sin.
Rotrial[_] Satan [_]soimled arecnach ammorchoimded, indna trúag triam[_]i[_] roscacht'	Rotriall Satan asoimled arecnach ammorchoimded, indna trúag triamuin roscacht'
Adubra[_]s-sa ré [_]omluath-ré-ga[_]ith comrith do dhénamh fria.’	Adubraus-sa ré Comluath-ré-gaoith comrith do dhénamh fria.’
Co n-dernsumar-ni fleid d[_]	Co n-dernsumar-ni fleid dó
C[_]t-lab[_]a [_]oraind and-seo .i. da r[_] marb a [_]thair [_]ær-chlanna h-Erind .i. Cairpre Chind Chaid ar ba do dær-tuathaib h-Erind do	Cet-labra Moraind and-seo .i. da ro marb a athair sær-chlanna h-Erind .i. Cairpre Chind Chaid ar ba do dær-tuathaib h-Erind do
Trichim Drúth[_]ennaig	Trichim Drúthbennaig
‘Ní ra gaibter feibh na ferunn’ ar siat ‘on [_]igh ghebus in chain-sin o nach tucadh dhó co Temhraig[_] hí no gu tardt[_][_] ní bhus ail ⁊ bus[_]inbail ⁊[_]bus anduthcha ⁊ bus airrius ar in cuic[_]d-sa gu br[_]th a n-in[_]d a imluaidh o a tig[_]’ ar ro[_][_]a doigh leo-som nach ar [_]en sluagh no dligeadh in ro chuinnigh Co[_]mac[_]gin gu tucadh sluagad fai[_] [_]ia cuingid	‘Ní ra gaibter feibh na ferunn’ ar siat ‘on righ ghebus in chain-sin o nach tucadh dhó co Temhraigh hí no gu tardtar ní bhus ail ⁊ bus inbail ⁊ bus anduthcha ⁊ bus airrius ar in cuiced-sa gu brath a n-inad a imluaidh o a tigh’ ar ro ba doigh leo-som nach ar ben sluagh no dligeadh in ro chuinnigh Cormac gin gu tucadh sluagad fair dia cuingid
Dealbháeth ainm aile dó, ⁊ is do Thuirinn bá clánd i[_] [_][_]lann [_]emh[_]aíti .i. clann Tuirinn .i. Brían ⁊ Eochaid ⁊ Iu[_]harbha.	Dealbháeth ainm aile dó, ⁊ is do Thuirinn bá clánd in chlann remhraíti .i. clann Tuirinn .i. Brían ⁊ Eochaid ⁊ Iucharbha.
Do íbaind usce Berba asa negatar [_]énti, munbadh [_][_]chna o[_]hra ann snádait a sruthair sl[_]bhti.	Do íbaind usce Berba asa negatar lénti, munbadh lachna odhra ann snádait a sruthair slébhti.
Gabais focétoir for cluichi ⁊ for gairi, [_]o[_]mba comhsu[_]ac[_] coi[_]hetrocht ru-fein he, ⁊ ro an 'na fharrad is[_]n innsi, ⁊ ba bronach [_]a Corra de sein.	Gabais focétoir for cluichi ⁊ for gairi, co mba comhsubach coimhetrocht ru-fein he, ⁊ ro an 'na fharrad isin innsi, ⁊ ba bronach Ua Corra de sein.
‘Inneósat-sa sin’ ar in macaomh; ‘.i. Fea[_]gus Finnliath[_]rí Átha Cl[_]ath, ⁊ is amlaidh atá in fear sin ⁊ fomóir mór fai[_]ge ag bre[_]th gach leinimh dá mbeiri[_]nn a [_]hean uadha [_]é [_]eacht mbliadna diaigh a ndiaigh; [_] ruc a bhean mac aniudh ⁊ béaraidh in[_]fo[_]hóir le[_]s anoch[_] é.’	‘Inneósat-sa sin’ ar in macaomh; ‘.i. Feargus Finnliath rí Átha Cliath, ⁊ is amlaidh atá in fear sin ⁊ fomóir mór fairge ag breith gach leinimh dá mbeirionn a bhean uadha ré seacht mbliadna diaigh a ndiaigh; ⁊ ruc a bhean mac aniudh ⁊ béaraidh in fomhóir leis anocht é.’
Tri athchomairc cechdoruis, c[_]in[_]glant[_]ogairt t[_]ebtomuis, fricac[_]clothalt, erim ngúr, athchomarc fo[_] cachoenmúr.	Tri athchomairc cechdoruis, cain glanthogairt toebtomuis, fricachclothalt, erim ngúr, athchomarc for cachoenmúr.
In tan tra d[_]-coas dia h-ól na flede ni frith banna Ba [_]o fertaib Brígte di[_] m-boi oc ingaire mu[_]c Du[_]thaig	In tan tra do-coas dia h-ól na flede ni frith banna Ba do fertaib Brígte dia m-boi oc ingaire mucc Dubthaig
Iermberla dono cuic[_]no coic .i. ruin, [_]allo[_]b .i. ball d'f[_]rpa na [_][_]lidechta occa muirni .i. miruine ⁊ is do canaid is a[_]nm ballorb.	Iermberla dono cuic no coic .i. ruin, ballorb .i. ball d'forpa na filidechta occa muirni .i. miruine ⁊ is do canaid is ainm ballorb.
"A ingen domimgair-se" ar Eochaid "ráid 'sind úair-se ca di[_]dgna dom d[_]ndg[_]aib-s[_] cosnotidnasta[_] úaim-se"	"A ingen domimgair-se" ar Eochaid "ráid 'sind úair-se ca dindgna dom dindgnaib-se cosnotidnastar úaim-se"
Tanic Dubthach iar s[_]n ⁊ at-b[_]rt fria Brigit:	Tanic Dubthach iar sin ⁊ at-bert fria Brigit:
Int-aislinge l[_]ágmar, lín cert, bahuathmar lasl[_]ag n-Egept: amal teidm torai[_][_] atass, físs do Foraind doa[_]f[_]s.	Int-aislinge luágmar, lín cert, bahuathmar lasluag n-Egept: amal teidm torainn atass, físs do Foraind doarfas.
Mór immorru, ingen Duib inse, máthai[_] Maelmui[_]e co[_]arba Pátraic.	Mór immorru, ingen Duib inse, máthair Maelmuire comarba Pátraic.
Co fer a ascnam uatha[_]d.	Co fer a ascnam uathaid.
Do geired leis mu chengail[_]	Do geired leis mu chengail.
Mac Broc nó T[_]ena, a quo hÚ[_] Trena;	Mac Broc nó Trena, a quo hÚi Trena;
do lebu[_] Ferchertne.	do lebur Ferchertne.
A h-aithle na himacallmha-[_]in dona draithibh atcualatar gille thurusa ⁊ graigbertaigh ⁊[_]daesca[_]sluagh gne na[_]himarbhadha [_] n-i[_]agallaim [_]a ndruadh ⁊ dochua[_]ar tar i[_] s[_]uth a ndegaidh[_]in druadh ba h-anaithi[_]tiu dhoibh ⁊ rucsat leo run b[_]is ⁊ oigedha dho	A h-aithle na himacallmha-sin dona draithibh atcualatar gille thurusa ⁊ graigbertaigh ⁊ daescarsluagh gne na himarbhadha a n-imagallaim na ndruadh ⁊ dochuatar tar in sruth a ndegaidh in druadh ba h-anaithintiu dhoibh ⁊ rucsat leo run bais ⁊ oigedha dho
C[_]a h-uair bid maith don rigain [_]usmiud in t-sí[_] rigdai	Cia h-uair bid maith don rigain tusmiud in t-síl rigdai
Tocumli Mac Con [_] a mac Lugid Macnía ó[_][_]ainm ⁊ a cheithir maic side Da[_] ⁊ Trian, Eo[_]hu ⁊ Lugith.	Tocumli Mac Con ⁊ a mac Lugid Macnía óenainm ⁊ a cheithir maic side Dau ⁊ Trian, Eochu ⁊ Lugith.
Gairmebt[_]ir immurro co somíad [_]o n-onóir co n-airmitin na náim ⁊ na[_]fíréoin ro-chomailset timna in Chomded ⁊ [_] forcetul[_]isin bet[_][_]id suthain for deis Dé tria bi[_]h sí[_] .i.[_]lucht na censa ⁊ na h-algini na deirci ⁊ [_]a trocairi ⁊ ca[_]h cáingnima archena l[_]cht ógi ⁊ athrig[_] ⁊ fedba irescha[_]ar Dia	Gairmebtair immurro co somíad co n-onóir co n-airmitin na náim ⁊ na fíréoin ro-chomailset timna in Chomded ⁊ a forcetul isin bethaid suthain for deis Dé tria bith sír .i. lucht na censa ⁊ na h-algini na deirci ⁊ na trocairi ⁊ cach cáingnima archena lucht ógi ⁊ athrigi ⁊ fedba irescha ar Dia
O'tchonnai[_] a athair in m[_]c ig [_]uí dochuir feín coirb [_]sin carbat intan sin.	O'tchonnaic a athair in mac ig cuí dochuir feín coirb isin carbat intan sin.
[_]sbert saide fri Fíachaig:	Asbert saide fri Fíachaig:
O shunn roalt[_]com[_]atrén, d[_]all friclaind mac n-Israhél, doch[_]aid ifat fiadcachclaind, n[_]rbomac[_]d'ingin Foraind.	O shunn roalt combatrén, diall friclaind mac n-Israhél, dochuaid ifat fiadcachclaind, narbomac d'ingin Foraind.
A do x dib[_] a forgnuis ainmneda ⁊ ainseda, ⁊ aon diph a forgnuis geinitli ⁊ togh[_]rtada,[_]⁊ a se[_]ht a [_]deilph thobart[_]a ⁊[_]foxla[_]dae,[_]in da filliud de[_] dibh tieghait a bforgnuiss ainmneda ⁊ ainseda.	A do x dibh a forgnuis ainmneda ⁊ ainseda, ⁊ aon diph a forgnuis geinitli ⁊ toghartada, ⁊ a secht a ndeilph thobartha ⁊ foxlaidae, in da filliud dec dibh tieghait a bforgnuiss ainmneda ⁊ ainseda.
C[_]ota Cithruadh	Crota Cithruadh
Óe Commáin Óe [_]ídnaid.	Óe Commáin Óe Dídnaid.
Ocus ro fhoemhadh ac fera[_]bh[_]Mu[_]a[_] in cain-sin ciar forlunn ar mhet na heicne i rabhutar	Ocus ro fhoemhadh ac feraibh Muman in cain-sin ciar forlunn ar mhet na heicne i rabhutar
[_]ilella ocus Lorcán	Ailella ocus Lorcán
Ri dorat oenberla [_]oi[_] [_]iacumtauch int[_]ir Nemróid, roemnasta[_] doib triagart comtar ado sechtmogat.	Ri dorat oenberla doib riacumtauch intuir Nemróid, roemnastar doib triagart comtar ado sechtmogat.
Cen faicit cen c[_]uibdius.	Cen faicit cen chuibdius.
Eu[_] fritindrad[_]cenlocht, baingnad abith imnoc[_]t, rosgab crith gréic, cenchruth nglan, co[_]oleic gut[_] for Adam.	Eua fritindrad cenlocht, baingnad abith imnocht, rosgab crith gréic, cenchruth nglan, coroleic guth for Adam.
Teth mac Degath, fer gu n-gus, dó bá m[_]gh mac úr d'Fe[_]ghus, úadh Á[_]s Teth fri foss fuighli i T[_]r Tri[_]Ro[_] Rodhuibni.	Teth mac Degath, fer gu n-gus, dó bá mogh mac úr d'Ferghus, úadh Áes Teth fri foss fuighli i Tír Tri Ros Rodhuibni.
‘Inneós[_]t-sa sin’ ar Fionn.	‘Inneósat-sa sin’ ar Fionn.
Ro marbsat coin in bail[_] in sin[_]ach.	Ro marbsat coin in baile in sinnach.
Issed bá bés la h-Ulltu cach mac óg [_]o[_]ha[_]ha gaisced[_][_]cu[_]artús dothéighdís a Cóigedh Olnécmacht for creich nó do chui[_]gi ghona duine.	Issed bá bés la h-Ulltu cach mac óg noghabha gaisced acu artús dothéighdís a Cóigedh Olnécmacht for creich nó do chuingi ghona duine.
Da tsa[_]r frie gnim.	Da tsaor frie gnim.
‘Caidi oman na tor[_][_]’ ar Morand	‘Caidi oman na torc?’ ar Morand
‘Bidhe a h-ainm[_]na noem ingine-se sa[_]cta Brigita’	‘Bidhe a h-ainm na noem ingine-se sancta Brigita’
Nid tall[_]s cios no eric dib co[_]indiu’.	Nid tallas cios no eric dib cosindiu’.
Ro báid Colbán in mormér Buchan ⁊ Éua ingen [_]arnait a ben phústa, ⁊ Donnachac mac Síthig tœsech Clenni Morg[_]inn,[_][_]a h-uli edbarta ri Dia ⁊ [_]i Drostán ⁊ r[_]a Colum Cilli ⁊[_]ri Petar [_]pstal, ó na h[_]ulib dolaid[_]b[_] ar [_]huit cetri dabach don-í thíssad [_]r ar[_]-mandaidib[_]Alban cu cotchenn ⁊ ar a h-ard-chellaib.	Ro báid Colbán in mormér Buchan ⁊ Éua ingen Garnait a ben phústa, ⁊ Donnachac mac Síthig tœsech Clenni Morgainn, na h-uli edbarta ri Dia ⁊ ri Drostán ⁊ ria Colum Cilli ⁊ ri Petar apstal, ó na h-ulib dolaidib, ar chuit cetri dabach don-í thíssad ar ard-mandaidib Alban cu cotchenn ⁊ ar a h-ard-chellaib.
Plag n[_]primgeinn[_] huili, eterc[_]th[_]i ocus duine, gol cecha clethi, gním cert, rochlos lafiru Egept[_]	Plag naprimgeinne huili, etercethri ocus duine, gol cecha clethi, gním cert, rochlos lafiru Egept.
Fem[_]eir didiu .i. ogh[_]ingen; no femen quasi femer [_]i. [_] femore .i. femur .i. sliasat, air is and is ben-si intan fogna[_]thir dia[_]sliasait; no[_]femen .i. flesc no mait[_]echas	Femdeir didiu .i. ogh-ingen; no femen quasi femer .i. a femore .i. femur .i. sliasat, air is and is ben-si intan fognaithir dia sliasait; no femen .i. flesc no maitnechas
Is dé rohain[_]niged Condach[_]a díbh.	Is dé rohainmniged Condachta díbh.
Is e airdena an ceathramad la déc ria m-Brath treathangair adhbul ⁊ tairm tonn-mar na n[_]uili uisci ac tuit[_]m co ti[_]nesne[_]h andara la ina n[_]i[_]adaibh disli féin arís[_] i[_]nu[_] co tiaghuit a fodomuin an talman, [_]o nach fes cai[_] [_] tiaghuit.	Is e airdena an ceathramad la déc ria m-Brath treathangair adhbul ⁊ tairm tonn-mar na n-uili uisci ac tuitim co tinnesnech andara la ina n-inadaibh disli féin arís, innus co tiaghuit a fodomuin an talman, co nach fes cait a tiaghuit.
Ind neim ⁊ in duabhais dobhói a [_]i[_]n na sleighe nemhi do chuaidh a[_]n-dét Oilell[_].	Ind neim ⁊ in duabhais dobhói a rinn na sleighe nemhi do chuaidh a n-dét Oilella.
meic [_]eradaigh ga[_] timi, ardollam Erenn gan on.	meic Feradaigh gan timi, ardollam Erenn gan on.
A fir a togair[_].	A fir a togairm.
‘Ní rabh d[_]t sío[_] nech fhiarfóchus sccel’ ar issi	‘Ní rabh dot síol nech fhiarfóchus sccel’ ar issi
Cros Chríst tar mo[_]thempal	Cros Chríst tar mo thempal
R[_]btar íet so rig ⁊ toisich rouhatar og nertadh sluaig na Fomoi[_]e .i. Balor [_]ac Doi[_] meic Nei[_], Bres mac Eladon, Tuiri[_] Tortbuillech [_]ac L[_]bois, Go[_]l ⁊ Irgold, Loscenn-lom m[_]c Lomgluinigh, Indecch mac De Domnann ri n[_] Fomoire, Oc[_]riallach [_]ac Indich, Omna ⁊ Bagnai, Elotha mac Delbaeth[_]	Robtar íet so rig ⁊ toisich rouhatar og nertadh sluaig na Fomoire .i. Balor mac Doit meic Neid, Bres mac Eladon, Tuirie Tortbuillech mac Lobois, Goll ⁊ Irgold, Loscenn-lom mac Lomgluinigh, Indecch mac De Domnann ri na Fomoire, Octriallach mac Indich, Omna ⁊ Bagnai, Elotha mac Delbaeth.
Combarba na cillIsin Mac Fhloinn ⁊ mac[_]leireach a bachla [_] Cos[_]rain.	Combarba na cillIsin Mac Fhloinn ⁊ maccleireach a bachla O Coscrain.
Gnisit iarum comu[_]rle im dalai and[_]oglaich.	Gnisit iarum comuirle im dalai and oglaich.
Issuachnid dam-sa natmai[_] Fothad iar coscraib Can[_]inde, ar di[_] maired mac Ma[_]c Niad[_]do s[_]m,’ or si, acht adanaithrig robai[_]olcc iarsin conara[_]ad ar fenid n-Ere[_]n eturru iarum didiu cechtarnai for ecell a chei[_]e on uair sin imac[_][_] cein batar i m-bet[_]aid .i. Finn ⁊ Fothad[_]Cananne.	Issuachnid dam-sa natmair Fothad iar coscraib Canainde, ar dia maired mac Maic Niad do sum,’ or si, acht adanaithrig robai olcc iarsin conararad ar fenid n-Erenn eturru iarum didiu cechtarnai for ecell a cheile on uair sin imach, cein batar i m-bethaid .i. Finn ⁊ Fothad Cananne.
Ránaic[_]Di[_]rmaid Ruanaid cona shluagaib co Sinainn	Ránaic Diarmaid Ruanaid cona shluagaib co Sinainn
Fled Dúin na n-[_]éd Buí ríg amra[_][_]or Éi[_]inn feachtus and, .i. D[_]mnall mac Áeda mic A[_]nmi[_]ech [_]ic Sédna mic Fhergusa Cennfhoda mic Conaill Gulban mic Néill [_]o[_]gíallaig de cheníul Cuind Chédchathaig ⁊ Úgain[_] Máir anall.	Fled Dúin na n-Géd Buí ríg amra for Éirinn feachtus and, .i. Domnall mac Áeda mic Ainmirech mic Sédna mic Fhergusa Cennfhoda mic Conaill Gulban mic Néill Noígíallaig de cheníul Cuind Chédchathaig ⁊ Úgaine Máir anall.
'Forngnimrada diamatglain [_]arm[_]thimnaib, iarm'forcet[_]aib, doberthar nem, noithech cruth, dochach iarnachai[_]airliud'R[_] ri[_]hid ránmair, nisuail, ri bet[_]a blád[_]air bi[_]hbuain, nit[_]aith aglegraim cechtan, ri roraid,[_]éraim n-erglan.	'Forngnimrada diamatglain iarm'thimnaib, iarm'forcetlaib, doberthar nem, noithech cruth, dochach iarnachainairliud'Ri richid ránmair, nisuail, ri betha bládmair bithbuain, nitlaith aglegraim cechtan, ri roraid, éraim n-erglan.
O[_]at[_]ondcadar fir Muman sin ro ra[_]dset ra Mogh Ruith:	O atcondcadar fir Muman sin ro raidset ra Mogh Ruith:
T[_]inic in t[_]escab o[_]Roim am[_]ir ad[_]brumuir romuind, ⁊ ro-indis an gilla na scela sin uile do.	Tainic in t-escab o Roim amair adubrumuir romuind, ⁊ ro-indis an gilla na scela sin uile do.
Dotiaghat asna[_]foclaib sin i co[_]ighib [_] i sreathaibh ro[_]caigh ⁊ fasaigh ⁊ airchetail.	Dotiaghat asna foclaib sin i comighib ⁊ i sreathaibh roscaigh ⁊ fasaigh ⁊ airchetail.
Finachta for Uib Néill, Luid Mo Ling[_]ass[_]da taigh iar[_]sin.	Finachta for Uib Néill, Luid Mo Ling ass da taigh iar sin.
Na conar[_]a ag Crumthann.	Na conarta ag Crumthann.
Frisgart an Dagdae: ‘Atg[_]asa fort cethre Erenn’, al se, ‘d[_] teglomath [_] n[_]oenmaighin’.	Frisgart an Dagdae: ‘Atgnasa fort cethre Erenn’, al se, ‘de teglomath a n-oenmaighin’.
Rotuil[_] an file Gaoidelach b fair no and, ar rob aill[_] le[_] gobar qua[_] goour unndi gobar nominatu[_].	Rotuill an file Gaoidelach b fair no and, ar rob aille leo gobar quam goour unndi gobar nominatur.
Ri d[_]sfuargaib, mili[_] scel, fortirib macc n-Israhél, diathuaid batrénfe[_] badech, rogénair [_]e[_]n airmitnech.	Ri dasfuargaib, milib scel, fortirib macc n-Israhél, diathuaid batrénfer badech, rogénair gein airmitnech.
‘Is fíor’ or Finnac[_]ta’	‘Is fíor’ or Finnachta’
Ba heitigh aineachtac [_] dea[_]bh ⁊ a ecosc [_] lleth ra Cormac cona sluagaibh .[_]. iss é garbh giusaidhi ⁊ méidether rig[_]thec[_] a [_]henn meidether righchaire ce[_]cht[_]r a dha shul ria a c[_]nn anea[_]htair a gluine na deagaid ⁊ a escudu reme	Ba heitigh aineachtac a dealbh ⁊ a ecosc i lleth ra Cormac cona sluagaibh .i. iss é garbh giusaidhi ⁊ méidether righthech a chenn meidether righchaire ceachtur a dha shul ria a cenn aneachtair a gluine na deagaid ⁊ a escudu reme
D[_]-gníther.	Do-gníther.
Lord Guard me A Choimdiu nom-choimét e[_]ir chor[_] i[_] anmain etir iri[_] n-[_]mglain co n-digius fon talmain	Lord Guard me A Choimdiu nom-choimét etir chorp is anmain etir iris n-imglain co n-digius fon talmain
f[_]r, ler,[_]⁊ gach timorta olchena.	fer, ler, ⁊ gach timorta olchena.
Fergus mac[_]do Róich[_]ingen sic Ethach	Fergus mac do Róich ingen sic Ethach
Brenainn Birrae b[_]aidh flatha[_]	Brenainn Birrae buaidh flatha.
‘Atat coin [_]enn’, al Pres.	‘Atat coin lenn’, al Pres.
Ocus gabhus Mogh Ruith [_]or seidedh[_]in cnui[_] ⁊ ni fhe[_]ad fer do Leith [_]uind bheith i n-a bhoith ar mhet na h-ainbhthine ⁊ ní fhetatar a ndraithi [_]an[_]s tainig[_] d[_]oibh ind ainbthine	Ocus gabhus Mogh Ruith for seidedh in cnuic ⁊ ni fhetad fer do Leith Cuind bheith i n-a bhoith ar mhet na h-ainbhthine ⁊ ní fhetatar a ndraithi canas tainigh dhoibh ind ainbthine
Cóic r[_][_][_]fichet do hUltaib rogabsat ríge n-Éirenn c[_]nmothát na secht ríg rogabsat do Dál Fíatach, dáig is do chloind Óengusa Turbig Tem[_]ach ⁊ Ú[_]aine Móir do D[_]il Fhia[_]ac[_].	Cóic ríg fichet do hUltaib rogabsat ríge n-Éirenn cenmothát na secht ríg rogabsat do Dál Fíatach, dáig is do chloind Óengusa Turbig Temrach ⁊ Úgaine Móir do Dáil Fhiatach.
Li[_]c[_] .i. scel no [_]oili[_] .i. bá doilig don mac bheg in dí sgé[_][_]rohinnissed dó intán[_]rógenair .i. romarbad th'athair aníu, a mic bh[_]g, a cath Mhuighi M[_]craime, ⁊ is marbh do mhathair[_]dot bhreith.	Liách .i. scel no doilig .i. bá doilig don mac bheg in dí sgél rohinnissed dó intán rógenair .i. romarbad th'athair aníu, a mic bhig, a cath Mhuighi Mucraime, ⁊ is marbh do mhathair dot bhreith.
‘Ech dond [_]o n-dathan a ái fair[_] i[_] é-sin at-áighsem.	‘Ech dond co n-dathan a ái fair, is é-sin at-áighsem.
Mor ingen Aedha meic E[_][_]hac[_] misi ar an [_]n[_]en ingen righ Innsi Gall ⁊ Sitriuc mac Tur[_]ei[_] mu cheli dona Finnlochlannchaibh ⁊ tucus gradh duit-si in la [_]t-conna[_] a Port Lairgi thu ⁊ adubhairt in laidh Ocus ní fhui[_] isin laidh[_]acht innisin in s[_]eoil ari[_].	Mor ingen Aedha meic Eachach misi ar an ingen ingen righ Innsi Gall ⁊ Sitriuc mac Turgeis mu cheli dona Finnlochlannchaibh ⁊ tucus gradh duit-si in la at-connac a Port Lairgi thu ⁊ adubhairt in laidh Ocus ní fhuil isin laidh acht innisin in sceoil aris.
Sech[_][_]primthuatha Cann[_]in cain fallain conafortuathaib, eter sess[_] naslu[_]g soimm, dorigni hÉssu ingléraim.	Secht primthuatha Cannáin cain fallain conafortuathaib, eter sessu nasluag soimm, dorigni hÉssu ingléraim.
[_]ughaid Orcthe [_]ugaid Gala Derga Oen Aible rí Dúin Chermn[_] Berre Luga[_]d Laigde	Lughaid Orcthe Lugaid Gala Derga Oen Aible rí Dúin Chermna Berre Lugaid Laigde
O[_]n tra d[_]a thaircetlaib fóllsib aní at-fiadar sund tria [_]isnes sechmad[_]tai	Oen tra dia thaircetlaib fóllsib aní at-fiadar sund tria aisnes sechmadatai
Foremdid imm[_]in a bó aoenur	Foremdid immáin a bó aoenur
Is [_]rlonn[_]em intan dosbere fri a n-aill	Is erlonn em intan dosbere fri a n-aill
‘An ma[_] rígh fil occut-[_]a ic[_]léigiund meisi oca n-umalóit ocus do thastiol na túa[_]h d'iarraidh alm[_]an doibh[_]sium ⁊ don ecclaiss.’	‘An mac rígh fil occut-sa ic léigiund meisi oca n-umalóit ocus do thastiol na túath d'iarraidh almsan doibh-sium ⁊ don ecclaiss.’
[_]s i a mei[_] .i. mo[_] ⁊ beg: ⁊ is mor lais-siumh a mbeg i coneilg in neich is[_]lughu.	Is i a meid .i. mor ⁊ beg: ⁊ is mor lais-siumh a mbeg i coneilg in neich is lughu.
Roimraid cá[_]h fiad indr[_]g[_]in[_]rath dodeochaid Dauid, 'innhé seo inclí[_]glanna Dauid ri natalmanna?	Roimraid cách fiad indríg intrath dodeochaid Dauid, 'innhé seo inclí glanna Dauid ri natalmanna?
Fégaid Im[_]ai n-Dagdai[_]deirg: forsind leirg cen galmai n-gairg; rofer surge sóir iar seilg fri mnái cóim c[_]n meir[_] [_]e[_] mairg	Fégaid Imdai n-Dagdai deirg: forsind leirg cen galmai n-gairg; rofer surge sóir iar seilg fri mnái cóim cen meirg cen mairg
Tri cét ban do breatha doibh[_]r[_]s tetha tlathaigh cidheadh ro bo t[_]achail gach bean go n-a br[_]th[_]ir	Tri cét ban do breatha doibh ros tetha tlathaigh cidheadh ro bo tuachail gach bean go n-a brathair
Dorigset sét, [_]liucht combuaid, cenb[_]t ah Egeipt sairtuaid, [_]engr[_]ssa, bacain [_]ntsluaig,[_]do Ramissa, do Sochuaith.	Dorigset sét, sliucht combuaid, cenbét ah Egeipt sairtuaid, cengrissa, bacain intsluaig, do Ramissa, do Sochuaith.
‘Gleó nimhe ⁊ ágha ⁊ urbadha oruibh’ ar an doirrseóir, ‘a[_] olc an turus a ttángabhair a[_]n so; óir as é Fionn do mharbh athair ⁊ máthair fhir an tighe-se ⁊ a cheathr[_]r dearb[_]br[_]ithreach [_] triur dearbh-bráithreach a athar ⁊ [_]thair[_]a mná .i. D[_]b ma[_] Dubg[_]ill ar muigh T[_]a[_]ga a theas, agus as é b[_]i[_]e do bhí ann sin .i.[_]baile Conáin Ch[_]nd-tsléibe[_][_]isa ráither Conáin [_]hind-tshugmuire Ruaidhe, óir is leis do tráigheadh Lo[_]h Lorgá[_] ag iarraidh Mic in Luinn [_]nn.’	‘Gleó nimhe ⁊ ágha ⁊ urbadha oruibh’ ar an doirrseóir, ‘as olc an turus a ttángabhair ann so; óir as é Fionn do mharbh athair ⁊ máthair fhir an tighe-se ⁊ a cheathrar dearbhbráithreach ⁊ triur dearbh-bráithreach a athar ⁊ athair a mná .i. Dub mac Dubguill ar muigh Teasga a theas, agus as é baile do bhí ann sin .i. baile Conáin Chind-tsléibe risa ráither Conáin Chind-tshugmuire Ruaidhe, óir is leis do tráigheadh Loch Lorgán ag iarraidh Mic in Luinn ann.’
‘Ní han[_]sa,’ ol sí.	‘Ní hannsa,’ ol sí.
‘Do-gé[_]tar[_]amlaidh,’ ar Gobbán.	‘Do-géntar amlaidh,’ ar Gobbán.
‘Atá[_]d deich céad a[_]n’ ar in bhain-eachlach.	‘Atáid deich céad ann’ ar in bhain-eachlach.
