masked	src
somena somapān[_]prīṇāti pa[_]unā asomapān	somena somapān prīṇāti paśunā asomapān
ayā viṣṭhā janayan [_]arvar[_]ṇi sa hi ghṛṇiḥ uru[_] varāya gātuḥ	ayā viṣṭhā janayan karvarāṇi sa hi ghṛṇiḥ uruḥ varāya gātuḥ
āpaḥ [_]urīyam	āpaḥ turīyam
saḥ[_]asmāt tamaḥ adhyapahanti	saḥ asmāt tamaḥ adhyapahanti
maitrā[_]aruṇīm dvi rūpām ālab[_]eta paśu kāmaḥ	maitrāvaruṇīm dvi rūpām ālabheta paśu kāmaḥ
di[_]e ca viśva vedase pṛthi[_]yai ca akaram namaḥ	dive ca viśva vedase pṛthivyai ca akaram namaḥ
tas[_]ai namaḥ ya[_]amasyām diśi itas	tasyai namaḥ yatamasyām diśi itas
na ca a[_]isṛjet na juhuyāt	na ca atisṛjet na juhuyāt
varuṇa gṛhītaḥ[_][_]ai eṣa[_]yaḥ alam bhūtyai san na bhavati	varuṇa gṛhītaḥ vai eṣa yaḥ alam bhūtyai san na bhavati
abhiśasyamānam y[_]jayet	abhiśasyamānam yājayet
la[_]āmaḥ bhavati	lalāmaḥ bhavati
yat lalāmā[_] ālabhyante mukh[_][_]aḥ asmi[_] [_]aiḥ tejaḥ dadhāti yat śiti kakudaḥ upariṣṭāt taiḥ yat śveta anū[_]āśāḥ paścāt taiḥ	yat lalāmāḥ ālabhyante mukhataḥ asmin taiḥ tejaḥ dadhāti yat śiti kakudaḥ upariṣṭāt taiḥ yat śveta anūkāśāḥ paścāt taiḥ
tam ebhyaḥ u[_]aśrayan	tam ebhyaḥ udaśrayan
su mitī mīyamānaḥ varcaḥ[_]dhāḥ yajña vāhas[_] iti āśiṣa[_] āśāste	su mitī mīyamānaḥ varcaḥ dhāḥ yajña vāhase iti āśiṣam āśāste
yaḥ asya sa[_]ta[_]aḥ vyānaḥ sa saṃvatsaraḥ	yaḥ asya saptamaḥ vyānaḥ sa saṃvatsaraḥ
pari asya as[_]in loke āyatanam śiṣyate yaḥ evam viduṣ[_] vrātyena atisṛṣṭ[_]ḥ ju[_]oti	pari asya asmin loke āyatanam śiṣyate yaḥ evam viduṣā vrātyena atisṛṣṭaḥ juhoti
[_]ācaspatinā te hutasya aśnāmi ūrje udānāy[_] iti	vācaspatinā te hutasya aśnāmi ūrje udānāya iti
ah[_]tam asya bhavati	ahutam asya bhavati
tat ye jyāyāṃsaḥ [_]a te kuśa[_]am menire	tat ye jyāyāṃsaḥ na te kuśalam menire
yat asyāḥ ekādaśa akṣarāṇi pa[_]āni t[_]na triṣṭubh	yat asyāḥ ekādaśa akṣarāṇi padāni tena triṣṭubh
śāṇḍaḥ[_]dāt hiraṇinaḥ smad[_]iṣṭīn	śāṇḍaḥ dāt hiraṇinaḥ smaddiṣṭīn
eṣā vai āśīḥ jīveyam pra[_]ā me syāt śriyam g[_][_]cheyam iti	eṣā vai āśīḥ jīveyam prajā me syāt śriyam gaccheyam iti
pāpaḥ hi [_]oma vikrayī	pāpaḥ hi soma vikrayī
[_]sitam te pralayanam	asitam te pralayanam
apām nap[_]t āśu hemā	apām napāt āśu hemā
sā b[_]hu rūpā vaiśvadevī	sā bahu rūpā vaiśvadevī
śunaḥ iv[_] lomāni	śunaḥ iva lomāni
tam virāj an[_]vyacalat sarve ca devāḥ sarvāḥ ca[_]dev[_]tāḥ	tam virāj anuvyacalat sarve ca devāḥ sarvāḥ ca devatāḥ
viṣamaḥ iva ā[_]abheta	viṣamaḥ iva ālabheta
ahe mr[_]yasva	ahe mriyasva
dvīpe yā[_]ayet	dvīpe yājayet
vācā hotā anvāha vāc hi[_]bra[_]ma	vācā hotā anvāha vāc hi brahma
yāḥ am[_]ḥ apsu āhutīḥ ahauṣīḥ g[_]ṛtam dadhi mastu[_]āmikṣām tatas mām ajījanathāḥ sā āśīḥ asmi tām mā yajñe[_]avakalpaya [_]ajñ[_] ced vai mā a[_]akalpayiṣyasi bahuḥ prajayā paśubhiḥ bha[_]iṣyasi yām[_]amuyā kām ca āśiṣ[_]m[_]āśāsiṣyase sā t[_] sarvā samardhiṣyate iti	yāḥ amūḥ apsu āhutīḥ ahauṣīḥ ghṛtam dadhi mastu āmikṣām tatas mām ajījanathāḥ sā āśīḥ asmi tām mā yajñe avakalpaya yajñe ced vai mā avakalpayiṣyasi bahuḥ prajayā paśubhiḥ bhaviṣyasi yām amuyā kām ca āśiṣam āśāsiṣyase sā te sarvā samardhiṣyate iti
amīva h[_] vāstoṣpate viśvā rūpāṇi āviśan sakhā su ś[_]vaḥ e[_]hi naḥ	amīva hā vāstoṣpate viśvā rūpāṇi āviśan sakhā su śevaḥ edhi naḥ
ā [_]ve yonau ni sīdatu iti iti[_]iti	ā sve yonau ni sīdatu iti iti iti
sa sa[_]vān ant[_]rdeśān anuvyacalat	sa sarvān antardeśān anuvyacalat
ta[_] hotā oṣṭhayoḥ nilimpate	tat hotā oṣṭhayoḥ nilimpate
p[_]ajāpatiḥ paśūn asṛjata	prajāpatiḥ paśūn asṛjata
yaḥ vai bhāginam bhāgāt [_][_]date [_]ayate vā enam sa yadi vā enam na c[_]yate atha putram atha pautram cayate t[_] eva enam[_]iti	yaḥ vai bhāginam bhāgāt nudate cayate vā enam sa yadi vā enam na cayate atha putram atha pautram cayate tu eva enam iti
d[_]ādaśadhā ha sa [_]rāśitram parijahāra	dvādaśadhā ha sa prāśitram parijahāra
eka śiti[_]pād bha[_]ati samṛddhyai	eka śiti pād bhavati samṛddhyai
atha pavitra[_]oḥ mārjayante	atha pavitrayoḥ mārjayante
[_]am yatra nih[_]n[_]ṣyantaḥ bhavanti ta[_] adhvaryuḥ barhiḥ adhastāt upāsyati	tam yatra nihaniṣyantaḥ bhavanti tat adhvaryuḥ barhiḥ adhastāt upāsyati
p[_]rṇaḥ asi tanūpānaḥ sa yoniḥ [_]īraḥ vīreṇa mayā	parṇaḥ asi tanūpānaḥ sa yoniḥ vīraḥ vīreṇa mayā
sa[_]senām mohayatu pareṣām	sa senām mohayatu pareṣām
te [_]evāḥ na kiṃcana aśaknuvan [_]artum	te devāḥ na kiṃcana aśaknuvan kartum
yat v[_]ruṇaḥ varuṇāt ev[_] enam tena muñcati	yat vāruṇaḥ varuṇāt eva enam tena muñcati
takmā[_]am ca arasam kṛdhi	takmānam ca arasam kṛdhi
etat[_]vai iḍāy[_]ḥ padam yat uttara vedī nābhiḥ	etat vai iḍāyāḥ padam yat uttara vedī nābhiḥ
deva tvaṣṭar [_]ardh[_]ya sarvatātaye	deva tvaṣṭar vardhaya sarvatātaye
chandasām eva [_]smai rasena da[_]hati	chandasām eva asmai rasena dadhati
tāvān[_]saṃvatsaraḥ	tāvān saṃvatsaraḥ
tam aśvinā pibat[_]m tiroahnyam	tam aśvinā pibatam tiroahnyam
tasya ha sma ṛci ṛci uktāyām vi p[_]śaḥ mumuc[_]	tasya ha sma ṛci ṛci uktāyām vi pāśaḥ mumuce
sā naḥ ehi arundh[_]ti	sā naḥ ehi arundhati
hṛdispṛś astu ś[_]ntamaḥ	hṛdispṛś astu śantamaḥ
tayā arca[_] śrāmyan[_]cacāra prajā kāmaḥ	tayā arcan śrāmyan cacāra prajā kāmaḥ
lalāmaḥ bh[_]vati purastāt hi a[_]am manyuḥ	lalāmaḥ bhavati purastāt hi ayam manyuḥ
somam yajat[_]	somam yajati
ā enam kīrt[_]ḥ gacchati ā yaśaḥ ga[_]chati yaḥ evam [_]eda	ā enam kīrtiḥ gacchati ā yaśaḥ gacchati yaḥ evam veda
agne pṛtanāṣāh pṛ[_]anāḥ[_]sahasva	agne pṛtanāṣāh pṛtanāḥ sahasva
saḥ enam [_]hūtyai ninayati	saḥ enam bhūtyai ninayati
na id śatruḥ p[_]āśam jayāti	na id śatruḥ prāśam jayāti
agniḥ hi devānām [_]aśuḥ	agniḥ hi devānām paśuḥ
ya[_] prajā kāmaḥ vā [_]aśu k[_]maḥ vā syāt saḥ etām avim vaśām ālabheta	yaḥ prajā kāmaḥ vā paśu kāmaḥ vā syāt saḥ etām avim vaśām ālabheta
viśveṣām hi adhvarāṇām anīkam citram ketum janitā t[_]ā jaj[_][_]a	viśveṣām hi adhvarāṇām anīkam citram ketum janitā tvā jajāna
tasmai dhruv[_]yāḥ diśaḥ haimanau māsau goptārau akurvan bhūmim ca agnim ca anuṣṭhātāra[_] hai[_]anau e[_]am māsau dhruvāyāḥ diśaḥ gop[_]yat[_]ḥ bhūmiḥ ca agniḥ ca anutiṣṭhata[_] y[_]ḥ ev[_]m veda	tasmai dhruvāyāḥ diśaḥ haimanau māsau goptārau akurvan bhūmim ca agnim ca anuṣṭhātārau haimanau enam māsau dhruvāyāḥ diśaḥ gopāyataḥ bhūmiḥ ca agniḥ ca anutiṣṭhataḥ yaḥ evam veda
tam[_]a[_]ācīna agram nimitya ūrdhvāḥ udāyan	tam avācīna agram nimitya ūrdhvāḥ udāyan
yat [_]va asyai ghṛt[_]m pade samatiṣṭhata tasmāt āha ghṛtap[_]dī iti	yat eva asyai ghṛtam pade samatiṣṭhata tasmāt āha ghṛtapadī iti
abhūt u[_]putrāṇām pitā [_]ṛṇām ca bhagavattamaḥ	abhūt u putrāṇām pitā nṛṇām ca bhagavattamaḥ
tat āhuḥ	tat āhuḥ
tān āprī[_]e paśau puras iva pa[_]yagneḥ yūpam prat[_] purastāt upāyan	tān āprīte paśau puras iva paryagneḥ yūpam prati purastāt upāyan
tat ātithyasya ātithya [_]vam	tat ātithyasya ātithya tvam
ā enam indriyam gac[_]hati	ā enam indriyam gacchati
iḍā upahūtā iti tat a[_]vā[_]īm upahvayate u[_]ahūtā iḍā iti tat parācīm	iḍā upahūtā iti tat arvācīm upahvayate upahūtā iḍā iti tat parācīm
tām adhvaryuḥ sruveṇa abhighā[_]ayan ā[_]a stoke[_]hyaḥ anubrūhi iti	tām adhvaryuḥ sruveṇa abhighārayan āha stokebhyaḥ anubrūhi iti
vṛṣā me ravaḥ [_]abhasā n[_] tanyatuḥ	vṛṣā me ravaḥ nabhasā na tanyatuḥ
ūrjā eva asmai ūrjam paś[_]n āptvā avarundd[_]e	ūrjā eva asmai ūrjam paśūn āptvā avarunddhe
mayi eva astu [_]ayi śrutam	mayi eva astu mayi śrutam
ahorātre v[_]i mitrāvaruṇau	ahorātre vai mitrāvaruṇau
tat āhuḥ	tat āhuḥ
iṣūḥ yāḥ eṣām saṃvidma [_]āḥ naḥ santu [_]adā śivāḥ	iṣūḥ yāḥ eṣām saṃvidma tāḥ naḥ santu sadā śivāḥ
i[_]a[_] iva ca hi eṣaḥ itas iva ca medhaḥ samāhṛtaḥ bhava[_]i	itas iva ca hi eṣaḥ itas iva ca medhaḥ samāhṛtaḥ bhavati
sa p[_]śubhyaḥ vi caṣṭe	sa paśubhyaḥ vi caṣṭe
yat[_]avagrāham anubrūyāt jīmūta[_]varṣī ha prajābhyaḥ par[_]anyaḥ syāt	yat avagrāham anubrūyāt jīmūta varṣī ha prajābhyaḥ parjanyaḥ syāt
ghṛte carum nirvapeta yaḥ [_] pratiṣṭhi[_]aḥ manyeta	ghṛte carum nirvapeta yaḥ a pratiṣṭhitaḥ manyeta
yaḥ cakāra tam[_]id jahi	yaḥ cakāra tam id jahi
sa medh[_]na ha asya [_]aś[_]nā iṣṭam bha[_]ati kevale[_]a ha asya paśunā iṣṭam bhavati yaḥ evam veda	sa medhena ha asya paśunā iṣṭam bhavati kevalena ha asya paśunā iṣṭam bhavati yaḥ evam veda
[_]ṛhate[_]ca vai sa rathantarāya ca ādityebhyaḥ ca viśve[_]hyaḥ ca devebhyaḥ āvṛśca[_]e yaḥ evam vidvāṃsam vr[_]tyam upav[_]dati	bṛhate ca vai sa rathantarāya ca ādityebhyaḥ ca viśvebhyaḥ ca devebhyaḥ āvṛścate yaḥ evam vidvāṃsam vrātyam upavadati
tvam eka vṛṣaḥ [_]hava	tvam eka vṛṣaḥ bhava
oṣadhi[_]ātmā vai paśuḥ	oṣadhi ātmā vai paśuḥ
svargam vai etena lokam u[_][_] prayanti yat prāya[_]īyaḥ	svargam vai etena lokam upa prayanti yat prāyaṇīyaḥ
nirṛti gṛhītaḥ eṣa pu[_]ān yaḥ strī [_]ūpaḥ	nirṛti gṛhītaḥ eṣa pumān yaḥ strī rūpaḥ
sa[_]vatsaram[_]eva āptvā avarunddhe	saṃvatsaram eva āptvā avarunddhe
sam[_]naḥ hotā bhavati	samānaḥ hotā bhavati
tat asm[_]i etat[_]paśūn eva parokṣam āśāste	tat asmai etat paśūn eva parokṣam āśāste
ud ejatu prajāpatiḥ vṛṣā śuṣm[_]ṇa vājin[_]	ud ejatu prajāpatiḥ vṛṣā śuṣmeṇa vājinā
tv[_]yā pūrvam atharvāṇaḥ jaghnuḥ rakṣāṃ[_]i oṣadhe	tvayā pūrvam atharvāṇaḥ jaghnuḥ rakṣāṃsi oṣadhe
taptaḥ v[_]m gharma[_] nakṣ[_]ti sva hotā ubhā pibatam aś[_]inā iti pūrvāhṇe yajati	taptaḥ vām gharmaḥ nakṣati sva hotā ubhā pibatam aśvinā iti pūrvāhṇe yajati
atha indraḥ dyumnī ābhava[_]	atha indraḥ dyumnī ābhavat
pa[_]ūn eva tat upahvayate	paśūn eva tat upahvayate
[_]aryagnaye kriyamāṇāya anubrūhi iti āha adhvary[_]ḥ	paryagnaye kriyamāṇāya anubrūhi iti āha adhvaryuḥ
carmaṇā car[_]a rohatu	carmaṇā carma rohatu
viśvāḥ uta tvayā vaya[_] dhārāḥ udanyāḥ iva[_]ati gāhemahi[_]dviṣaḥ	viśvāḥ uta tvayā vayam dhārāḥ udanyāḥ iva ati gāhemahi dviṣaḥ
tam [_]iyuñjyāt	tam niyuñjyāt
yat pīvā samṛddhaḥ [_]ena	yat pīvā samṛddhaḥ tena
tat āhuḥ ya[_] vyūḍhaḥ prātaranuvākaḥ katham a vyūḍhaḥ[_]bhavati it[_]	tat āhuḥ yat vyūḍhaḥ prātaranuvākaḥ katham a vyūḍhaḥ bhavati iti
tam eva adya api upāvṛ[_]tāḥ	tam eva adya api upāvṛttāḥ
tāvān sa[_]vatsaraḥ	tāvān saṃvatsaraḥ
tatas devāḥ asu[_]ān ebhyaḥ[_]lokebhyaḥ prāṇudanta	tatas devāḥ asurān ebhyaḥ lokebhyaḥ prāṇudanta
prāṇa[_] asya api nahyata	prāṇam asya api nahyata
v[_]ryam vai triṣṭubh	vīryam vai triṣṭubh
atha rājānam[_]upāvahareyuḥ	atha rājānam upāvahareyuḥ
tasmāt asya eṣa de[_]atayā paśūnām samṛddh[_]ḥ	tasmāt asya eṣa devatayā paśūnām samṛddhaḥ
tat bhadrāḥ sam agacchanta vaśā deṣṭr[_] atha u [_]vadhā atharvā [_]atra dīk[_]it[_]ḥ barhiṣi āsta hiraṇyaye	tat bhadrāḥ sam agacchanta vaśā deṣṭrī atha u svadhā atharvā yatra dīkṣitaḥ barhiṣi āsta hiraṇyaye
tapanaḥ asmi piśācā[_]ām vyāghraḥ go[_]atām iva	tapanaḥ asmi piśācānām vyāghraḥ gomatām iva
d[_]vaḥ mūlam avatatam pṛthivyāḥ a[_]hi uttatam	divaḥ mūlam avatatam pṛthivyāḥ adhi uttatam
t[_]ḥ yāḥ agnau āhutay[_]ḥ hūyante	tāḥ yāḥ agnau āhutayaḥ hūyante
jīvan hi pūrva[_] iṣṭvā atha bh[_]yas bhūyas eva havi[_]karoti	jīvan hi pūrvam iṣṭvā atha bhūyas bhūyas eva haviṣkaroti
[_]uru drapsā[_] añjimantaḥ sudānavaḥ tveṣa [_]aṃdṛśaḥ anavabhra[_]rādhasaḥ sujātāsaḥ janu[_]ā rukma vakṣasaḥ divaḥ ark[_]ḥ amṛ[_]am nāma bhejire	puru drapsāḥ añjimantaḥ sudānavaḥ tveṣa saṃdṛśaḥ anavabhra rādhasaḥ sujātāsaḥ januṣā rukma vakṣasaḥ divaḥ arkāḥ amṛtam nāma bhejire
tat āhuḥ yat anya devatyaḥ u[_]a p[_]śuḥ [_]havati atha kasmāt āgneyīḥ eva manotāyai ha[_]iṣaḥ av[_]dīyamānasya anv[_]ha iti	tat āhuḥ yat anya devatyaḥ uta paśuḥ bhavati atha kasmāt āgneyīḥ eva manotāyai haviṣaḥ avadīyamānasya anvāha iti
pratibuddhāḥ abhūt[_]na	pratibuddhāḥ abhūtana
sa[_] adhārayata	saḥ adhārayata
avidyayā eva tat[_]āhuḥ	avidyayā eva tat āhuḥ
bhadrā ś[_]ktiḥ yajamānāya sunvate iti āśiṣam āśās[_]e	bhadrā śaktiḥ yajamānāya sunvate iti āśiṣam āśāste
yat prathamam tamaḥ apāg[_]nan sā aviḥ kṛṣṇā bhavat yat d[_]it[_]yam sā lohinī yat tṛtīyam[_]sā bala[_]ṣī	yat prathamam tamaḥ apāghnan sā aviḥ kṛṣṇā bhavat yat dvitīyam sā lohinī yat tṛtīyam sā balakṣī
yat aṣṭābhiḥ avārundhata aṣṭ[_]bhiḥ āśnuvata tat [_]ṣṭ[_]nām aṣṭa tvam	yat aṣṭābhiḥ avārundhata aṣṭābhiḥ āśnuvata tat aṣṭānām aṣṭa tvam
abhajanta su kṛtyayā bhāga[_][_]deveṣu yajñiyam	abhajanta su kṛtyayā bhāgam deveṣu yajñiyam
cara eva iti vai mā brāhmaṇaḥ a[_]o[_]at iti ha pañcamam saṃvat[_]aram araṇye ca[_]āra	cara eva iti vai mā brāhmaṇaḥ avocat iti ha pañcamam saṃvatsaram araṇye cacāra
tam iti[_]āsaḥ ca purāṇam ca gāth[_]ḥ ca nārāśaṃsīḥ ca anuvyacal[_]n	tam itihāsaḥ ca purāṇam ca gāthāḥ ca nārāśaṃsīḥ ca anuvyacalan
saumyam babhrum lo[_]aśam[_]piṅgalam ālabhet[_] paśu kāmaḥ	saumyam babhrum lomaśam piṅgalam ālabheta paśu kāmaḥ
adhīyata devarātaḥ rikthayoḥ [_]bhayoḥ ṛṣiḥ jah[_]ūnām[_]ca ādhip[_]tye daive vede ca gāthinām	adhīyata devarātaḥ rikthayoḥ ubhayoḥ ṛṣiḥ jahnūnām ca ādhipatye daive vede ca gāthinām
te vai yū[_]am eva avinda[_] avācīna agram nimitam	te vai yūpam eva avindan avācīna agram nimitam
tān [_]andha[_]a asmai ahamuttareṣu	tān randhaya asmai ahamuttareṣu
in[_]rāya vajriṇe ṛṣabham ālab[_]eta	indrāya vajriṇe ṛṣabham ālabheta
sa yadi adarśam iti [_]ha atha asya ś[_]addadhati	sa yadi adarśam iti āha atha asya śraddadhati
prajāpati[_] eva tat prajāyamānam prajayā p[_]śubhiḥ anuprajāyat[_] prajāty[_]i	prajāpatim eva tat prajāyamānam prajayā paśubhiḥ anuprajāyate prajātyai
brahma vai bṛ[_]aspatiḥ	brahma vai bṛhaspatiḥ
s[_]arge loke bahu strai[_]am eṣām	svarge loke bahu straiṇam eṣām
aṅkān samaṅkān haviṣā[_]vidhema y[_]ḥ agrabhīt [_]arva asya grabhītā	aṅkān samaṅkān haviṣā vidhema yaḥ agrabhīt parva asya grabhītā
[_]urutrā te vanvatām viṣ[_]hitam jagat	purutrā te vanvatām viṣṭhitam jagat
ā mā ārukṣ[_]t parṇa maṇiḥ mahyai ariṣṭatātay[_] yathā aham uttaraḥ asān[_] arya[_]ṇ[_]ḥ uta saṃvidaḥ	ā mā ārukṣat parṇa maṇiḥ mahyai ariṣṭatātaye yathā aham uttaraḥ asāni aryamṇaḥ uta saṃvidaḥ
tat [_]huḥ yat havirdhānābhyām proh[_]amāṇābhyām anu v[_]c āha atha kasmāt [_]ṛcam dyāvāpṛ[_]hivīyam anvāha iti	tat āhuḥ yat havirdhānābhyām prohyamāṇābhyām anu vāc āha atha kasmāt tṛcam dyāvāpṛthivīyam anvāha iti
atha u [_]huḥ i[_]draḥ apaśyat iti	atha u āhuḥ indraḥ apaśyat iti
priyam te nāma sahure g[_][_]īmasi	priyam te nāma sahure gṛṇīmasi
brahmā iva asaṃsthitam haviḥ a[_] adantaḥ im[_]n yavān a[_]hiṃsantaḥ apod[_]ta	brahmā iva asaṃsthitam haviḥ an adantaḥ imān yavān a hiṃsantaḥ apodita
yadi st[_]ī yadi vā [_]umān kṛtyām cakāra pāpmane tām u tasmai nayāmasi aśva[_] iva aśv[_] abhidhān[_]ā	yadi strī yadi vā pumān kṛtyām cakāra pāpmane tām u tasmai nayāmasi aśvam iva aśva abhidhānyā
pareṇa etu pathā vṛkaḥ param[_]ṇa uta ta[_]karaḥ	pareṇa etu pathā vṛkaḥ parameṇa uta taskaraḥ
praj[_]pati āyatanābhiḥ eva [_]bhiḥ rādhnoti y[_]ḥ evam veda	prajāpati āyatanābhiḥ eva ābhiḥ rādhnoti yaḥ evam veda
tat nābheḥ nābhi [_]vam	tat nābheḥ nābhi tvam
sva dharma[_] deva vītaye śr[_]ṣṭham naḥ dhehi vāryam iti āśi[_]am āśāste	sva dharman deva vītaye śreṣṭham naḥ dhehi vāryam iti āśiṣam āśāste
m[_]kham asya satyam	mukham asya satyam
pātu agni[_] śivāḥ ye asya p[_]yavaḥ	pātu agniḥ śivāḥ ye asya pāyavaḥ
rāyaḥ ca [_]tha su apatyasy[_] patnīḥ	rāyaḥ ca stha su apatyasya patnīḥ
yat suparṇ[_]ḥ vivakṣavaḥ anamīvāḥ vivakṣ[_]vaḥ tatra me gac[_]hatā[_] ha[_]am śalyaḥ iva kulmalam yathā	yat suparṇāḥ vivakṣavaḥ anamīvāḥ vivakṣavaḥ tatra me gacchatāt havam śalyaḥ iva kulmalam yathā
śārkoṭam arasam[_]viṣam	śārkoṭam arasam viṣam
astṛṇan barhiḥ asma[_]	astṛṇan barhiḥ asmai
ap[_]m napāt abhihrutī gay[_]sya cit	apām napāt abhihrutī gayasya cit
viṣṭāriṇam odanam ye pacanti [_]a enān av[_]rtiḥ sacate kadāc[_]na	viṣṭāriṇam odanam ye pacanti na enān avartiḥ sacate kadācana
a[_]atām dyāvāpṛthivī havam me	avatām dyāvāpṛthivī havam me
te naḥ ratnāni dha[_]tana tris ā sāptāni sunvate ekam e[_]am su śastibh[_]ḥ	te naḥ ratnāni dhattana tris ā sāptāni sunvate ekam ekam su śastibhiḥ
tasmāt dhruvāt yon[_]ḥ āste ca cara[_]i ca	tasmāt dhruvāt yoneḥ āste ca carati ca
mūrṇāḥ mṛgasya dantāḥ a[_]iśī[_]ṇāḥ u pṛṣṭayaḥ	mūrṇāḥ mṛgasya dantāḥ apiśīrṇāḥ u pṛṣṭayaḥ
rakṣāṃsi vai ena[_] tarhi ālabhan[_]e yarhi na jāyate ya[_]hi ciram jāyate	rakṣāṃsi vai enam tarhi ālabhante yarhi na jāyate yarhi ciram jāyate
yat pathyām yajati tasmāt as[_]u puras udeti paścā [_]stam[_]eti	yat pathyām yajati tasmāt asau puras udeti paścā astam eti
tris prathamām [_]ris [_]ttamām anvāha	tris prathamām tris uttamām anvāha
vidyut	vidyut
[_]a mahimā sadruḥ bhūtvā antam pṛthivyāḥ a[_]acchat	sa mahimā sadruḥ bhūtvā antam pṛthivyāḥ agacchat
tat e[_]at svā[_]ām eva pr[_]tiṣṭhāyām antatas pratiṣṭhāpayanti	tat enat svāyām eva pratiṣṭhāyām antatas pratiṣṭhāpayanti
mā dhṛthāḥ śa[_]ane sve	mā dhṛthāḥ śayane sve
saḥ a[_]m[_]i brahmavarcasam prayacchati	saḥ asmai brahmavarcasam prayacchati
vaiśvānarīm[_]varcase ā rabha[_]hvam śuddhāḥ bhavantaḥ śucayaḥ pāvakā[_]	vaiśvānarīm varcase ā rabhadhvam śuddhāḥ bhavantaḥ śucayaḥ pāvakāḥ
tathā eva etat y[_]jamānaḥ vir[_]ḍbhyām i[_]ṭvā svargam lokam jayati	tathā eva etat yajamānaḥ virāḍbhyām iṣṭvā svargam lokam jayati
amuṣy[_] en[_]m ādityasya mātrām gamayati	amuṣya enam ādityasya mātrām gamayati
pr[_]jāpatau vai svayam hotari prātaranuvākam anuva[_]ṣyati ubhaye deva as[_]rāḥ [_]ajñam upāvasan	prajāpatau vai svayam hotari prātaranuvākam anuvakṣyati ubhaye deva asurāḥ yajñam upāvasan
tasmāt prajā bhūyaḥ haviṣkara[_]a[_]	tasmāt prajā bhūyaḥ haviṣkaraṇam
indra senām moh[_]ya amitrāṇām	indra senām mohaya amitrāṇām
yayā ati viśvā durit[_] ta[_]ema su tarmāṇam[_]adhi nāvam ruhema iti	yayā ati viśvā duritā tarema su tarmāṇam adhi nāvam ruhema iti
uttamam nākam[_]adhi rohaya im[_]m	uttamam nākam adhi rohaya imam
tejasā enam pracchina[_]ti	tejasā enam pracchinatti
samidhā agnim duvasyat[_]ā pyāyasva sa[_] etu te iti āj[_]a bhāgayoḥ puronuvāk[_]e bhavataḥ āti[_]hyavatyau r[_]pa samṛddhe	samidhā agnim duvasyat ā pyāyasva sam etu te iti ājya bhāgayoḥ puronuvākye bhavataḥ ātithyavatyau rūpa samṛddhe
pīvaḥ rūpāḥ[_]vai paśavaḥ	pīvaḥ rūpāḥ vai paśavaḥ
bh[_]māḥ indrasya het[_]yaḥ śatam ṛṣṭīḥ hiraṇyayīḥ	bhīmāḥ indrasya hetayaḥ śatam ṛṣṭīḥ hiraṇyayīḥ
trayastriṃśat vai dev[_]ḥ aṣṭau vasavaḥ ekād[_]śa rud[_]ā[_] dvādaśā ādityāḥ prajāpatiḥ ca vaṣaṭkāraḥ[_]ca	trayastriṃśat vai devāḥ aṣṭau vasavaḥ ekādaśa rudrāḥ dvādaśā ādityāḥ prajāpatiḥ ca vaṣaṭkāraḥ ca
sva[_][_]i naḥ pathyāsu dhanvasu svastiḥ id hi p[_]apathe śreṣṭhā iti pat[_]yāyāḥ sv[_]steḥ triṣṭubhau	svasti naḥ pathyāsu dhanvasu svastiḥ id hi prapathe śreṣṭhā iti pathyāyāḥ svasteḥ triṣṭubhau
prāṇena [_]nna ād[_]na annam atti yaḥ evam veda	prāṇena anna ādena annam atti yaḥ evam veda
yaḥ anaḍvān vimuktaḥ[_]tat śā[_]ā sadām prajānām rūpam yaḥ yu[_]taḥ[_]tat cakriyāṇām	yaḥ anaḍvān vimuktaḥ tat śālā sadām prajānām rūpam yaḥ yuktaḥ tat cakriyāṇām
ye vai anūcānāḥ t[_] kavayaḥ	ye vai anūcānāḥ te kavayaḥ
sa yadā s[_]hasram paśūn gacchet atha etam v[_]manam vaiṣṇavam ālab[_]eta	sa yadā sahasram paśūn gacchet atha etam vāmanam vaiṣṇavam ālabheta
ta[_]māt ālab[_]hāt medhaḥ udakrāmat	tasmāt ālabdhāt medhaḥ udakrāmat
sa naḥ saṃv[_]dvān pari vṛṅgdhi t[_]kman	sa naḥ saṃvidvān pari vṛṅgdhi takman
sukhaḥ rathaḥ iva vartatām[_]kṛtyā kṛtyā kṛtam[_]punar	sukhaḥ rathaḥ iva vartatām kṛtyā kṛtyā kṛtam punar
savi[_]ṛ prasūtaḥ hi eṣaḥ eta[_] pavate	savitṛ prasūtaḥ hi eṣaḥ etat pavate
tatr[_] te ayanam	tatra te ayanam
vanaspatib[_]yaḥ pari ābhṛtam sah[_]ḥ	vanaspatibhyaḥ pari ābhṛtam sahaḥ
vīryam [_]rajñānam varuṇa sam śiśādhi iti [_]va tat ā[_]a	vīryam prajñānam varuṇa sam śiśādhi iti eva tat āha
añjmaḥ yūpam anu[_]rūhi iti āha adhv[_]ryuḥ	añjmaḥ yūpam anubrūhi iti āha adhvaryuḥ
dy[_]vāpṛthivī[_]vai devānām havirdhāne āstām	dyāvāpṛthivī vai devānām havirdhāne āstām
iyam vai u pṛ[_]hivī bṛhaspatiḥ	iyam vai u pṛthivī bṛhaspatiḥ
anuṣṭubhi v[_]cam visṛjate	anuṣṭubhi vācam visṛjate
