masked	src
MÍ AUGUIST[_]	MÍ AUGUIST.
Dobert íarum ind [_]nailt in méis issa rígthech, &[_]int éicne fonaithe fuirr[_][_] is é fuillechta fo[_]mil.	Dobert íarum ind inailt in méis issa rígthech, & int éicne fonaithe fuirre, is é fuillechta fo mil.
Brúsius, bréosus búre lond Labraid l[_]th [_]lga hua Luirc Loeg lo[_]d Sanb sétn[_] sochla Coel C[_]bthach cond mál M[_]ridach.	Brúsius, bréosus búre lond Labraid láth Elga hua Luirc Loeg lond Sanb sétne sochla Coel Cobthach cond mál Muridach.
[_]onas Febr.	nonas Febr.
E[_]las Dé bíi.	Eclas Dé bíi.
Ba sáeth la Ultu gleth a t[_]r[_].	Ba sáeth la Ultu gleth a tíre.
In buain tarfá[_] duit inaires forphe in[_]a n-[_]oine-sin	In buain tarfás duit inaires forphe inna n-doine-sin
idus Septembris[_]	idus Septembris.
‘Cid tú bud ch[_]machtach is'	‘Cid tú bud chumachtach is'
‘Ro-fetamar,’ ar Ferchert[_]i ‘Ron-ánac-sa dano i ngaimr[_]ud, coro ma[_]b a oenboin da[_].’	‘Ro-fetamar,’ ar Ferchertni ‘Ron-ánac-sa dano i ngaimriud, coro marb a oenboin dam.’
Fo-di[_]fe gulban indiu is ed im aimercliu[_]i n-dún timchellta na cúach a[_] and ro-[_]aí a m[_] Búach	Fo-dilfe gulban indiu is ed im aimercliu i n-dún timchellta na cúach as and ro-baí a mo Búach
‘Slóg find forderg formnib ech’ ‘domro[_]phnitar forom leth,’[_]‘mu[_]t[_]r Manandán m[_]i[_] Lir’ ‘cotagart Éogan Inbir.’	‘Slóg find forderg formnib ech’ ‘domroíphnitar forom leth,’ ‘munter Manandán meic Lir’ ‘cotagart Éogan Inbir.’
Nícon luid[_]biad inna béolu.	Nícon luid biad inna béolu.
‘Cre[_]fat’ or Dubthach	‘Crecfat’ or Dubthach
Lath[_] n-and re[_]int shamfhui[_] aile cind blíadna, a m-bá[_]ar Ulaid imbi isin [_][_]ig [_]i. Fergus et[_]r & fhraigid, Conall Cernach etir & chrand, [_]ugaid Réoderg etir & adart, Ethne Ing[_]b[_]i fria chossa, a m-bátar íarom fón samail sin, tánic[_]fer chucu isa tech, & dessid fo[_]sind airiniuch na imdai[_]i m-boí Cú Chu[_]aind.	Lathi n-and resint shamfhuin aile cind blíadna, a m-bátar Ulaid imbi isin taig .i. Fergus etir & fhraigid, Conall Cernach etir & chrand, Lugaid Réoderg etir & adart, Ethne Ingubai fria chossa, a m-bátar íarom fón samail sin, tánic fer chucu isa tech, & dessid forsind airiniuch na imdai i m-boí Cú Chulaind.
‘Nícon frith co[_]air isindísi[_]’, ol Boann.	‘Nícon frith cobair isindísiu’, ol Boann.
Do-luidh Adamn[_]n a crích Con[_]acht co mbuí [_]sin telaigh-sin occo	Do-luidh Adamnán a crích Connacht co mbuí isin telaigh-sin occo
Acht con-messind, d[_]-fessind do Buchat a[_]búar.	Acht con-messind, do-fessind do Buchat a búar.
Ocus robo i-si iar sin ba rígan i f[_]il Ch[_]rmaic.	Ocus robo i-si iar sin ba rígan i fail Chormaic.
‘As-[_]í, do-soí úaim d[_] [_]raig’ ‘in ferg féne co londga[_]l;’ ‘a ben trebar, dos-beir mod’ ‘[_][_]th dia céiliu cen chotlud.’	‘As-oí, do-soí úaim do fraig’ ‘in ferg féne co londgail;’ ‘a ben trebar, dos-beir mod’ ‘bith dia céiliu cen chotlud.’
Ro gatta do [_]aí & do thri meicc & do ben conda fail oc Sl[_]ib Aelp[_].	Ro gatta do baí & do thri meicc & do ben conda fail oc Sléib Aelpa.
Immon epscop Si[_]p[_]ex slechtae prím-shlóg promthae, Damán [_]il[_]mind martrae co maccraid chái[_] crochthae.	Immon epscop Simplex slechtae prím-shlóg promthae, Damán mil mind martrae co maccraid cháin crochthae.
[_]Ro-fetar-sa’ ol Cet.	‘Ro-fetar-sa’ ol Cet.
Fodeirc essi Roigne [_]úad Mucruime [_]úad Móenmag	Fodeirc essi Roigne rúad Mucruime múad Móenmag
Sóer[_]it ca[_]ne Apréil Ambrois co méit glaine, con-gaib as mó shubae, fé[_]l [_]e fhélib Maire.	Sóerait calne Apréil Ambrois co méit glaine, con-gaib as mó shubae, féil de fhélib Maire.
Acus at-conna[_]rc na h-anmann isin muir-sin[_]for lasad a cen[_]a uasa uili, it e oc gol acus oc mairg ce[_] cumsana[_] tria[_]bithu.	Acus at-connairc na h-anmann isin muir-sin for lasad a cenna uasa uili, it e oc gol acus oc mairg cen cumsanad tria bithu.
Ro frecair[_]in ben:	Ro frecair in ben:
Ingen co slúag dermar Feradai[_] as ardam, ó Chríst ad-fét ordan mo [_]' Aedóc min[_] n-Al[_]an.	Ingen co slúag dermar Feradaig as ardam, ó Chríst ad-fét ordan mo M' Aedóc mind n-Alban.
[_]ormand Saxan na seirbe san can im In[_]er i[_] Ríg im c[_][_]ch Cruithne [_]m Gergin cormand derga amal [_]ín[_]A fir [_]idnaig a dig dó do mac Gartnán maic Ædo; nir an do Scí; combo rí tuc dó in dig [_]t-roilli	Cormand Saxan na seirbe san can im Inber in Ríg im crích Cruithne im Gergin cormand derga amal fín A fir tidnaig a dig dó do mac Gartnán maic Ædo; nir an do Scí; combo rí tuc dó in dig at-roilli
Is de atá Inber [_]ac Bicn[_] oc Bennchur.	Is de atá Inber mac Bicne oc Bennchur.
‘Mása c[_]óra didiu tabhram benn[_]chtain forsin co[_]p-sa ocus i n-anmai[_] Bruidi’	‘Mása chóra didiu tabhram bennachtain forsin corp-sa ocus i n-anmain Bruidi’
Suibne [_]end	Suibne Mend
M[_] OCHTIMBIR.	MÍ OCHTIMBIR.
‘Is móo a cumach[_]ae in-dó’.	‘Is móo a cumachtae in-dó’.
Novembris.	Novembris.
Ro choma[_]lit iarum h-i comaltus, [_]otoracht Eochaid [_]ac Muiredaig d[_]a thír & a mac leis & ro gab in mac sin [_]igi [_]agen iar tain.	Ro chomailit iarum h-i comaltus, cotoracht Eochaid mac Muiredaig dia thír & a mac leis & ro gab in mac sin rigi Lagen iar tain.
Cé d[_]-légsat dó[_]ni tré martrai[_]co n-áni, ad-reth riched rúnach dúna[_] Adriáni.	Cé do-légsat dóini tré martrai co n-áni, ad-reth riched rúnach dúnad Adriáni.
Amal no glúaistis na téta sin, imreithitis na [_]elba sin íarum inna f[_][_]u imme cúai[_]d.	Amal no glúaistis na téta sin, imreithitis na delba sin íarum inna firu imme cúaird.
N[_]ado Argetlám cétrí Túath[_] blíadan.	Núado Argetlám cétrí Túatha blíadan.
‘Táthut fáelt[_].	‘Táthut fáelte.
‘Ní báe’, ol Ailill, ‘do-rega-som ocus do-bértar[_]cenna a [_][_]ech [_]aiss’.	‘Ní báe’, ol Ailill, ‘do-rega-som ocus do-bértar cenna a laech laiss’.
Búaid secht nóeb-úag n-ennac, h-i cec[_] threib i[_] ráti, [_][_]a fuil nad díbda[_], i féil chain Chadráti.	Búaid secht nóeb-úag n-ennac, h-i cech threib is ráti, asa fuil nad díbdai, i féil chain Chadráti.
‘Níbo ed[_]as mó ro gnáthaigsem d[_]n cust[_]áthsa,’ for Lóeg, ‘ba[_]chomarchi.’	‘Níbo ed as mó ro gnáthaigsem dún custráthsa,’ for Lóeg, ‘banchomarchi.’
Rom-shóerae, á Íssu, ar écnairc do [_]artrae, Pól Petar fíad rígaib[_] d[_] d[_]gail na carcrae.	Rom-shóerae, á Íssu, ar écnairc do martrae, Pól Petar fíad rígaib, de dígail na carcrae.
Ro s[_]ecc dino lám in[_]chlaim aile	Ro shecc dino lám in chlaim aile
idus[_]Aprilis.	idus Aprilis.
La gleó fri draic[_]n-dál[_]ch do Michél bal[_] búadach, ar-sil Ancrist n-írac[_] in míl slis-g[_]l slúagach.	La gleó fri draic n-dálach do Michél balc búadach, ar-sil Ancrist n-írach in míl slis-gel slúagach.
‘Masa Cú fil ant’ ol L[_]ogairi ‘atfet d[_]n ni dia[_]margnimaib’	‘Masa Cú fil ant’ ol Laogairi ‘atfet dun ni dia margnimaib’
Cid do-bérad mac ind oínc[_]o[_]sseda cucumsa?’	Cid do-bérad mac ind oínchoisseda cucumsa?’
Aprilis.	Aprilis.
Immaroraid fria muntir[_]anísi[_].	Immaroraid fria muntir anísin.
idus [_]ovembris.	idus Novembris.
Táncata[_] dá cóiced [_]érenn i n-óenló co-mbátar i [_]doruss brui[_]ne Meic Dathó.	Táncatar dá cóiced Hérenn i n-óenló co-mbátar i ndoruss bruidne Meic Dathó.
‘Tó’ ol Colmá[_]	‘Tó’ ol Colmán
Carai[_] moéda[_] Muirgein m[_]rbail gein co m-búadai[_]: birt glan-búaid [_]iad rígaib Agnetis deich n-úagaib.	Carais moéda, Muirgein mírbail gein co m-búadaib: birt glan-búaid fiad rígaib Agnetis deich n-úagaib.
Ro crecc in d[_]a[_] frisin chumal ocus ni ro chrecc in choim[_]ert	Ro crecc in draí frisin chumal ocus ni ro chrecc in choimpert
Tri fichit[_]sesre ba h-ed a lán in choiri ó cach óe[_]t[_]áth co 'raill.	Tri fichit sesre ba h-ed a lán in choiri ó cach óentráth co 'raill.
Ailill iarsin t[_]icha bliadan co fagbáil in ciúil ó h-E[_]s Máge .i. Fer h-Í[_]mac Eogabail[_]	Ailill iarsin tricha bliadan co fagbáil in ciúil ó h-Ess Máge .i. Fer h-Í mac Eogabail.
Inmain acht la Demon Eugenia f[_]r dom[_]n, Abbán doss óir ainglech, Fíná[_] laindr[_]ch Lobur.	Inmain acht la Demon Eugenia for domun, Abbán doss óir ainglech, Fínán laindrech Lobur.
Iu[_]ius, & mís.	Iulius, & mís.
Tucait post, ara frít[_] fath rem-techtais don[_][_]filedaib archena meret[_]ix.	Tucait post, ara fríth fath rem-techtais dona filedaib archena meretrix.
‘Is d[_]ig’ orseat	‘Is dáig’ orseat
Is na haimsi[_] roscríb[_]Eoin a soscéla.	Is na haimsir roscríb Eoin a soscéla.
Is an[_]-s[_]n fris-rogart Cathaír a n-as-bert:	Is and-sin fris-rogart Cathaír a n-as-bert:
n Demáin.	n Demáin.
‘Ben taithigi na mb[_]u, a[_]rgid a dochum.	‘Ben taithigi na mbáu, airgid a dochum.
Ba[_]coir dún fáilti frit fo daig[_]t'athar & do matha[_].	Ba coir dún fáilti frit fo daig t'athar & do mathar.
‘Is tú doróac[_]tamar.’	‘Is tú doróachtamar.’
Níbo luchtlac[_] dó.	Níbo luchtlach dó.
idus Augus[_]i.	idus Augusti.
[_]opad maith leamm dino co m-[_]eth ingen occum’	Ropad maith leamm dino co m-beth ingen occum’
Seacht seisrec[_]a[_]leis for indair; secht n-áirge leis fichit bó cacha há[_]r[_]e	Seacht seisrecha leis for indair; secht n-áirge leis fichit bó cacha háirge
[_]Tecat don chomram a fecht-sa[_]’ ol Conall.	‘Tecat don chomram a fecht-sa!’ ol Conall.
Ro a[_]traig dino Brigit diulái [_]on chimmid	Ro artraig dino Brigit diulái don chimmid
‘In tic i[_]l-le’ ‘óenmac dígrais Dechter[_]?’	‘In tic i l-le’ ‘óenmac dígrais Dechtere?’
Pridie [_]onas Maii.	Pridie nonas Maii.
Aille, á chliar nime, nech úaib ardom-thúassi, cen buith i b[_]r n-g[_]áissi is [_]ór[_][_]odom-glúassi.	Aille, á chliar nime, nech úaib ardom-thúassi, cen buith i bar n-gnáissi is mór fodom-glúassi.
Muiregaid[_] Éc hi clérchecht.	Muiregaid, Éc hi clérchecht.
Nonas.	Nonas.
Con-tuile[_] i n-deilb dá géise co timchells[_]t a l-loch fo thrí conná[_]bed n[_][_]bad meth n-enech dó-som.	Con-tuilet i n-deilb dá géise co timchellsat a l-loch fo thrí conná bed ní bad meth n-enech dó-som.
[_]otar íarum uili isin mbruidin, leth in ti[_]e dano la[_]Connachta ocus in leth aile la Ulto[_]	Lotar íarum uili isin mbruidin, leth in tige dano la Connachta ocus in leth aile la Ulto.
Ataregat int slúaig huili ara chend, & ferait fáilt[_] fr[_]ss [_]mal bad a domun aile [_]híssad.	Ataregat int slúaig huili ara chend, & ferait fáilti friss amal bad a domun aile thíssad.
A mu Búach aiges i[_] tond frisin m-brúa[_]h Illann mac Scanláin do guin nibo c[_]lmaine i[_]main	A mu Búach aiges in tond frisin m-brúach Illann mac Scanláin do guin nibo célmaine inmain
‘Aso mo ma[_]sa dúib, a Ultu,’ ol sé[_]	‘Aso mo macsa dúib, a Ultu,’ ol sé.
Oc teach[_] dó fon fordor[_]s do-bert-si in slai[_] ina chend &	Oc teacht dó fon fordorus do-bert-si in slait ina chend &
E[_]chu Airem Etarscél	Eochu Airem Etarscél
Dosndéccai i[_] [_]erccaid din dún in tan dodechat[_]r i m-Mag Crúachan.	Dosndéccai in derccaid din dún in tan dodechatar i m-Mag Crúachan.
‘Biat a muig co léic co roi[_]c ? in celebr[_]d’	‘Biat a muig co léic co roisc ? in celebrad’
Do-comlat ass[_][_]arum Óengus ocus a m[_]inter dochum a críche.	Do-comlat ass íarum Óengus ocus a muinter dochum a críche.
‘Atnoad Conchubur[_]ém’ ol Morann ‘ol[_]is cét-aicce Fin[_]chóem	‘Atnoad Conchubur ém’ ol Morann ‘ol is cét-aicce Finnchóem
Is tú ro charu[_][_] & be[_]rsiu lat ind or[_]naisc se’, ol ind ingen, ‘& bíd etrond do chomarthu.	Is tú ro charus, & beirsiu lat ind ordnaisc se’, ol ind ingen, ‘& bíd etrond do chomarthu.
‘N[_]-fuile[_] trí thráth and ó thucus-a trí l[_]íchcenn úait im chenn do chétmeic ast f[_]runn.’	‘Ni-fuilet trí thráth and ó thucus-a trí laíchcenn úait im chenn do chétmeic ast ferunn.’
Tall dna Ad[_]mhnán ríge ar Chathusac[_] mac [_]chuch ar rígh Dá[_]l Riada & ar a chloind co bráth	Tall dna Adamhnán ríge ar Chathusach mac Echuch ar rígh Dáil Riada & ar a chloind co bráth
Lingid Cú Chuluinn la [_]oduin issin charpat o[_]us fo-rrumai a da ch[_]is fora dib glúinib-s[_]u ocu[_] a chleitín[_] fora mullach	Lingid Cú Chuluinn la soduin issin charpat ocus fo-rrumai a da chois fora dib glúinib-siu ocus a chleitíni fora mullach
D[_]-ber-si claideb Dubthaig do	Do-ber-si claideb Dubthaig do
Cana cona muintir i tig fo leith is[_]n [_]is	Cana cona muintir i tig fo leith isin lis
Lugai[_] Ríab nderg[_]D'éc do chumaid a meic atbath.	Lugaid Ríab nderg D'éc do chumaid a meic atbath.
‘Biam samuiscc[_]si[_] finn áuoderg dono’ olsissiu ‘o[_]us do-rag issinn linn hi fail in[_] áthu in n-atan[_]ro-mbi[_]-so oc comru[_]c fri fer buss choimchliss duitt ocus cét nou[_] finn n-óbrecc imm diai[_] ocus membui[_] inn ét huili i[_] diaig-siu issin n-áth oc[_]s con-bibustar fír fer fo[_]t-so[_]a llaa sin ocus géttair [_]o chenn ditt issinn áth [_]in’	‘Biam samuiscc-siu finn áuoderg dono’ olsissiu ‘ocus do-rag issinn linn hi fail inn áthu in n-atan ro-mbia-so oc comrucc fri fer buss choimchliss duitt ocus cét noud finn n-óbrecc imm diaig ocus membuis inn ét huili im diaig-siu issin n-áth ocus con-bibustar fír fer fort-so a llaa sin ocus géttair do chenn ditt issinn áth sin’
Lugaid L[_]ethech a Mumain, secht mblí[_]dna.	Lugaid Lóethech a Mumain, secht mblíadna.
‘Cia torbae[_]m[_] accaldam?’ olin Dagdae.	‘Cia torbae mo accaldam?’ olin Dagdae.
Leo ar n[_]rt & cumachta	Leo ar nert & cumachta
Dot-icfa cech día [_]o Ch[_]íst acht c[_]n-étis, itge co slúag súabais in maccáin Ma[_]métis.	Dot-icfa cech día do Chríst acht con-étis, itge co slúag súabais in maccáin Mammétis.
Is dóig lim condess[_]r[_]chuca innocht.’	Is dóig lim condessar chuca innocht.’
Eass n-Gabra ima-rédh[_]d mór n-amra sescach Illaind ara-thá[_][_]as n-Gabra[_]ni imrega	Eass n-Gabra ima-rédhed mór n-amra sescach Illaind ara-thá Eas n-Gabra ni imrega
‘Do airli do maicc’,[_]ol i[_] Boann.	‘Do airli do maicc’, ol in Boann.
‘Cid dottucai and sin[_]’ ol Cona[_]l Cernach.	‘Cid dottucai and sin?’ ol Conall Cernach.
Ro áirim Dubthach na muc[_]a & nícon tes[_]a ní díb’	Ro áirim Dubthach na mucca & nícon testa ní díb’
‘Atchonnarc ém,’ ol sé, ‘aislingi immón samai[_] [_][_]nuraid.’	‘Atchonnarc ém,’ ol sé, ‘aislingi immón samain innuraid.’
‘[_]ocomet mo máthair co corbam tua[_]aing-se[_]a chomét’	‘Rocomet mo máthair co corbam tualaing-se a chomét’
Do thig araile[_]fir Boethcú a ain[_]-[_]ide do chuinchid dige do ch[_]rmaimm fair	Do thig araile fir Boethcú a ainm-side do chuinchid dige do chormaimm fair
‘Ni [_]or onoir na[_]for airmitin duit dot-berar i carpu[_] acht dot breith dot ch[_]eicc & do bleit[_] bróan do Dúnla[_]g mac [_]nda do rig Laigen’	‘Ni for onoir na for airmitin duit dot-berar i carput acht dot breith dot chreicc & do bleith bróan do Dúnlang mac Enda do rig Laigen’
Fí[_]chna, Dúngal	Fíachna, Dúngal
Do-s-m-be[_]t asind biuth mór dind[_]fechtas, di-a-tu[_]art cris[_] Úair Galmáir & fidchill maic Sol[_]on.	Do-s-m-bert asind biuth mór dind fechtas, di-a-tubart criss Úair Galmáir & fidchill maic Solmon.
Donnchad	Donnchad
Tucaid isa tech.[_]	Tucaid isa tech.’
Cluinte lat[_] [_] Íssu, do deórudán lobur, ferr lium indá[_] anad scarad frisin n-domu[_].	Cluinte lat, á Íssu, do deórudán lobur, ferr lium indás anad scarad frisin n-domun.
Iulii.	Iulii.
Domnaill.	Domnaill.
‘Cid dogni[_]á forust[_]?’ [_]l Brigit ‘& cid thégi co l-luath?’	‘Cid dogni á forusta?’ ol Brigit ‘& cid thégi co l-luath?’
[_]ing and hermit A Marbáin a díthrubaig ci[_] ná cotlai for[_]colcaid?	King and hermit A Marbáin a díthrubaig cid ná cotlai for colcaid?
At-bert in rig fri[_]Brigit:	At-bert in rig fri Brigit:
Acht ni ro thecht[_]Brigit acht æn-miach br[_]cha	Acht ni ro thecht Brigit acht æn-miach bracha
Tiagai[_] uile ara chenn acht Adam[_]án	Tiagait uile ara chenn acht Adamnán
forciunn an tres tredain doforthrom cotlud fair i[_]in [_]errthach, cu cuala tr[_]na cotlud i[_] [_]uth fris:	forciunn an tres tredain doforthrom cotlud fair isin derrthach, cu cuala trena cotlud in guth fris:
Betha[_]Adamnáin	Betha Adamnáin
Dorochair i cath Maige Sered l[_] [_]omna[_]l mac Murchada ríg Mide.	Dorochair i cath Maige Sered la Domnall mac Murchada ríg Mide.
[_]uch[_] fris fáilti [_]eraim cos[_]n cách[_]no charim, rom-snáidet com fhairinn, cund, céill, curp com anim.	Lucht fris fáilti feraim cosin cách no charim, rom-snáidet com fhairinn, cund, céill, curp com anim.
F[_]reccatt in cruit ar a cind[_]isind ess.	Foreccatt in cruit ar a cind isind ess.
t[_]í chét molbthach míle.	trí chét molbthach míle.
Luidh Conghal la Cellach for Lai[_]hniu co sl[_]agaibh Ua Néill co mbo[_] i Forno[_]ht	Luidh Conghal la Cellach for Laighniu co sluagaibh Ua Néill co mboí i Fornocht
Ronn-ain itge Tuae, Itharnaisc[_] nád lab[_]ae, la h-Éméne n-ge[_]dae de brú[_]Berbae balbae.	Ronn-ain itge Tuae, Itharnaisc, nád labrae, la h-Éméne n-geldae de brú Berbae balbae.
‘Fo chen du[_]t, a Laíg, fo bíth n[_] mná las[_]tánac & in cháich ó [_]udchad.	‘Fo chen duit, a Laíg, fo bíth na mná las tánac & in cháich ó tudchad.
Cia resme fo a m[_]nd-som do-rega a rann-som, ol[_]ní tiamdae tim-som ní émsither ann-s[_][_].	Cia resme fo a mind-som do-rega a rann-som, ol ní tiamdae tim-som ní émsither ann-som.
‘Níba frit bas ét[_]hiu[_]’ ol in gillae.	‘Níba frit bas étchiu,’ ol in gillae.
Froniu[_] ocus Mágnus, Ge[_]aise ro fésser.	Fronius ocus Mágnus, Gelaise ro fésser.
Milis ai[_]m co n-áni Euangeli nóebdai, la M' Sh[_]lóc dond rígr[_]id luid h-i síd-fhlaith sóerd[_]i[_]	Milis ainm co n-áni Euangeli nóebdai, la M' Shílóc dond rígraid luid h-i síd-fhlaith sóerdai.
‘Cade D[_]armaid?’	‘Cade Díarmaid?’
ve[_] lín fri h-aige altai esti [_]mach vel lín fria h-íasca[_]h	vel lín fri h-aige altai esti amach vel lín fria h-íascach
Guid Escon la F[_]óechán ar Bledma bailc bélaib la céssad co r-rúnaib sl[_]ag Bass[_] ís nélaib[_]	Guid Escon la Fróechán ar Bledma bailc bélaib la céssad co r-rúnaib slúag Bassi ís nélaib.
nonas M[_]rtii.	nonas Martii.
Fordorc[_]aide éccennais fri maccu bá[_]s	Fordorchaide éccennais fri maccu báis
Macne [_]hat[_]aír ro[_]chloíset mo[_]brugas búar .i. Ros Rúadbuillech, Crimthand Cét[_]uinech, Dáre Trebanda, L[_]scán Án,[_]Echaid Ai[_]igda, Bressal Enechglas, Fiach[_] Foltlebor fortbia cách.	Macne Chathaír ro chloíset mo brugas búar .i. Ros Rúadbuillech, Crimthand Cétguinech, Dáre Trebanda, Lóscán Án, Echaid Airigda, Bressal Enechglas, Fiacha Foltlebor fortbia cách.
Ní bátar i n-Ére énl[_]ith ba c[_]aíni.	Ní bátar i n-Ére énlaith ba chaíni.
Imareidhinn-se a margraighi la Conchufur c[_]uaid ba[_] a[_]leetua[_]th arslighinn gach buaidh	Imareidhinn-se a margraighi la Conchufur cruaid bam aileetuaith arslighinn gach buaidh
‘Nic[_]m thása cumang dia [_]abairt’, ol ind ingen.	‘Nicom thása cumang dia tabairt’, ol ind ingen.
A máthair ro[_]bu[_] i séolai; ro-chotail-side co nfaca in dí mnaí sída ina dochum co tolaid a anmain as fora [_]éuol i richt [_][_]ci co [_]allsat[_] a máthair a l-láim indala n-a[_]	A máthair ro-buí i séolai; ro-chotail-side co nfaca in dí mnaí sída ina dochum co tolaid a anmain as fora béuol i richt lici co tallsath a máthair a l-láim indala n-aí
Do-dechaid in [_]rai con[_] chumail dia thaig	Do-dechaid in drai cona chumail dia thaig
Rofe[_]ar ropu sét cáeim.	Rofetar ropu sét cáeim.
Feraid-side fáilti ‘Fo chen dúib’, ol Bodb, ‘a mui[_]ter[_]in Dagdai’[_]	Feraid-side fáilti ‘Fo chen dúib’, ol Bodb, ‘a muinter in Dagdai’.
C[_]rbre Cúlae [_]athin, rath rígd[_]e tar ro-muir, sanct Martain, sóer samuil, slíab óir íar[_]hair [_]omuin.	Carbre Cúlae Rathin, rath rígdae tar ro-muir, sanct Martain, sóer samuil, slíab óir íarthair domuin.
Tessairgit [_]arum in mnai & [_]a tr[_] [_]a[_]cu, & doberat a n-as[_]dech sét in dúine, & léicid Conall in nathir assa chriss, & ní dergéni[_]nechtar de olc fria chéil[_].	Tessairgit íarum in mnai & na trí maccu, & doberat a n-as dech sét in dúine, & léicid Conall in nathir assa chriss, & ní dergéni nechtar de olc fria chéile.
Ad-neastar dano in[_]tocad sin.	Ad-neastar dano in tocad sin.
Adamnán ocus[_]táinic a losi:	Adamnán ocus táinic a losi:
Dúnchada.	Dúnchada.
Soí ass dori[_]i[_]i’, ol in gillae, ‘ai[_] cía no beth nert c[_]it let, nída t[_]alaing mo ergairi.’	Soí ass doridisi’, ol in gillae, ‘air cía no beth nert céit let, nída túalaing mo ergairi.’
Á[_]da d'Úib Énnai.	Áeda d'Úib Énnai.
‘Atbélaesiu immurgu[_]mani sl[_]indi.’	‘Atbélaesiu immurgu mani sloindi.’
‘Maith’ [_]l Cet.	‘Maith’ ol Cet.
Dúnchad	Dúnchad
Ardotch[_]bra Conchobar dondigi[_].	Ardotchobra Conchobar dondigis.
Argatmár mac S[_]rláim D[_] hUltaib dó.	Argatmár mac Sírláim Do hUltaib dó.
Léna mac R[_]ída .i. mac Mis-R[_]ta, is hé[_]ro-alt muicc Meic Dathó.	Léna mac Roída .i. mac Mis-Réta, is hé ro-alt muicc Meic Dathó.
Muiredai[_], Éc.	Muiredaig, Éc.
Dessid sid[_] dano.	Dessid side dano.
Is and asber[_] C[_] Chulaind andaide:	Is and asbert Cú Chulaind andaide:
Ataat n-áirg[_] lat & fichid bó [_]acha áirgi di búaib[_]& sesrecha’	Ataat n-áirge lat & fichid bó cacha áirgi di búaib & sesrecha’
Diandam léicther ind ni-m[_][_]airbfider	Diandam léicther ind ni-m mairbfider
Mael Rúain [_]arna ga[_]ri, grían már de[_] Maig Midi, occa l[_]cht co n-glaini ícthair cnet ce[_]h cridi.	Mael Rúain iarna gairi, grían már des Maig Midi, occa lecht co n-glaini ícthair cnet cech cridi.
Gab[_]is cách díb immarbáig a m-muin a cél[_] [_]m gabáil na n-én.	Gabais cách díb immarbáig a m-muin a céli im gabáil na n-én.
Baísi im oca th[_]thlugudsom.	Baísi im oca thothlugudsom.
Máé[_] Sechnaill	Máél Sechnaill
Doermais [_]omgaib gaib eti eblatar tair[_]chta m[_]irtemniu morochrat romlec dianedim [_]iach amainsi[_]nacha[_]h toarbair adomling airddhe oen[_]airb maige sainb croí chengach co[_]bith mestin-glinne let leiss f[_][_]n frithoiss dobeoib br[_]c[_]ith reth tuasailg osdum arai airdd cec[_]las[_]air cuailngne achuch[_]luinn	Doermais nomgaib gaib eti eblatar tairichta muirtemniu morochrat romlec dianedim fiach amainsi nachach toarbair adomling airddhe oenmairb maige sainb croí chengach cocbith mestin-glinne let leiss finn frithoiss dobeoib brectith reth tuasailg osdum arai airdd cechlastair cuailngne achuchuluinn
Rot-ferfat cid téora airgi díb[_]dia m-breith i [_]-[_]alad’	Rot-ferfat cid téora airgi díb dia m-breith i n-galad’
Noni[_] Augusti.	Nonis Augusti.
Ron-snáda slúag[_]Uictoir iar m-búaid gníma gaile, [_]o r-risam[_] án sube, Íssu már macc [_]aire.	Ron-snáda slúag Uictoir iar m-búaid gníma gaile, co r-risam, án sube, Íssu már macc Maire.
Tucsat [_]a druíd di[_] n-dermait dó.	Tucsat na druíd dig n-dermait dó.
Co n-acadar fochlui mar amail bid[_]beolu uama [_]tir da [_]lia[_], co ristais iar n-uachtar.	Co n-acadar fochlui mar amail bid beolu uama etir da sliab, co ristais iar n-uachtar.
Is e a h-aite in[_]Spirut Noem	Is e a h-aite in Spirut Noem
dom-berthar búa[_]d lére, a rí gréne gile[_]	dom-berthar búaid lére, a rí gréne gile!
Co ri[_]rfacht cóich in ben bó[_] isin carput	Co riarfacht cóich in ben bói isin carput
‘Is có[_]r,’ ar Cobthach.	‘Is cóir,’ ar Cobthach.
[_]ermna & Sobairche, A hUl[_]aib dó.	Cermna & Sobairche, A hUltaib dó.
Ca[_]endis Novembris.	Calendis Novembris.
Ráite in [_]echtaire frisin[_]ríg & in rígnai.	Ráite in rechtaire frisin ríg & in rígnai.
uisce l[_]rga lígmaise ba sí deog no lúi[_]	uisce lerga lígmaise ba sí deog no lúis
Calendis[_]Iunii.	Calendis Iunii.
Isin [_]hath asbert Mac Con íar marbad a drú[_]thchath[_]íled .i. Dodéra:	Isin chath asbert Mac Con íar marbad a drúithchathmíled .i. Dodéra:
‘Ni b[_]oda dúnni m[_]sa h-i dos-beir púdar forinn’	‘Ni beoda dúnni masa h-i dos-beir púdar forinn’
Ci[_]h dognem de, [_] maicc mo Dhé, fri glunnu gnátha?	Cidh dognem de, a maicc mo Dhé, fri glunnu gnátha?
idus Febr.	idus Febr.
Nicos-n-ár[_]astar.	Nicos-n-árlastar.
Ach[_][_]in righ mac Neasa ar bai[_]h ar mac Muire atait a pein ifeirn formna na la[_]th ngaile	Acht in righ mac Neasa ar baigh ar mac Muire atait a pein ifeirn formna na laith ngaile
[_]dfíadar dósom oca thaig.	Adfíadar dósom oca thaig.
