masked	src
mes [_]e croi Que vos n'i[_]stes mie bien sains ;	mes je croi Que vos n'iestes mie bien sains ;
Et je la revoel li [_]enir, Que que il m'an do[_]e av[_]nir.	Et je la revoel li tenir, Que que il m'an doie avenir.
Et m[_]ssire Yvains de randon [_]ua[_]qu'il puet aprés esperone.	Et messire Yvains de randon Quanqu'il puet aprés esperone.
De vo[_]tre enor vos resoveigne E[_] de vostre grant ge[_]tillesce.	De vostre enor vos resoveigne Et de vostre grant gentillesce.
Que ja s[_] suer n'i partiroit.	Que ja sa suer n'i partiroit.
Que la damei[_]ele ot mandez Les esvesques e[_] [_]es abez.	Que la dameisele ot mandez Les esvesques et les abez.
Qu'i[_] dist qu'il s'an estoit f[_]ïz.	Qu'il dist qu'il s'an estoit foïz.
- Certe[_], K[_]x, ja fussiez crevez, Fet la reïne, au mien cuidier, Se n[_] v[_]s poïssiez vuidier De[_] venin don vos estes[_]plains.	- Certes, Kex, ja fussiez crevez, Fet la reïne, au mien cuidier, Se ne vos poïssiez vuidier Del venin don vos estes plains.
Car s'il [_]oïst, il t'eüst [_]ort.	Car s'il poïst, il t'eüst mort.
Et cele t[_]nt le chi[_]f bess[_]é, Qui a[_]mesfete se santoit De ce que leidie l'avoit ;	Et cele tint le chief bessié, Qui a mesfete se santoit De ce que leidie l'avoit ;
Et de ce mo[_]t bien se re[_]ruevent Que son ly[_]n avoec lui metent ;	Et de ce mout bien se repruevent Que son lyon avoec lui metent ;
Mes l'amors devanra [_]aïne, Que j'ai e[_] vos, toz an s[_]iez Seürs, se vos trespassiez Le terme que je [_]o[_] dirai[_];	Mes l'amors devanra haïne, Que j'ai en vos, toz an soiez Seürs, se vos trespassiez Le terme que je vos dirai ;
P[_]rqant[_]mes ne li sovenoit De rien que onques eüst[_]feite.	Porqant mes ne li sovenoit De rien que onques eüst feite.
-[_]Dame, se nos n[_]i gaeignons, Fet Kex, an vostre conpaignie[_] Gardez que [_]os n'i perdiens mie[_]	- Dame, se nos n'i gaeignons, Fet Kex, an vostre conpaignie, Gardez que nos n'i perdiens mie.
Entr'ax seoi[_] li rois Artus, Quant Yvains tant e[_]comança A[_]panser, que des lors en [_]a Que a sa dame o[_] congié pris, Ne fu ta[_]t de [_]anser sorpris Con de c[_]lui,	Entr'ax seoit li rois Artus, Quant Yvains tant encomança A panser, que des lors en ça Que a sa dame ot congié pris, Ne fu tant de panser sorpris Con de celui,
Sa lence [_]or[_]le cors li fraint ;	Sa lence sor le cors li fraint ;
Di [_]'an le voir.	Di m'an le voir.
Ne me changiez ja por [_]utru[_], Se amander[_]ne vos cuidiez ;	Ne me changiez ja por autrui, Se amander ne vos cuidiez ;
et chiet e[_] vain Par delez monseig[_]or Yvain,	et chiet en vain Par delez monseignor Yvain,
Par mautalant et par c[_]rroz, Flati a la terre s[_]espee, Qui tote[_]estoit ansangl[_]ntee, Et son es[_]u tot dep[_]cié ;	Par mautalant et par corroz, Flati a la terre s'espee, Qui tote estoit ansanglantee, Et son escu tot depecié ;
Or le comanden[_] a Deu tuit,	Or le comandent a Deu tuit,
- Certes, de neant v[_]s penez,	- Certes, de neant vos penez,
Les temples e[_] le front l'e[_] froit,	Les temples et le front l'en froit,
Et me[_]sire[_]Yvains l'en mercie,	Et messire Yvains l'en mercie,
Ce[_]tes, ancor seroiz iriez D[_] s'amor se [_]os anpiriez ;	Certes, ancor seroiz iriez De s'amor se vos anpiriez ;
La[_] ! par po ne [_]eforsena Messire Yvains, cele foie[_], Quan[_] la [_][_]ntainne a aprochiee, Et le perron, et la chapele.	Las ! par po ne reforsena Messire Yvains, cele foiee, Quant la fontainne a aprochiee, Et le perron, et la chapele.
Que defors[_]ne remest il mie.	Que defors ne remest il mie.
Et quant[_]ce sot li seneschax, Uns fel, uns traïtr[_]s [_]ortax, [_]ui grant envie me portoit Por ce[_]que ma dame creoi[_] Moi plus que l[_]i de main[_] afeire, S[_] vit bien c'or porroit il feire Entre mo[_] et li grant corroz.	Et quant ce sot li seneschax, Uns fel, uns traïtres mortax, Qui grant envie me portoit Por ce que ma dame creoit Moi plus que lui de maint afeire, Si vit bien c'or porroit il feire Entre moi et li grant corroz.
Que de lo[_] folie s'ancusent	Que de lor folie s'ancusent
si n'a pas to[_]t,	si n'a pas tort,
“ Quiex[_]hom iés tu ?	“ Quiex hom iés tu ?
Un de ces[_]trois que Dex maudie Par qui il furent descovert,[_]Oiez conment [_]ar un jor [_]ert !	Un de ces trois que Dex maudie Par qui il furent descovert, Oiez conment par un jor sert !
L'amor li randra[_] et[_]la grace Que il sialt a sa[_]dame avoir, Puis[_]que j'en ai force [_]t pooir. »	L'amor li randrai et la grace Que il sialt a sa dame avoir, Puis que j'en ai force et pooir. »
- Sire, fet i[_], vo[_] ne savez Mon essoine ne mon a[_]eire,	- Sire, fet il, vos ne savez Mon essoine ne mon afeire,
« [_]oiez certainne,	« Soiez certainne,
Cort i la fill[_],	Cort i la fille,
Si l'avoi[_] ele tan[_] veü Que tost l'eüst reconeü Se i[_] fust de si[_]riche ator Co[_] il avoit esté maint jor.	Si l'avoit ele tant veü Que tost l'eüst reconeü Se il fust de si riche ator Com il avoit esté maint jor.
Et disoi[_]nt et ci[_] et ce[_]es Qui el chastel remés estoient Et des batailles l'esgardoie[_]t :	Et disoient et cil et celes Qui el chastel remés estoient Et des batailles l'esgardoient :
Et puis an [_]rant chierté le tint Por la [_]rant amor qu'an lui [_]t.	Et puis an grant chierté le tint Por la grant amor qu'an lui ot.
Si le fet chascun jor baignier, Son chie[_] laver et apleigni[_]r [_]	Si le fet chascun jor baignier, Son chief laver et apleignier ;
Que il ne se poïst [_]engier [_]e lui, qui[_]joie s'a tolue.	Que il ne se poïst vengier De lui, qui joie s'a tolue.
Que mout [_]stoit[_]et droite et bele La voie,	Que mout estoit et droite et bele La voie,
A mi[_]lz vailla[_]t et a plus sage, Messire Kex, [_]ue je ne sui, Avez [_]os dit honte et enui,	A mialz vaillant et a plus sage, Messire Kex, que je ne sui, Avez vos dit honte et enui,
Dame, pardonez l[_] vostre ire,	Dame, pardonez li vostre ire,
Qant ocis l'ot, si le[_]gita Sor son [_]os,	Qant ocis l'ot, si le gita Sor son dos,
Tantost s'apa[_]oille	Tantost s'aparoille
« Rois, fe[_][_]ele, je ving a toi Et a ta cort querre consoil [_]	« Rois, fet ele, je ving a toi Et a ta cort querre consoil ;
Il est honiz se il s'e[_] va,	Il est honiz se il s'en va,
A b[_]le chiere, a lié sanblant, Monte [_]unete ;	A bele chiere, a lié sanblant, Monte Lunete ;
Certes, venir vos an est[_]et,	Certes, venir vos an estuet,
et si l'a[_]olent	et si l'acolent
Et ci[_] resp[_]nt, cui mout enuie :	Et cil respont, cui mout enuie :
Cele ne le [_]ote	Cele ne le bote
e[_] descent une des trois ;	et descent une des trois ;
Qui Amor en gr[_] ne requialt Des qu[_] ele antor li l'atret, Felen[_]e et traïson[_]fet ;	Qui Amor en gré ne requialt Des que ele antor li l'atret, Felenie et traïson fet ;
[_]'iroie a mon afeire. »	s'iroie a mon afeire. »
Fiert	Fiert
Mout grant peor, ce v[_]s creant, Ot messire Yvains a l'entree De[_]la ch[_]nbre, ou il ont[_]trovee L[_] dame, qui ne li[_]dist mot ;	Mout grant peor, ce vos creant, Ot messire Yvains a l'entree De la chanbre, ou il ont trovee La dame, qui ne li dist mot ;
Et cele qui est[_][_]t seüre Del meillor cheval[_]er del monde Respont :	Et cele qui estoit seüre Del meillor chevalier del monde Respont :
Einz se has[_]e [_]out de descendre ;	Einz se haste mout de descendre ;
Que il a l'ame retenu[_] Sanz le cue[_], qui [_]stre i soloit,	Que il a l'ame retenue Sanz le cuer, qui estre i soloit,
Onques mes si desm[_]surer Ne s[_] pot a[_] biauté Nature,	Onques mes si desmesurer Ne se pot an biauté Nature,
Car[_]au lyeon ne panront pes	Car au lyeon ne panront pes
Ensi [_]e demantoient celes ;	Ensi se demantoient celes ;
A grant joie a [_]'ostel [_]'en mainnent	A grant joie a l'ostel l'en mainnent
Par ci aprés lui vos env[_]i	Par ci aprés lui vos envoi
En tel que toz a vos m'otroi[_]	En tel que toz a vos m'otroi;
Ou il [_]stroit toz vis del sens S'il[_]n'i [_]ooit venir a tens ;	Ou il istroit toz vis del sens S'il n'i pooit venir a tens ;
Et celui qu'ele o[_] refusé Ra mout lëaumant es[_]usé P[_]r reison et par droi[_] de plet,[_]Qu'il ne li avoit[_]rien mesfet.	Et celui qu'ele ot refusé Ra mout lëaumant escusé Par reison et par droit de plet, Qu'il ne li avoit rien mesfet.
E[_] an la pucele [_]evit De[_]san et de biauté cen[_] tanz Que n'ot conté Calogrenanz,	Et an la pucele revit De san et de biauté cent tanz Que n'ot conté Calogrenanz,
«[_][_]aleoiz soit li premiers hom Qu[_] fist an c[_]st païs meison Et [_]il qui cest chastel fonderent !	« Maleoiz soit li premiers hom Qui fist an cest païs meison Et cil qui cest chastel fonderent !
S'e[_]tez an [_]es tant que je veigne,	S'estez an pes tant que je veigne,
Ein[_] dui chevalier plus an[_]rés Ne fur[_]nt de lor mort haster.	Einz dui chevalier plus angrés Ne furent de lor mort haster.
S[_] je vos ai fol apelé, Je vos [_]r[_] qu'il ne vos an poist,	Se je vos ai fol apelé, Je vos pri qu'il ne vos an poist,
Mes[_]t[_]nt com [_]l avr[_] la guerre[_]Et l'ire et le ma[_] vers sa dame, N'a e[_] cest mont home n[_] fame Cui i[_] suiest[_] mien esciant, Tant que il li jurt et fiant Qu'il f[_]ra tote sa puissance De racorder l[_] mescheance Que sa dame a si grant a lui Qu'il an muert de due[_] et d'enu[_]. »	Mes tant com il avra la guerre Et l'ire et le mal vers sa dame, N'a en cest mont home ne fame Cui il suiest, mien esciant, Tant que il li jurt et fiant Qu'il fera tote sa puissance De racorder la mescheance Que sa dame a si grant a lui Qu'il an muert de duel et d'enui. »
Apoiez fu sor sa[_][_]açue, Vestuz de robe si estra[_]ge Qu[_]il n'i avoit ne lin ne lange,	Apoiez fu sor sa maçue, Vestuz de robe si estrange Qu'il n'i avoit ne lin ne lange,
Sire, por D[_]u, com [_]sfreee Tot maintenant, sanz co[_]soil prend[_]e, Dis [_]e [_]'an feroie desfandre D'un chevalier ancontre trois.	Sire, por Deu, com esfreee Tot maintenant, sanz consoil prendre, Dis je m'an feroie desfandre D'un chevalier ancontre trois.
et si iroit A sa fo[_]tainn[_] guerroier ;	et si iroit A sa fontainne guerroier ;
E[_]nz mes n'en ot mestier[_]graignor.	Einz mes n'en ot mestier graignor.
Ja mes nul jor a sejor n'iert Jusque tant qu'il [_]'avra t[_]ove[_].	Ja mes nul jor a sejor n'iert Jusque tant qu'il l'avra trovee.
Tant trespassent de la me[_]son [_]ue il vindrent en[_]i. vergier ;	Tant trespassent de la meison Que il vindrent en.i. vergier ;
Et fi[_]t trois sairemanz antie[_]s, L'a[_][_] Uterpandagr[_]n so[_] pere Et la son fil et [_]a s[_] mere, Qu'il iroit veoir la fontaine, Ja einz ne passeroit quinzaine, Et la tempeste [_]t la mervoille, S[_] que il i van[_]a la voille Monseignor [_]aint Jehan Baptiste,	Et fist trois sairemanz antiers, L'ame Uterpandagron son pere Et la son fil et la sa mere, Qu'il iroit veoir la fontaine, Ja einz ne passeroit quinzaine, Et la tempeste et la mervoille, Si que il i vanra la voille Monseignor Saint Jehan Baptiste,
Bie[_] f[_]rons ce que vos voldroiz,	Bien ferons ce que vos voldroiz,
Et la s[_]e reme[_]t antiere, [_]u'ele n'estoit mie legi[_]re, Einz peso[_]t plu[_], au mien cuidier, Que nule lance a chevalier, Qu'a[_]nz nule si grosse ne vi.	Et la soe remest antiere, Qu'ele n'estoit mie legiere, Einz pesoit plus, au mien cuidier, Que nule lance a chevalier, Qu'ainz nule si grosse ne vi.
et si l'an p[_]ise ;	et si l'an poise ;
Si ti[_]nt [_]hascu[_]s mout bien son leu En la meslee et an l'estor.	Si tient chascuns mout bien son leu En la meslee et an l'estor.
Et j[_], qui mon roi ne savoie, Re[_]és an[_]oisseus et pansis.	Et je, qui mon roi ne savoie, Remés angoisseus et pansis.
Car q[_]i se d[_]sroie et sormoinne Et d'out[_]age feire se poinne Qant il en a et eise[_]et leu, Je l'apel plus malvés que pr[_]u[_]	Car qui se desroie et sormoinne Et d'outrage feire se poinne Qant il en a et eise et leu, Je l'apel plus malvés que preu.
- Comant ?	- Comant ?
Mes se je puis, sire vasa[_], Sor vos retornera cist max Del domag[_] qui est[_]paranz[_];	Mes se je puis, sire vasax, Sor vos retornera cist max Del domage qui est paranz ;
Ne t[_]overoiz qui s'antremete De vos eidi[_][_] a cest besoing Se l'en nel va quer[_]e mout loing[_]	Ne troveroiz qui s'antremete De vos eidier a cest besoing Se l'en nel va querre mout loing.
S'estoit pris et dehach[_]ez [_]oz Cui la porte ateignoit deso[_].	S'estoit pris et dehachiez toz Cui la porte ateignoit desoz.
Et je n'oi consoil ne a[_]e [_]o[_][_] d[_] moi seule, qui disoie C'onques ve[_]s ma dame n'avoie Traïson feite ne pansee.	Et je n'oi consoil ne aïe Fors de moi seule, qui disoie C'onques vers ma dame n'avoie Traïson feite ne pansee.
Si[_]vaudra pis a oés vostre oés[_] »	Si vaudra pis a oés vostre oés. »
- Si ferai ge, [_]uant mi[_]lz ne puis. »	- Si ferai ge, quant mialz ne puis. »
Que ja n'en po[_]roit a [_]hief trere ;	Que ja n'en porroit a chief trere ;
Ja fu pr[_]s de nuit,	Ja fu pres de nuit,
Mes mout pet[_]t au cuer li toche[_]	Mes mout petit au cuer li toche,
- Vostre m[_]rci, sire »	- Vostre merci, sire »
La chace mout longuemant[_]dure Tant que cil qui fuient estanchent Et cil [_]ui chacent lor detranchent Toz lor [_]hevax[_]et esboel[_]n[_].	La chace mout longuemant dure Tant que cil qui fuient estanchent Et cil qui chacent lor detranchent Toz lor chevax et esboelent.
Ta[_]t vos ai qu[_]s, la Deu merci, Qu'a[_]anblee sui a vos ci ;	Tant vos ai quis, la Deu merci, Qu'asanblee sui a vos ci ;
Et dahez ait cui ce est[_]bel,	Et dahez ait cui ce est bel,
Et cil, cui bien esto[_]t mestiers, [_]enja	Et cil, cui bien estoit mestiers, Menja
Car [_]ervoil[_]e est comant ele ose De honte an malvés le[_] descendre.	Car mervoille est comant ele ose De honte an malvés leu descendre.
La vostre leingue soit honi[_],	La vostre leingue soit honie,
Qu[_][_]mari a prendre m'otroient Por le bes[_]ing que il i voient.	Que mari a prendre m'otroient Por le besoing que il i voient.
Si n'i a mes que del monter[_]	Si n'i a mes que del monter.
[_]evant [_]ostre Dame del Val E[_]t ses ostex tot a estal.	Devant Nostre Dame del Val Est ses ostex tot a estal.
Si l[_]issons cez qui ancor d[_]rent,	Si leissons cez qui ancor durent,
Or dites :	Or dites :
- Et D[_]x, fet ele, me [_]aint la Ou je voir[_] novele en oie !	- Et Dex, fet ele, me maint la Ou je voire novele en oie !
Qu'il lor rant la bonté [_] [_]oble.	Qu'il lor rant la bonté a doble.
Mes[_]ire Yvains de la cort [_]'anble Si [_]u'a nul home ne s'asanble,	Messire Yvains de la cort s'anble Si qu'a nul home ne s'asanble,
et[_]demant[_] Se tu sez, que [_]u me consoille Ou d'aventure ou de me[_]voille.	et demant, Se tu sez, que tu me consoille Ou d'aventure ou de mervoille.
[_]eant [_]oz ses barons [_]e done La dame a monseignor Yvain.	Veant toz ses barons se done La dame a monseignor Yvain.
Que voir, se vos li envo[_]ez, Mout i sera bien anplo[_]ez[_];	Que voir, se vos li envoiez, Mout i sera bien anploiez ;
An ce voloir m'a [_]es cue[_]s mis.	An ce voloir m'a mes cuers mis.
- Tel, fet il, [_]ui mout m'a [_]leü.	- Tel, fet il, qui mout m'a pleü.
Et ce est il qui [_]e requiert.	Et ce est il qui me requiert.
Por coi m'aquiaus[_]?	Por coi m'aquiaus ?
Lors ont pa[_] [_]ot [_]erchié[_]et quis Et [_]everchié et tremué, Si que tuit furent tressué De grant angoisse [_]t de tooil Qu'i[_] orent por le s[_]nc vermoil Qui deva[_]t aus fu degotez.	Lors ont par tot cerchié et quis Et reverchié et tremué, Si que tuit furent tressué De grant angoisse et de tooil Qu'il orent por le sanc vermoil Qui devant aus fu degotez.
Et li c[_]rs vit en esperance De retorner a[_] cuer arrie[_]e ;	Et li cors vit en esperance De retorner au cuer arriere ;
Que lei[_]gue ne puet pas retreire Tant d'enor con prodon [_]e[_] feire.	Que leingue ne puet pas retreire Tant d'enor con prodon set feire.
- Il m'est[_]avis que tu m'agu[_]ites,	- Il m'est avis que tu m'agueites,
Qant vint que l'aube fu cr[_]vee, La dameise[_]e fu le[_]ee, Qui an m[_]ut gr[_]nt espans estoit De [_]rover ce qu'ele queroit.	Qant vint que l'aube fu crevee, La dameisele fu levee, Qui an mout grant espans estoit De trover ce qu'ele queroit.
si nel sav[_]z. »	si nel savez. »
Q[_]'Amors s'est tote a lu[_] randue.	Qu'Amors s'est tote a lui randue.
D'au[_]re part, ra tel covoitié De la bele dame veoir A[_] [_]oins, se [_]lus n'en pu[_]t avoir, Que de la prison ne li cha[_]t :	D'autre part, ra tel covoitié De la bele dame veoir Au moins, se plus n'en puet avoir, Que de la prison ne li chaut :
Mes tote nuit [_]onte	Mes tote nuit conte
Lors que l[_]en pot le [_]or veoir, Si fu b[_]en fette ma proiere ;	Lors que l'en pot le jor veoir, Si fu bien fette ma proiere ;
Que tu le m'anbles a ve[_]e.	Que tu le m'anbles a veüe.
Et il toz raseoir les fis[_].	Et il toz raseoir les fist.
cil l'atorna[_]	cil l'atorna.
et [_]isoit Une p[_]cele devant lui En.i. romans,	et lisoit Une pucele devant lui En.i. romans,
Et fe[_]oit peis a sa devise.	Et feroit peis a sa devise.
et espert[_]toz.	et espert toz.
Que del cor[_] qu'il voit qu'an enfuet Li poise, quant avoir n'[_]n puet[_]Aucune chose qui l'an port Tesmoin[_] qu'il l'a[_][_]cis et mort.	Que del cors qu'il voit qu'an enfuet Li poise, quant avoir n'en puet Aucune chose qui l'an port Tesmoing qu'il l'a ocis et mort.
S[_] faites tant que [_]os l'aiez,	Si faites tant que vos l'aiez,
Et trop i avroit [_]ran[_] domage Se li uns d'ax l'autre afo[_]oit	Et trop i avroit grant domage Se li uns d'ax l'autre afoloit
et si am[_]innent Les chevalier[_] enmi la cort.	et si amainnent Les chevaliers enmi la cort.
Les bestes par le[_]boi[_] agueite,	Les bestes par le bois agueite,
Vos e[_]tes rois,	Vos estes rois,
« Alez,	« Alez,
Si soiez [_]e l'amande[_]quites, Se vos [_]e[_]rien me mesfeïstes, Quant vos mon seignor m'oc[_]ïstes.	Si soiez de l'amande quites, Se vos de rien me mesfeïstes, Quant vos mon seignor m'oceïstes.
Et cuide que[_]l'en nel conoiss[_].	Et cuide que l'en nel conoisse.
Si l[_]ont en une estable mis ;	Si l'ont en une estable mis ;
Einz le[_]garde,	Einz le garde,
Et [_]istrent feu	Et mistrent feu
Me[_] tant di de la m[_]ie part Q[_]e mout vos dot et mout vos pris,	Mes tant di de la moie part Que mout vos dot et mout vos pris,
Li rois les oï vol[_]ntiers	Li rois les oï volantiers
Que lors vi le ciel si derot Que de plus de.[_]iiii.[_]parz Me fer[_]it es ialz li esp[_]rz	Que lors vi le ciel si derot Que de plus de.xiiii. parz Me feroit es ialz li esparz
et clarté r[_]nt P[_]r toz les leus ou il s'espant.	et clarté rant Par toz les leus ou il s'espant.
[_]a quere[_]e, tot sanz mantir, Eüst desr[_]snié quitemant P[_]r re[_]son et par jugemant Se cil seus jorz fust trespas[_]ez.	La querele, tot sanz mantir, Eüst desresnié quitemant Par reison et par jugemant Se cil seus jorz fust trespassez.
Qu'il sanbloit que jusqu'an a[_]i[_]me Deüst fondre[_]la forez tote.	Qu'il sanbloit que jusqu'an abisme Deüst fondre la forez tote.
Ja Dex [_]nsi pa[_]t ne m'i doint,	Ja Dex ensi part ne m'i doint,
Et sa confesse avoit ja prise, A Deu de ses pechi[_]z requise M[_]rci, et sa [_][_]rpe clamee ;	Et sa confesse avoit ja prise, A Deu de ses pechiez requise Merci, et sa corpe clamee ;
Si me met[_]an vostre menaie.	Si me met an vostre menaie.
Si [_]ert son cop	Si pert son cop
Et il me dist t[_]t maintenant, Plus de.vii. foiz[_]en un tenan[_], Que beneoite fust la v[_]ie Par o[_] leanz entrez esto[_]e.	Et il me dist tot maintenant, Plus de.vii. foiz en un tenant, Que beneoite fust la voie Par ou leanz entrez estoie.
Mes or me d[_]tes de quel part Je le siue. [_]	Mes or me dites de quel part Je le siue. »
Car[_]quant j'en[_]puis une tenir, Si l'[_]straing si par les.ii. corz, As poinz que j'[_]i [_]t durs et forz, Q[_]e les au[_]res de peor tranblent	Car quant j'en puis une tenir, Si l'estraing si par les.ii. corz, As poinz que j'ai et durs et forz, Que les autres de peor tranblent
Cil qui leissus erent anclos[_]Oïrent la [_]oiz et le son[_];	Cil qui leissus erent anclos Oïrent la voiz et le son ;
se[_]Dex me voie !	se Dex me voie !
- Mes ge »	- Mes ge »
Chemise[_]risdee li tret Fo[_]s de son cofre, et braies blanch[_]s,	Chemise risdee li tret Fors de son cofre, et braies blanches,
Q[_]nt li[_]sires la no[_]ele ot, Tot maintenant que il le sot [_]ient an la cort,	Qant li sires la novele ot, Tot maintenant que il le sot Vient an la cort,
si s'antr[_]sloingnent ;	si s'antresloingnent ;
Que j'ai anpris.i. a[_]tre afei[_]e Que je ne lesseroi[_] pas. »	Que j'ai anpris.i. autre afeire Que je ne lesseroie pas. »
Vos [_]oldriez or la [_]ors estre,	Vos voldriez or la fors estre,
Lors [_]uiert [_]ant que il trueve l'uis Del prae[_] ou les dameiseles Ovroi[_]nt ;	Lors quiert tant que il trueve l'uis Del prael ou les dameiseles Ovroient ;
et aparçoit Q[_]e a ces armes que il [_]ienent Conbatre a son seig[_]o[_] se vienent ;	et aparçoit Que a ces armes que il tienent Conbatre a son seignor se vienent ;
« Dex salt le roi e[_] sa me[_]niee !	« Dex salt le roi et sa mesniee !
Et je re[_]anderai mes genz. »	Et je remanderai mes genz. »
Et Haïne dire ne set[_]Por coi li uns d[_]ax l'au[_]re het,	Et Haïne dire ne set Por coi li uns d'ax l'autre het,
« Por Deu, fet il, b[_]ax[_]dol[_] chiers sir[_], Ice pleiroit vos il a dire Por coi m'avez t[_]nt enoré Et tant fet joie[_] et puis ploré ?	« Por Deu, fet il, biax dolz chiers sire, Ice pleiroit vos il a dire Por coi m'avez tant enoré Et tant fet joie, et puis ploré ?
N'e[_]t pas venue [_] des[_]eison Sa conplainte ne devant jor,	N'est pas venue a desreison Sa conplainte ne devant jor,
Qu'ancor vendra trestot a tans [_]ostre suer ci, si[_]con je[_]pans. »	Qu'ancor vendra trestot a tans Vostre suer ci, si con je pans. »
D'une[_] corgiees a.vi. neuz Don m[_]ut c[_]idoit feire que preuz Les bato[_]t si que tuit seinnoie[_]t ;	D'unes corgiees a.vi. neuz Don mout cuidoit feire que preuz Les batoit si que tuit seinnoient ;
Et de ce mout bien l[_] avint Qu'il se[_]fu avant estand[_]z :	Et de ce mout bien li avint Qu'il se fu avant estanduz :
N[_] puis ne nos antreveïsmes	Ne puis ne nos antreveïsmes
J[_], qui Gauvains vostre niés sui, Mon conpa[_][_][_]on ne reconui, [_]onseignor Yvain, qui est ci, Ta[_]t que il, la soe mer[_]i, Si c[_]n Deu plot, mon non enquist.	Je, qui Gauvains vostre niés sui, Mon conpaignon ne reconui, Monseignor Yvain, qui est ci, Tant que il, la soe merci, Si con Deu plot, mon non enquist.
T[_]estoz de son escu se cuevre	Trestoz de son escu se cuevre
S[_] voit que il l[_][_]avoit tote L'espaule fors de son leu trete.	Si voit que il li avoit tote L'espaule fors de son leu trete.
Fors de l'ostel, a gra[_]t besoing, A l'aube apa[_]issant s'an[_]issent ;	Fors de l'ostel, a grant besoing, A l'aube aparissant s'an issent ;
- Tu, fet la dam[_], qui tant sez, Me di comant j[_]en[_]panserai,	- Tu, fet la dame, qui tant sez, Me di comant j'en panserai,
Me[_] [_]e uns[_]chevaliers s'en ose Por li armer, qui que il soit, Qui voel[_]e des[_]esnier son droit, Si veingn[_] trestot maintenant.	Mes se uns chevaliers s'en ose Por li armer, qui que il soit, Qui voelle desresnier son droit, Si veingne trestot maintenant.
Si vit les tors et l[_] vilain, Qui la v[_]ie li ansei[_]gna ;	Si vit les tors et le vilain, Qui la voie li anseingna ;
Et dit :	Et dit :
si s'an va, [_]ant que d[_]lez le pin trova Celui qu[_]ele ne cuidoit pas [_]rover a si[_]petit de pas,	si s'an va, Tant que delez le pin trova Celui qu'ele ne cuidoit pas Trover a si petit de pas,
Ne l'oi mie bien [_][_]lué, Quant il me vint a l'estrié pren[_]re,	Ne l'oi mie bien salué, Quant il me vint a l'estrié prendre,
Des autr[_]s p[_]role ne faz Comant ele les conjoï,	Des autres parole ne faz Comant ele les conjoï,
Seul vos co[_]ient o nos[_]deduire,	Seul vos covient o nos deduire,
Mes mout en[_]ai le c[_]er dolant,	Mes mout en ai le cuer dolant,
« Enc[_]r, [_]'il ne vos estoit gri[_]f, De remenoir vos prieroie.	« Encor, s'il ne vos estoit grief, De remenoir vos prieroie.
Mes de conter ne de r[_]treire As genz qui je sui ne[_]vos ch[_]ille !	Mes de conter ne de retreire As genz qui je sui ne vos chaille !
Dui seriez contre nos[_]deus.	Dui seriez contre nos deus.
Ne s[_]i s'il me voloit tochier	Ne sai s'il me voloit tochier
Et Kex, qui mout fu ra[_]poneus, Fel [_]t poignanz[_]et venimeus, Li dist :	Et Kex, qui mout fu ranponeus, Fel et poignanz et venimeus, Li dist :
S'aparçut l'en bi[_]n a son vout Que ele n'[_]stoit [_]ie sainne.	S'aparçut l'en bien a son vout Que ele n'estoit mie sainne.
- Dame, fet il, Dex vos en [_][_]e ! »	- Dame, fet il, Dex vos en oie ! »
Ci poez es[_]er e[_] seoir, Et [_]nz et [_]ors les genz veoir Qui passeront parmi la voie,	Ci poez ester et seoir, Et anz et fors les genz veoir Qui passeront parmi la voie,
Que l'en ne vos [_]piaut jalos.	Que l'en ne vos apiaut jalos.
M[_]ssire [_]vains pansis chemin[_] Pa[_] un[_] parfonde gaudine Tant qu'il oï enmi le gaut.I. cri mout dolereus[_]et haut.	Messire Yvains pansis chemine Par une parfonde gaudine Tant qu'il oï enmi le gaut.I. cri mout dolereus et haut.
« Biax sire ro[_]s, Vos poez [_]stablir voz lois Tex con vos plest et boen vos ie[_][_],	« Biax sire rois, Vos poez establir voz lois Tex con vos plest et boen vos iert,
C'une tel [_]laie el vis av[_]it Messire Yvains,	C'une tel plaie el vis avoit Messire Yvains,
Qu'[_]l n'en panroient reanç[_]n ;	Qu'il n'en panroient reançon ;
fet il.	fet il.
Si con [_]irfauz grue randone, Qui de loing muet et tant[_]l'aproche Q[_]'il [_]a cuide panre e[_] n'i toche, Ensi cil f[_]it,	Si con girfauz grue randone, Qui de loing muet et tant l'aproche Qu'il la cuide panre et n'i toche, Ensi cil fuit,
N'i t[_]ovai consoil en nelui	N'i trovai consoil en nelui
Por lui de rien[_]ne se deshete[_]	Por lui de rien ne se deshete,
Si bret	Si bret
Ne[_]tex ne[_]fu escriz an livre ;	Ne tex ne fu escriz an livre ;
- Je gart si c[_]stes	- Je gart si cestes
et que p[_]euz fet Quant de malvés l[_]u se retret Por ce qu'a [_]ui tote se doint[_]	et que preuz fet Quant de malvés leu se retret Por ce qu'a lui tote se doint.
Mout l[_]ai bien seü et tracié.	Mout l'ai bien seü et tracié.
«[_]Sire, fet i[_], la nuiz aproche ;	« Sire, fet il, la nuiz aproche ;
Et dist :	Et dist :
Et puis si li p[_]eüst ad[_]nques Qu'il rema[_]sist en vostre aïe !	Et puis si li pleüst adonques Qu'il remassist en vostre aïe !
Ou tolu le nos ont[_]maufé. »	Ou tolu le nos ont maufé. »
